d0_date,stock_code,stock_name,market,sector,industry,stock_type,d0_open,d0_high,d0_low,d0_close,d0_volume,d0_prev_close,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_volume_rank,d0_value_rank,signal_date,trading_day_age,source_layer,watch_days,duplicate_active_event_dropped,signal_prev_close,entry_1500_available,entry_1500_price,entry_1500_dt,signal_volume_to_1500,rsi14_signal_1500,signal_minute_rows_to_1500,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,pool_f_base,pool_f_refined_d0,pool_signal_balanced,daily3_active_score
2026-05-07,028670,팬오션,KOSPI,해상 운송업,"해상화물운송(외항,운수보관)",COMMON,5670,6170,5650,6030,12671427,5620.0,7.295373665480431,764.0870481,3.199900756166044,3.50453084235362,0.2692307692307692,0.038461538461538464,9.203539823008855,29.0,127.0,2026-05-21,9,ACTIVE_WATCHLIST,10,False,6050.0,True,5790.0,2026-05-21 15:00:00,2364484.0,40.0,361,-4.297520661157028,-3.9800995024875663,-6.158833063209079,18.65996623742535,True,False,True,49.0
2026-05-14,032580,피델릭스,KOSDAQ,반도체 제조업,PSRAM 및 LPSDRAM,COMMON,3530,4170,3210,3865,16732332,3210.0,20.40498442367602,646.7046318,14.150121591209306,22.9546443503762,0.3177083333333333,0.3333333333333333,29.90654205607477,17.0,143.0,2026-05-21,4,ACTIVE_WATCHLIST,10,False,4700.0,True,6510.0,2026-05-21 15:00:00,7561772.0,50.0,339,38.51063829787233,68.4346701164295,56.11510791366907,45.192576862567634,False,False,False,43.25
2026-05-12,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",COMMON,19320,21750,19140,20000,19471658,19300.0,3.626943005181338,3894.3316,1.6852299669615733,1.5217037905475648,0.6704980842911877,0.06896551724137931,13.636363636363647,17.0,27.0,2026-05-21,6,ACTIVE_WATCHLIST,10,False,16570.0,True,16750.0,2026-05-21 15:00:00,4406830.0,36.0,361,1.0863005431502648,-16.249999999999996,-22.988505747126442,22.632022398914362,False,False,False,57.75
2026-05-14,034220,LG디스플레이,KOSPI,전자부품 제조업,"고화질, 초대형, 폴더블 고부가가치 디스플레이 제품 개발, 제조",COMMON,14370,15670,14160,15340,29685722,14170.0,8.25688073394495,4553.7897548,3.5184514705130865,3.994408767863742,0.2185430463576159,0.1390728476821192,10.663841807909602,7.0,17.0,2026-05-21,4,ACTIVE_WATCHLIST,10,False,12710.0,True,14650.0,2026-05-21 15:00:00,18651971.0,27.77777777777777,360,15.26357199055861,-4.498044328552808,-6.509253350350985,62.83145479837074,True,False,False,69.25
2026-05-07,035890,서희건설,KOSDAQ,건물 건설업,"토목, 건축, 부동산임대업",COMMON,2785,2955,2575,2705,10565417,2675.0,1.121495327102795,285.79452985,3.312035159791944,2.795953966690819,0.4473684210526316,0.34210526315789475,14.75728155339806,33.0,261.0,2026-05-21,9,ACTIVE_WATCHLIST,10,False,2115.0,True,2030.0,2026-05-21 15:00:00,1004650.0,42.857142857142854,356,-4.018912529550822,-24.95378927911276,-31.302876480541453,9.50885327100672,False,False,False,23.0
2026-05-15,036540,SFA반도체,KOSDAQ,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",COMMON,8420,9850,8310,8610,31000471,8280.0,3.985507246376807,2669.1405531,3.6642908356875754,3.5613983042364254,0.8051948051948052,0.07142857142857142,18.53188929001204,8.0,39.0,2026-05-21,3,ACTIVE_WATCHLIST,10,False,7840.0,True,8970.0,2026-05-21 15:00:00,18005562.0,53.33333333333333,359,14.413265306122458,4.181184668989557,-8.934010152284266,58.081575599286865,False,False,False,73.5
2026-05-12,037030,파워넷,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치,COMMON,8060,9530,7770,8890,13350773,8060.0,10.297766749379655,1186.8837197,1.9618534035774318,2.2275682314014613,0.36363636363636365,0.16477272727272727,22.651222651222657,31.0,109.0,2026-05-21,6,ACTIVE_WATCHLIST,10,False,6580.0,True,6510.0,2026-05-21 15:00:00,1160990.0,63.15789473684211,361,-1.0638297872340385,-26.77165354330708,-31.689401888772295,8.696050782977135,False,False,False,23.75
2026-05-07,037440,희림,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",설계 및 감리용역,COMMON,6200,7460,6010,7460,10068380,5740.0,29.965156794425084,751.101148,3.286985367721363,3.994382004957874,0.0,0.1310344827586207,24.126455906821963,38.0,130.0,2026-05-21,9,ACTIVE_WATCHLIST,10,False,5400.0,True,5730.0,2026-05-21 15:00:00,1066364.0,44.444444444444436,348,6.111111111111112,-23.190348525469172,-23.190348525469172,10.591217256400732,False,False,False,42.0
2026-05-13,038500,삼표시멘트,KOSDAQ,기타 비금속 광물제품 제조업,시멘트 제품,COMMON,13770,16900,13630,15560,27829706,13820.0,12.590448625180905,4330.3022536,10.31609298779061,9.94578935573809,0.40978593272171254,0.04281345565749235,23.991195891415984,10.0,18.0,2026-05-21,5,ACTIVE_WATCHLIST,10,False,12380.0,True,12820.0,2026-05-21 15:00:00,1371289.0,53.33333333333333,361,3.5541195476575194,-17.609254498714655,-24.142011834319522,4.9274289854158,False,False,False,39.0
2026-05-07,041440,현대에버다임,KOSDAQ,특수 목적용 기계 제조업,"콘크리트펌프트럭, 중장비개량사업",COMMON,9420,11320,9220,10430,12198007,9100.0,14.615384615384608,1272.2521301,20.871451915097488,23.45092344272384,0.4238095238095238,0.09523809523809523,22.77657266811279,31.0,81.0,2026-05-21,9,ACTIVE_WATCHLIST,10,False,8200.0,True,8310.0,2026-05-21 15:00:00,205688.0,43.99999999999999,325,1.3414634146341475,-20.32598274209012,-26.59010600706714,1.6862426788244997,False,False,False,31.0
2026-05-11,046970,우리로,KOSDAQ,기타 전문 도매업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드",COMMON,9110,10750,9000,9900,14779963,8910.0,11.111111111111116,1463.216337,1.0158257770305705,0.9226299678128346,0.4857142857142857,0.06285714285714286,19.444444444444443,19.0,71.0,2026-05-21,7,ACTIVE_WATCHLIST,10,False,7840.0,True,8620.0,2026-05-21 15:00:00,5101074.0,28.57142857142857,361,9.948979591836737,-12.929292929292934,-19.813953488372093,34.51344228669584,False,False,False,39.5
2026-05-18,047040,대우건설,KOSPI,건물 건설업,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",COMMON,26950,29650,26350,29300,13905121,28500.0,2.807017543859658,4074.200453,0.5237463679960285,0.4699135649690133,0.10606060606060606,0.18181818181818182,12.523719165085389,15.0,17.0,2026-05-21,2,ACTIVE_WATCHLIST,10,False,27050.0,True,28500.0,2026-05-21 15:00:00,15458564.0,36.363636363636374,361,5.360443622920519,-2.7303754266211566,-3.8785834738617186,111.17173306151022,True,True,True,95.75
2026-05-11,049080,기가레인,KOSDAQ,전자부품 제조업,RF통신부품 및 반도체 장비,COMMON,1860,2170,1799,2070,19470118,1799.0,15.063924402445794,403.0314426,0.9134100817554538,0.764846563776918,0.2695417789757412,0.16442048517520216,20.62256809338521,12.0,195.0,2026-05-21,7,ACTIVE_WATCHLIST,10,False,1522.0,True,1366.0,2026-05-21 15:00:00,15013223.0,60.0,359,-10.249671484888301,-34.009661835748794,-37.05069124423963,77.10904987838286,False,False,False,42.5
2026-05-07,050890,쏠리드,KOSDAQ,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기",COMMON,18460,20900,18120,18850,17808429,18440.0,2.2234273318872066,3356.8888665,1.4407993486494646,1.5733180343805828,0.737410071942446,0.1223021582733813,15.342163355408388,17.0,30.0,2026-05-21,9,ACTIVE_WATCHLIST,10,False,15130.0,True,15810.0,2026-05-21 15:00:00,3441024.0,42.857142857142854,361,4.494382022471921,-16.127320954907166,-24.35406698564593,19.32244556777018,False,False,False,57.0
2026-05-07,054920,한컴위드,KOSDAQ,소프트웨어 개발 및 공급업,전자상거래 보안 솔루션,COMMON,7640,8980,7560,8170,16236023,7850.0,4.076433121019107,1326.4830791,2.5590032964221745,2.9611407126562943,0.5704225352112676,0.056338028169014086,18.783068783068792,18.0,78.0,2026-05-21,9,ACTIVE_WATCHLIST,10,False,5950.0,True,5930.0,2026-05-21 15:00:00,565159.0,45.45454545454546,354,-0.3361344537815114,-27.417380660954716,-33.964365256124715,3.4808955370413064,False,False,False,46.0
2026-05-07,058430,포스코스틸리온,KOSPI,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",COMMON,7780,9490,7420,8110,20318481,7780.0,4.24164524421593,1647.8288091,6.676504403322822,6.598522701393424,0.6666666666666666,0.17391304347826086,27.89757412398921,13.0,64.0,2026-05-21,9,ACTIVE_WATCHLIST,10,False,6490.0,True,6460.0,2026-05-21 15:00:00,390373.0,50.0,356,-0.46224961479198745,-20.34525277435265,-31.928345626975762,1.921270591044675,False,False,False,46.0
2026-05-07,059120,아진엑스텍,KOSDAQ,반도체 제조업,"전자집적회로, 모션제어칩",COMMON,11400,14500,11400,12560,15495058,11660.0,7.718696397941671,1946.1792848,6.833952705299032,8.567440413074335,0.6258064516129033,0.0,27.192982456140346,20.0,54.0,2026-05-21,9,ACTIVE_WATCHLIST,10,False,9040.0,True,10205.0,2026-05-21 15:00:00,766638.0,78.26086956521739,359,12.88716814159292,-18.75,-29.620689655172416,4.947629108584169,False,False,False,26.0
2026-05-11,062970,한국첨단소재,KOSDAQ,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",COMMON,3410,3650,3270,3535,11262606,3270.0,8.103975535168196,398.1331221,1.1870182977530517,1.1514679183714336,0.3026315789473684,0.3684210526315789,11.620795107033643,25.0,198.0,2026-05-21,7,ACTIVE_WATCHLIST,10,False,2440.0,True,2600.0,2026-05-21 15:00:00,4580769.0,40.0,361,6.557377049180335,-26.449787835926454,-28.767123287671236,40.672371918186606,True,False,False,47.5
2026-05-06,064260,다날,KOSDAQ,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제,COMMON,7810,8640,7750,8000,27236186,7430.0,7.671601615074031,2178.89488,2.9206192298868885,3.021114308765649,0.7191011235955056,0.06741573033707865,11.483870967741927,13.0,56.0,2026-05-21,10,ACTIVE_WATCHLIST,10,False,6400.0,True,6550.0,2026-05-21 15:00:00,849197.0,53.846153846153854,361,2.34375,-18.125000000000004,-24.189814814814813,3.1178998410423544,False,False,False,35.75
2026-05-12,065440,이루온,KOSDAQ,소프트웨어 개발 및 공급업,이동통신 핵심망 및 서비스망 솔루션 개발 공급,COMMON,4200,4950,4140,4845,19457897,3950.0,22.658227848101276,942.73510965,3.684846817656422,4.534903833111374,0.12962962962962962,0.07407407407407407,19.565217391304344,18.0,137.0,2026-05-21,6,ACTIVE_WATCHLIST,10,False,3240.0,True,3300.0,2026-05-21 15:00:00,761738.0,37.5,356,1.85185185185186,-31.88854489164087,-33.333333333333336,3.9148012758007713,False,False,False,38.75
2026-05-19,066430,아이로보틱스,KOSDAQ,기타 전문 도매업,"VCI,LDPE필름 외",COMMON,4050,5080,3655,4295,65878940,4000.0,7.374999999999998,2829.500473,14.977513361757419,19.561158139473758,0.5508771929824562,0.2771929824561403,38.98768809849522,2.0,21.0,2026-05-21,1,ACTIVE_WATCHLIST,10,False,4295.0,True,3715.0,2026-05-21 15:00:00,17784093.0,33.33333333333333,359,-13.50407450523865,-13.50407450523865,-26.870078740157478,26.995111032448303,False,False,False,43.0
2026-05-11,067170,오텍,KOSDAQ,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",COMMON,4010,4415,3700,3990,11320856,3515.0,13.513513513513509,451.7021544,12.186605887515583,17.40287730604094,0.5664335664335665,0.40559440559440557,19.324324324324316,24.0,184.0,2026-05-21,7,ACTIVE_WATCHLIST,10,False,3655.0,True,3530.0,2026-05-21 15:00:00,1592740.0,45.00000000000001,361,-3.4199726402188824,-11.528822055137844,-20.045300113250285,14.069077461986973,False,False,False,27.5
2026-05-15,067310,하나마이크론,KOSDAQ,반도체 제조업,"반도체패키징,IOT",COMMON,48000,55500,46300,52900,13222883,44600.0,18.609865470852014,6994.905107,5.28300125070358,6.9868637162923495,0.2826086956521739,0.18478260869565216,19.87041036717063,18.0,10.0,2026-05-21,3,ACTIVE_WATCHLIST,10,False,47550.0,True,54400.0,2026-05-21 15:00:00,5885613.0,50.0,359,14.405888538380651,2.835538752362954,-1.981981981981984,44.51081507716585,False,False,False,84.5
2026-05-11,069540,빛과전자,KOSDAQ,통신 및 방송 장비 제조업,기타무선통신장비제조업,COMMON,5400,6420,5270,6070,34490065,5200.0,16.730769230769237,2093.5469455,1.3049968315860399,1.4831899598196467,0.30434782608695654,0.11304347826086956,21.82163187855788,5.0,45.0,2026-05-21,7,ACTIVE_WATCHLIST,10,False,4610.0,True,5060.0,2026-05-21 15:00:00,11689010.0,37.5,361,9.76138828633406,-16.63920922570017,-21.18380062305296,33.89094801647953,False,False,False,50.5
2026-05-08,076610,해성옵틱스,KOSDAQ,사진장비 및 광학기기 제조업,휴대폰용 렌즈모듈 및 카메라모듈,COMMON,2275,2930,2240,2785,28236465,2275.0,22.417582417582427,786.38555025,4.242923091455913,6.302252691150793,0.21014492753623187,0.050724637681159424,30.80357142857142,6.0,119.0,2026-05-21,8,ACTIVE_WATCHLIST,10,False,2290.0,True,2405.0,2026-05-21 15:00:00,1929080.0,77.77777777777777,360,5.021834061135366,-13.644524236983846,-17.918088737201366,6.831875024015931,False,False,False,22.25
2026-05-11,078150,HB테크놀러지,KOSDAQ,특수 목적용 기계 제조업,TFT-LCD검사장비,COMMON,5200,6140,4925,4965,34554477,4830.0,2.795031055900621,1715.62978305,3.053705623580567,4.012678680649261,0.7736625514403292,0.03292181069958848,24.670050761421326,4.0,56.0,2026-05-21,7,ACTIVE_WATCHLIST,10,False,3700.0,True,3800.0,2026-05-21 15:00:00,3535894.0,62.50000000000001,361,2.7027027027026973,-23.464249748237663,-38.11074918566775,10.232810063946273,False,False,False,50.5
2026-05-15,080220,제주반도체,KOSDAQ,반도체 제조업,"모바일용 LP DDR SDRAM, CRAM, SRAM",COMMON,76000,89100,71100,82300,10810191,75600.0,8.86243386243386,8896.787193,2.259405730986927,3.30627039223435,0.37777777777777777,0.2722222222222222,25.31645569620253,21.0,9.0,2026-05-21,3,ACTIVE_WATCHLIST,10,False,95900.0,True,118000.0,2026-05-21 15:00:00,8263886.0,58.49056603773585,357,23.04483837330553,43.377885783718106,32.4354657687991,76.44532830178487,False,False,False,48.5
2026-05-14,081150,티플랙스,KOSDAQ,1차 비철금속 제조업,"스텐레스봉,판(열간제품) 제조,도매",COMMON,4715,5570,4320,4790,20922316,4295.0,11.52502910360884,1002.1789364,14.499093075398164,16.346713003104803,0.624,0.316,28.935185185185187,10.0,94.0,2026-05-21,4,ACTIVE_WATCHLIST,10,False,3830.0,True,3720.0,2026-05-21 15:00:00,576853.0,62.50000000000001,345,-2.872062663185382,-22.338204592901878,-33.21364452423698,2.757118284610556,False,False,False,32.25
2026-05-19,086960,MDS테크,KOSDAQ,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",COMMON,3245,3730,3160,3450,13160057,3285.0,5.022831050228316,454.0219665,3.569148522285344,3.7844272373237127,0.49122807017543857,0.14912280701754385,18.037974683544313,19.0,154.0,2026-05-21,1,ACTIVE_WATCHLIST,10,False,3450.0,True,3700.0,2026-05-21 15:00:00,6393946.0,48.86363636363637,361,7.246376811594213,7.246376811594213,-0.8042895442359255,48.58600536456643,False,False,True,56.0
2026-05-19,088350,한화생명,KOSPI,보험업,생명보험,COMMON,5710,6160,5600,5800,24742883,5670.0,2.2927689594356204,1435.087214,2.561620235410938,2.857343220020312,0.6428571428571429,0.19642857142857142,10.000000000000009,8.0,47.0,2026-05-21,1,ACTIVE_WATCHLIST,10,False,5800.0,True,5450.0,2026-05-21 15:00:00,8492874.0,55.55555555555556,361,-6.034482758620685,-6.034482758620685,-11.525974025974028,34.3245126285405,False,False,True,66.0
2026-05-15,090710,휴림로봇,KOSDAQ,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,COMMON,12710,14690,12630,13120,50874924,12630.0,3.879651623119562,6674.7900288,4.065903490979163,4.192760528193782,0.7621359223300971,0.038834951456310676,16.31037212984956,4.0,12.0,2026-05-21,3,ACTIVE_WATCHLIST,10,False,11500.0,True,11660.0,2026-05-21 15:00:00,4829720.0,57.142857142857146,361,1.3913043478260834,-11.12804878048781,-20.62627637848877,9.493321306976302,False,False,False,54.5
2026-05-14,095910,에스에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",COMMON,2020,2610,1998,2485,15052713,2010.0,23.631840796019898,374.05991805,3.4899704907202356,3.9175816224624898,0.2042483660130719,0.03594771241830065,30.630630630630627,20.0,213.0,2026-05-21,4,ACTIVE_WATCHLIST,10,False,2060.0,True,2075.0,2026-05-21 14:59:00,727416.0,55.55555555555556,339,0.728155339805836,-16.498993963782695,-20.498084291187734,4.832457776880487,False,False,False,29.25
2026-05-11,100590,머큐리,KOSDAQ,통신 및 방송 장비 제조업,"AP 단말기, 광섬유 및 광케이블, 위성통신 전송장비",COMMON,9500,11410,9500,10850,10353439,9340.0,16.167023554603865,1123.3481315,1.7240277481931863,2.0530675503312286,0.2931937172774869,0.0,20.105263157894736,28.0,88.0,2026-05-21,7,ACTIVE_WATCHLIST,10,False,7020.0,True,7200.0,2026-05-21 15:00:00,1139669.0,40.0,360,2.564102564102555,-33.6405529953917,-36.89745836985101,11.00763717253755,False,False,False,40.5
2026-05-18,100790,미래에셋벤처투자,KOSDAQ,기타 금융업,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,COMMON,60600,67800,57400,67400,11862415,54900.0,22.768670309653928,7995.26771,2.3338763442560055,2.9203295236117524,0.038461538461538464,0.3076923076923077,18.11846689895471,17.0,10.0,2026-05-21,2,ACTIVE_WATCHLIST,10,False,60800.0,True,57000.0,2026-05-21 15:00:00,2119539.0,34.21052631578948,361,-6.25,-15.43026706231454,-15.92920353982301,17.867685458652392,False,False,False,52.75
2026-05-08,125490,한라캐스트,KOSDAQ,자동차 신품 부품 제조업,"마그네슘 및 알루미늄 다이캐스팅 제품(차량, 가전용 경량화 소재 부품)",COMMON,17220,19780,17220,18850,13462001,16830.0,12.002376708259055,2537.5871885,8.488911446951306,9.924742279326015,0.36328125,0.0,14.866434378629512,22.0,33.0,2026-05-21,8,ACTIVE_WATCHLIST,10,False,13890.0,True,15600.0,2026-05-21 15:00:00,1299679.0,62.857142857142854,359,12.311015118790491,-17.24137931034483,-21.1324570273003,9.654426559617697,False,False,False,31.25
2026-05-14,128820,대성산업,KOSPI,연료 소매업,"주요소운영,기계판매 등",COMMON,7810,8880,7340,8090,11387852,7530.0,7.436918990703845,921.2772268,16.854468109038933,18.732768392956473,0.512987012987013,0.3051948051948052,20.98092643051772,27.0,107.0,2026-05-21,4,ACTIVE_WATCHLIST,10,False,6500.0,True,6270.0,2026-05-21 15:00:00,574677.0,63.63636363636363,345,-3.5384615384615348,-22.49690976514215,-29.3918918918919,5.046403834542282,False,False,False,29.25
2026-05-15,138360,앤로보틱스,KOSDAQ,특수 목적용 기계 제조업,기계제조,COMMON,4060,4980,3770,3935,17147886,3915.0,0.5108556832694733,674.7693141,3.111508642994887,3.4594127141802433,0.7603305785123967,0.13636363636363635,32.095490716180365,13.0,138.0,2026-05-21,3,ACTIVE_WATCHLIST,10,False,3375.0,True,3250.0,2026-05-21 15:00:00,1323378.0,45.00000000000001,360,-3.703703703703709,-17.40787801778907,-34.738955823293175,7.717441088656643,False,False,False,24.5
2026-05-13,142210,유니트론텍,KOSDAQ,자동차 부품 및 내장품 판매업,"메모리/비메모리반도체, 디스플레이 모듈",COMMON,8000,9000,7110,8090,12285541,7610.0,6.307490144546657,993.9002669,15.191560418014753,17.243713403977797,0.48148148148148145,0.4708994708994709,26.582278481012665,24.0,86.0,2026-05-21,5,ACTIVE_WATCHLIST,10,False,6850.0,True,8610.0,2026-05-21 15:00:00,3105108.0,50.0,316,25.693430656934304,6.427688504326334,-4.333333333333334,25.274491371605045,False,False,False,53.0
2026-05-19,142280,녹십자엠에스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,"혈액백, 진단시약, 혈액투석액",COMMON,4065,5120,4030,4860,17839467,4085.0,18.971848225214206,866.9980962,7.750442628012931,8.107507031055063,0.23853211009174313,0.03211009174311927,27.04714640198511,14.0,89.0,2026-05-21,1,ACTIVE_WATCHLIST,10,False,4860.0,True,5640.0,2026-05-21 15:00:00,18331884.0,55.88235294117647,356,16.049382716049386,16.049382716049386,10.15625,102.76026744521009,False,False,False,52.0
2026-05-12,145170,노브랜드,KOSDAQ,편조의복 제조업,"Knit, Woven 의류",COMMON,5030,6060,4725,5150,14684357,4900.0,5.102040816326525,756.2443855,11.034107178596518,11.938560486728639,0.6816479400749064,0.22846441947565543,28.253968253968264,27.0,157.0,2026-05-21,6,ACTIVE_WATCHLIST,10,False,4785.0,True,4465.0,2026-05-21 15:00:00,144250.0,40.0,281,-6.687565308254961,-13.300970873786412,-26.320132013201324,0.9823378715186508,False,False,False,28.75
2026-05-08,147830,제룡산업,KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",송배전 금구류 및 합성수지 제품,COMMON,12390,15410,12010,13730,11941883,12980.0,5.778120184899849,1639.6205359,5.011558760283826,6.307387735518733,0.49411764705882355,0.11176470588235295,28.309741881765206,25.0,54.0,2026-05-21,8,ACTIVE_WATCHLIST,10,False,9620.0,True,10040.0,2026-05-21 15:00:00,1471117.0,62.5,361,4.365904365904361,-26.87545520757465,-34.847501622323165,12.318970132264734,False,False,False,40.25
2026-05-19,203650,드림시큐리티,KOSDAQ,소프트웨어 개발 및 공급업,정보보안솔루션,COMMON,3225,3710,3090,3355,13700653,3170.0,5.835962145110418,459.65690815,0.47202862085268205,0.4293952932141604,0.5725806451612904,0.21774193548387097,20.064724919093855,18.0,152.0,2026-05-21,1,ACTIVE_WATCHLIST,10,False,3355.0,True,3150.0,2026-05-21 15:00:00,2310195.0,50.0,361,-6.110283159463492,-6.110283159463492,-15.094339622641506,16.86193351513975,False,False,False,34.0
2026-05-14,215790,이노인스트루먼트,KOSDAQ,통신 및 방송 장비 제조업,기업 인수 합병,COMMON,2185,2375,1982,2310,13632463,2135.0,8.196721311475418,314.9098953,0.8370260794364741,0.7939074008046275,0.16539440203562342,0.5165394402035624,19.828456104944504,21.0,237.0,2026-05-21,4,ACTIVE_WATCHLIST,10,False,1745.0,True,2120.0,2026-05-21 15:00:00,37062289.0,33.33333333333333,358,21.489971346704873,-8.225108225108224,-10.736842105263156,271.8678862359648,True,False,False,42.25
2026-05-13,223250,드림씨아이에스,KOSDAQ,자연과학 및 공학 연구개발업,시판후조사대행(rPMS),COMMON,6600,8390,6240,7420,12423912,6740.0,10.089020771513347,921.8542704,6.843843634252138,7.276875828740079,0.4511627906976744,0.16744186046511628,34.45512820512822,23.0,100.0,2026-05-21,5,ACTIVE_WATCHLIST,10,False,5820.0,True,5610.0,2026-05-21 15:00:00,715763.0,48.14814814814815,350,-3.6082474226804107,-24.39353099730458,-33.13468414779499,5.761172487377567,False,False,False,32.0
2026-05-13,253840,수젠텍,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,체외진단 기기 및 시약,COMMON,7250,7970,6870,7150,15107585,6850.0,4.379562043795615,1080.1923275,3.1033545384258296,3.4163282179278736,0.6545454545454545,0.2545454545454545,16.011644832605533,18.0,72.0,2026-05-21,5,ACTIVE_WATCHLIST,10,False,6630.0,True,7020.0,2026-05-21 15:00:00,3054000.0,33.33333333333333,361,5.882352941176472,-1.8181818181818188,-11.919698870765371,20.215011201327016,False,False,True,49.0
