d0_date,v2_r1_cell,v2_r1_light,v2_r1_score,v2_r1_case_key,v2_r1_reason,v2_r2_cell,v2_r2_light,v2_r2_score,v2_r2_case_key,v2_r2_reason,v2_r3_cell,v2_r3_light,v2_r3_score,v2_r3_case_key,v2_r3_reason,hybrid_r1_cell,hybrid_r1_light,hybrid_r1_score,hybrid_r1_case_key,hybrid_r1_reason,hybrid_r2_cell,hybrid_r2_light,hybrid_r2_score,hybrid_r2_case_key,hybrid_r2_reason,hybrid_r3_cell,hybrid_r3_light,hybrid_r3_score,hybrid_r3_case_key,hybrid_r3_reason,v2_green,v2_red,hybrid_green,hybrid_red,v2_avg_down,hybrid_avg_down,date_verdict,current_v2_count,hybrid_count,overlap_count,current_only_count,hybrid_only_count,overlap_codes,current_only_codes,hybrid_only_codes
2026-02-05,🔴 대한전선 (001440),RED,-12.0,V2|2026-02-05|R1|001440,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 한화투자증권 (003530),RED,-12.0,V2|2026-02-05|R2|003530,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 덕산하이메탈 (077360),RED,-10.0,V2|2026-02-05|R3|077360,-3 먼저 / -5 도달 / -10 도달,🔴 삼성바이오로직스 (207940),RED,-5,HYBRID_D0_RISK_FILTER|2026-02-05|R1|207940,-3 먼저,🔴 HD현대중공업 (329180),RED,-8,HYBRID_D0_RISK_FILTER|2026-02-05|R2|329180,-3 먼저 / -5 도달,🔴 LIG넥스원 (079550),RED,-7,HYBRID_D0_RISK_FILTER|2026-02-05|R3|079550,-3 먼저 / +5 도달 / -5 도달,0.0,3.0,0.0,3.0,-10.12478628570745,-6.202835455220733,둘 다 위험,3,3,0,3,3,,001440|003530|077360,079550|207940|329180
2026-02-06,🔴 덕산하이메탈 (077360),RED,-4.0,V2|2026-02-06|R1|077360,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🟢 대한전선 (001440),GREEN,7.0,V2|2026-02-06|R2|001440,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 신성이엔지 (011930),GREEN,7.0,V2|2026-02-06|R3|011930,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 HD현대중공업 (329180),GREEN,6,HYBRID_D0_RISK_FILTER|2026-02-06|R1|329180,+3 먼저 / D1 종가 양호 / 점심 양호,🟢 HD현대일렉트릭 (267260),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-06|R2|267260,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 카카오 (035720),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-06|R3|035720,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,3.0,0.0,-4.614638564493216,1.6008421475015282,HYBRID 방어 우세,3,3,0,3,3,,001440|011930|077360,035720|267260|329180
2026-02-09,🔴 한화솔루션 (009830),RED,-9.0,V2|2026-02-09|R1|009830,-3 먼저 / +5 도달 / -5 도달 / 점심 -3 이하,🔴 신성이엔지 (011930),RED,3.0,V2|2026-02-09|R2|011930,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호,🔴 아이로보틱스 (066430),RED,1.0,V2|2026-02-09|R3|066430,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 양호,🟢 HD현대중공업 (329180),GREEN,5,HYBRID_D0_RISK_FILTER|2026-02-09|R1|329180,+3 먼저 / +5 도달,🟢 삼성바이오로직스 (207940),GREEN,6,HYBRID_D0_RISK_FILTER|2026-02-09|R2|207940,+3 먼저 / D1 종가 양호 / 점심 양호,🟢 LG화학 (051910),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-09|R3|051910,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,0.0,3.0,3.0,0.0,-9.792238504497208,-0.7330016612575818,HYBRID 방어 우세,3,3,0,3,3,,009830|011930|066430,051910|207940|329180
2026-02-10,🟢 한화솔루션 (009830),GREEN,6.0,V2|2026-02-10|R1|009830,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한온시스템 (018880),GREEN,7.0,V2|2026-02-10|R2|018880,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 나무기술 (242040),RED,4.0,V2|2026-02-10|R3|242040,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,🔴 이수페타시스 (007660),RED,-10,HYBRID_D0_RISK_FILTER|2026-02-10|R1|007660,-3 먼저 / -5 도달 / D1 종가 -3 이하,🟢 HD현대중공업 (329180),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-10|R2|329180,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 한화에어로스페이스 (012450),RED,-1,HYBRID_D0_RISK_FILTER|2026-02-10|R3|012450,+2 먼저 / -3 먼저 / +5 도달,2.0,1.0,1.0,2.0,-5.279386221948127,-4.703712716956706,V2 공격 우세,3,3,0,3,3,,009830|018880|242040,007660|012450|329180
2026-02-11,🔴 한화솔루션 (009830),RED,-7.0,V2|2026-02-11|R1|009830,-3 먼저 / +5 도달 / -5 도달,🔴 오르비텍 (046120),RED,-9.0,V2|2026-02-11|R2|046120,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🔴 한온시스템 (018880),RED,-11.0,V2|2026-02-11|R3|018880,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 이수페타시스 (007660),RED,-5,HYBRID_D0_RISK_FILTER|2026-02-11|R1|007660,+1 먼저 / -3 먼저 / -5 도달 / D1 종가 양호 / 점심 양호,🟢 HD현대중공업 (329180),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-11|R2|329180,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화에어로스페이스 (012450),GREEN,4,HYBRID_D0_RISK_FILTER|2026-02-11|R3|012450,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,0.0,3.0,2.0,1.0,-7.050085712928215,-3.401805922884545,HYBRID 방어 우세,3,3,0,3,3,,009830|018880|046120,007660|012450|329180
2026-02-12,🟢 오르비텍 (046120),GREEN,7.0,V2|2026-02-12|R1|046120,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한온시스템 (018880),GREEN,4.0,V2|2026-02-12|R2|018880,+3 먼저 / -2 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 나무기술 (242040),RED,-12.0,V2|2026-02-12|R3|242040,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 두산로보틱스 (454910),RED,-5,HYBRID_D0_RISK_FILTER|2026-02-12|R1|454910,-3 먼저,🟢 HD현대중공업 (329180),GREEN,6,HYBRID_D0_RISK_FILTER|2026-02-12|R2|329180,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 HD현대마린솔루션 (443060),GREEN,6,HYBRID_D0_RISK_FILTER|2026-02-12|R3|443060,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,2.0,1.0,-4.716794041113992,-1.9803902361396954,둘 다 양호,3,3,0,3,3,,018880|046120|242040,329180|443060|454910
2026-02-13,🟢 오르비텍 (046120),GREEN,7.0,V2|2026-02-13|R1|046120,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 미래에셋증권 (006800),GREEN,7.0,V2|2026-02-13|R2|006800,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 파미셀 (005690),GREEN,7.0,V2|2026-02-13|R3|005690,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화에어로스페이스 (012450),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-13|R1|012450,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 LG이노텍 (011070),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-13|R2|011070,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 HL만도 (204320),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-13|R3|204320,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,3.0,0.0,3.0,0.0,0.997625515213337,1.0851805146193032,둘 다 양호,3,3,0,3,3,,005690|006800|046120,011070|012450|204320
2026-02-19,🔴 유진투자증권 (001200),RED,0.0,V2|2026-02-19|R1|001200,+3 먼저 / +5 도달 / -5 도달 / -10 도달,🔴 미래에셋증권 (006800),RED,1.0,V2|2026-02-19|R2|006800,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 양호,🟢 파미셀 (005690),GREEN,2.0,V2|2026-02-19|R3|005690,+3 먼저 / -2 먼저 / +5 도달,🟢 두산로보틱스 (454910),GREEN,4,HYBRID_D0_RISK_FILTER|2026-02-19|R1|454910,+3 먼저 / -1 먼저 / +5 도달,🟢 삼화전기 (009470),GREEN,6,HYBRID_D0_RISK_FILTER|2026-02-19|R2|009470,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한화에어로스페이스 (012450),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-19|R3|012450,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,3.0,0.0,-9.7815631743476,0.05925856932392041,HYBRID 방어 우세,3,3,0,3,3,,001200|005690|006800,009470|012450|454910
2026-02-20,🔴 흥구석유 (024060),RED,-7.0,V2|2026-02-20|R1|024060,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🔴 유진투자증권 (001200),RED,-10.0,V2|2026-02-20|R2|001200,+2 먼저 / -3 먼저 / +5 도달 / -5 도달 / -10 도달,🔴 한화손해보험 (000370),RED,-4.0,V2|2026-02-20|R3|000370,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🟢 두산로보틱스 (454910),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-20|R1|454910,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 DB하이텍 (000990),RED,-3,HYBRID_D0_RISK_FILTER|2026-02-20|R2|000990,-3 먼저 / D1 종가 양호 / 점심 양호,🔴 에이프로젠 (007460),RED,-13,HYBRID_D0_RISK_FILTER|2026-02-20|R3|007460,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,0.0,3.0,1.0,2.0,-14.537374429460762,-6.71504234260838,HYBRID 방어 우세,3,3,0,3,3,,000370|001200|024060,000990|007460|454910
2026-02-23,🔴 흥구석유 (024060),RED,-9.0,V2|2026-02-23|R1|024060,-3 먼저 / +5 도달 / -5 도달 / -10 도달,🔴 유진투자증권 (001200),RED,-13.0,V2|2026-02-23|R2|001200,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 한화손해보험 (000370),RED,-11.0,V2|2026-02-23|R3|000370,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🟢 두산로보틱스 (454910),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-23|R1|454910,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한농화성 (011500),GREEN,7,HYBRID_D0_RISK_FILTER|2026-02-23|R2|011500,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 에이프로젠 (007460),RED,-7,HYBRID_D0_RISK_FILTER|2026-02-23|R3|007460,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,0.0,3.0,2.0,1.0,-15.638062684159967,-6.133797769876796,HYBRID 방어 우세,3,3,0,3,3,,000370|001200|024060,007460|011500|454910
2026-02-24,🔴 흥구석유 (024060),RED,-11.0,V2|2026-02-24|R1|024060,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 한화손해보험 (000370),RED,-3.0,V2|2026-02-24|R2|000370,+3 먼저 / -2 먼저 / -5 도달 / -10 도달 / 점심 양호,🔴 대원전선 (006340),RED,-4.0,V2|2026-02-24|R3|006340,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 DB하이텍 (000990),RED,0,HYBRID_D0_RISK_FILTER|2026-02-24|R1|000990,+3 먼저 / +5 도달 / -5 도달 / -10 도달,🔴 이수스페셜티케미컬 (457190),RED,2,HYBRID_D0_RISK_FILTER|2026-02-24|R2|457190,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🔴 미래에셋증권 (006800),RED,2,HYBRID_D0_RISK_FILTER|2026-02-24|R3|006800,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,0.0,3.0,0.0,3.0,-23.372050829241175,-16.34935107429669,둘 다 위험,3,3,0,3,3,,000370|006340|024060,000990|006800|457190
2026-02-25,🔴 대한항공 (003490),RED,-10.0,V2|2026-02-25|R1|003490,-3 먼저 / -5 도달 / -10 도달,🔴 나무기술 (242040),RED,2.0,V2|2026-02-25|R2|242040,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🔴 대원전선 (006340),RED,2.0,V2|2026-02-25|R3|006340,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🔴 제이알글로벌리츠 (348950),RED,-14,HYBRID_D0_RISK_FILTER|2026-02-25|R1|348950,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 지역난방공사 (071320),RED,-10,HYBRID_D0_RISK_FILTER|2026-02-25|R2|071320,-3 먼저 / -5 도달 / -10 도달,🔴 미래에셋증권 (006800),RED,-8,HYBRID_D0_RISK_FILTER|2026-02-25|R3|006800,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,0.0,3.0,0.0,3.0,-26.838048981493312,-15.674316617568508,둘 다 위험,3,3,0,3,3,,003490|006340|242040,006800|071320|348950
2026-02-26,🔴 SFA반도체 (036540),RED,-14.0,V2|2026-02-26|R1|036540,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 대한항공 (003490),RED,-6.0,V2|2026-02-26|R2|003490,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / 점심 양호,🔴 나무기술 (242040),RED,1.0,V2|2026-02-26|R3|242040,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 양호,🔴 삼화전기 (009470),RED,-12,HYBRID_D0_RISK_FILTER|2026-02-26|R1|009470,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 GS피앤엘 (499790),RED,-13,HYBRID_D0_RISK_FILTER|2026-02-26|R2|499790,+1 먼저 / -3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 대한항공 (003490),RED,-6,HYBRID_D0_RISK_FILTER|2026-02-26|R3|003490,+2 먼저 / -3 먼저 / -5 도달 / -10 도달 / 점심 양호,0.0,3.0,0.0,3.0,-31.813444741756268,-20.45970453385407,둘 다 위험,3,3,1,2,2,003490,036540|242040,009470|499790
2026-02-27,🔴 SFA반도체 (036540),RED,-14.0,V2|2026-02-27|R1|036540,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 대한항공 (003490),RED,-14.0,V2|2026-02-27|R2|003490,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 나무기술 (242040),RED,-14.0,V2|2026-02-27|R3|242040,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 현대약품 (004310),RED,-14,HYBRID_D0_RISK_FILTER|2026-02-27|R1|004310,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟡 롯데관광개발 (032350),YELLOW,0,HYBRID_D0_RISK_FILTER|2026-02-27|R2|032350,,🔴 삼화전기 (009470),RED,-14,HYBRID_D0_RISK_FILTER|2026-02-27|R3|009470,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,0.0,3.0,0.0,2.0,-31.469489210969922,-25.121641860900496,HYBRID 방어 우세,3,3,0,3,3,,003490|036540|242040,004310|009470|032350
2026-03-03,🔴 HMM (011200),RED,-14.0,V2|2026-03-03|R1|011200,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 SFA반도체 (036540),RED,-13.0,V2|2026-03-03|R2|036540,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 시지메드텍 (056090),RED,-13.0,V2|2026-03-03|R3|056090,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 하이브 (352820),RED,-14,HYBRID_D0_RISK_FILTER|2026-03-03|R1|352820,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 한국전력 (015760),RED,-14,HYBRID_D0_RISK_FILTER|2026-03-03|R2|015760,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 HL만도 (204320),RED,-14,HYBRID_D0_RISK_FILTER|2026-03-03|R3|204320,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,0.0,3.0,0.0,3.0,-19.267726706701108,-15.118984864982098,둘 다 위험,3,3,0,3,3,,011200|036540|056090,015760|204320|352820
2026-03-04,🟢 HMM (011200),GREEN,7.0,V2|2026-03-04|R1|011200,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 흥아해운 (003280),RED,-10.0,V2|2026-03-04|R2|003280,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 양호,🔴 시지메드텍 (056090),RED,1.0,V2|2026-03-04|R3|056090,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 양호,🟢 NAVER (035420),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-04|R1|035420,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 POSCO홀딩스 (005490),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-04|R2|005490,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 HMM (011200),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-04|R3|011200,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,3.0,0.0,-16.897400721905438,-0.6730233809461214,HYBRID 방어 우세,3,3,1,2,2,011200,003280|056090,005490|035420
2026-03-05,🟢 HMM (011200),GREEN,4.0,V2|2026-03-05|R1|011200,+3 먼저,🔴 흥아해운 (003280),RED,-4.0,V2|2026-03-05|R2|003280,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 시지메드텍 (056090),RED,-4.0,V2|2026-03-05|R3|056090,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 NAVER (035420),RED,-8,HYBRID_D0_RISK_FILTER|2026-03-05|R1|035420,-3 먼저 / -5 도달,🟢 HMM (011200),GREEN,4,HYBRID_D0_RISK_FILTER|2026-03-05|R2|011200,+3 먼저,🔴 한국전력 (015760),RED,-9,HYBRID_D0_RISK_FILTER|2026-03-05|R3|015760,-3 먼저 / -5 도달 / -10 도달 / D1 종가 양호,1.0,2.0,1.0,2.0,-18.0434949829592,-7.338494368792699,둘 다 위험,3,3,1,2,2,011200,003280|056090,015760|035420
2026-03-06,🔴 테크윙 (089030),RED,-14.0,V2|2026-03-06|R1|089030,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 흥아해운 (003280),RED,-1.0,V2|2026-03-06|R2|003280,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 양호,🔴 테크윙 (089030),RED,-14.0,V2|2026-03-06|R3|089030,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🔴 신한지주 (055550),RED,-10,HYBRID_D0_RISK_FILTER|2026-03-06|R1|055550,-3 먼저 / -5 도달 / D1 종가 -3 이하,🔴 KB금융 (105560),RED,-13,HYBRID_D0_RISK_FILTER|2026-03-06|R2|105560,-3 먼저 / +5 도달 / -5 도달 / -10 도달 / D1 종가 -3 이하,🔴 POSCO홀딩스 (005490),RED,-12,HYBRID_D0_RISK_FILTER|2026-03-06|R3|005490,-3 먼저 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,0.0,3.0,0.0,3.0,-15.808235994886099,-8.820197518081159,둘 다 위험,2,3,0,2,3,,003280|089030,005490|055550|105560
2026-03-09,🔴 테크윙 (089030),RED,-2.0,V2|2026-03-09|R1|089030,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 -3 이하,🔴 테크윙 (089030),RED,-2.0,V2|2026-03-09|R2|089030,+3 먼저 / +5 도달 / -5 도달 / -10 도달 / 점심 -3 이하,🟢 대한해운 (005880),GREEN,6.0,V2|2026-03-09|R3|005880,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 KB금융 (105560),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-09|R1|105560,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 한국전력 (015760),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-09|R2|015760,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 HD현대일렉트릭 (267260),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-09|R3|267260,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,1.0,2.0,3.0,0.0,-8.32266552876751,0.6876536440615921,HYBRID 방어 우세,2,3,0,2,3,,005880|089030,015760|105560|267260
2026-03-10,🔴 테크윙 (089030),RED,3.0,V2|2026-03-10|R1|089030,+3 먼저 / +5 도달 / -5 도달 / 점심 양호,🟢 대한광통신 (010170),GREEN,7.0,V2|2026-03-10|R2|010170,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 센서뷰 (321370),GREEN,7.0,V2|2026-03-10|R3|321370,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 NAVER (035420),GREEN,6,HYBRID_D0_RISK_FILTER|2026-03-10|R1|035420,+3 먼저 / D1 종가 양호 / 점심 양호,🟢 KB금융 (105560),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-10|R2|105560,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 신한지주 (055550),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-10|R3|055550,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,2.0,1.0,3.0,0.0,-0.9452963684717891,-2.296410432003652,HYBRID 방어 우세,3,3,0,3,3,,010170|089030|321370,035420|055550|105560
2026-03-11,🔴 센서뷰 (321370),RED,0.0,V2|2026-03-11|R1|321370,+3 먼저 / +5 도달 / -5 도달 / 점심 -3 이하,🔴 신성이엔지 (011930),RED,4.0,V2|2026-03-11|R2|011930,+3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,🟢 대한광통신 (010170),GREEN,7.0,V2|2026-03-11|R3|010170,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 NAVER (035420),GREEN,2,HYBRID_D0_RISK_FILTER|2026-03-11|R1|035420,+3 먼저 / -2 먼저 / D1 종가 양호,🔴 현대로템 (064350),RED,-6,HYBRID_D0_RISK_FILTER|2026-03-11|R2|064350,+1 먼저 / -3 먼저 / -5 도달 / D1 종가 양호,🔴 신한지주 (055550),RED,-3,HYBRID_D0_RISK_FILTER|2026-03-11|R3|055550,-3 먼저 / D1 종가 양호 / 점심 양호,1.0,2.0,1.0,2.0,-5.218112295777936,-4.261359041641669,둘 다 위험,3,3,0,3,3,,010170|011930|321370,035420|055550|064350
2026-03-12,🔴 센서뷰 (321370),RED,-5.0,V2|2026-03-12|R1|321370,-3 먼저 / +5 도달 / -5 도달 / D1 종가 양호 / 점심 양호,🔴 신성이엔지 (011930),RED,-11.0,V2|2026-03-12|R2|011930,-3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 SK이터닉스 (475150),GREEN,7.0,V2|2026-03-12|R3|475150,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 KB금융 (105560),RED,-3,HYBRID_D0_RISK_FILTER|2026-03-12|R1|105560,-3 먼저 / +5 도달 / 점심 양호,🟠 NAVER (035420),ORANGE,-2,HYBRID_D0_RISK_FILTER|2026-03-12|R2|035420,-2 먼저 / D1 종가 양호,🔴 POSCO홀딩스 (005490),RED,-7,HYBRID_D0_RISK_FILTER|2026-03-12|R3|005490,-3 먼저 / D1 종가 -3 이하,1.0,2.0,0.0,2.0,-5.0810489654557,-4.041586637784474,V2 공격 우세,3,3,0,3,3,,011930|321370|475150,005490|035420|105560
2026-03-13,🟢 센서뷰 (321370),GREEN,7.0,V2|2026-03-13|R1|321370,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 신성이엔지 (011930),RED,-10.0,V2|2026-03-13|R2|011930,+1 먼저 / -3 먼저 / +5 도달 / -5 도달 / D1 종가 -3 이하,🟢 SK이터닉스 (475150),GREEN,5.0,V2|2026-03-13|R3|475150,+3 먼저 / +5 도달,🔴 NAVER (035420),RED,-5,HYBRID_D0_RISK_FILTER|2026-03-13|R1|035420,-3 먼저,🟢 KB금융 (105560),GREEN,5,HYBRID_D0_RISK_FILTER|2026-03-13|R2|105560,+3 먼저 / -1 먼저 / +5 도달 / 점심 양호,🔴 한국전력 (015760),RED,-9,HYBRID_D0_RISK_FILTER|2026-03-13|R3|015760,-3 먼저 / D1 종가 -3 이하 / 점심 -3 이하,2.0,1.0,1.0,2.0,-3.707919812644645,-3.0319421859678766,V2 공격 우세,3,3,0,3,3,,011930|321370|475150,015760|035420|105560
2026-03-16,🔴 센서뷰 (321370),RED,-14.0,V2|2026-03-16|R1|321370,-3 먼저 / -5 도달 / -10 도달 / D1 종가 -3 이하 / 점심 -3 이하,🟢 흥아해운 (003280),GREEN,6.0,V2|2026-03-16|R2|003280,+3 먼저 / -1 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 SK이터닉스 (475150),GREEN,7.0,V2|2026-03-16|R3|475150,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 NAVER (035420),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-16|R1|035420,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🟢 HD현대일렉트릭 (267260),GREEN,7,HYBRID_D0_RISK_FILTER|2026-03-16|R2|267260,+3 먼저 / +5 도달 / D1 종가 양호 / 점심 양호,🔴 현대로템 (064350),RED,-8,HYBRID_D0_RISK_FILTER|2026-03-16|R3|064350,+1 먼저 / -3 먼저 / -5 도달 / -10 도달 / 점심 양호,2.0,1.0,2.0,1.0,-9.918211892368115,-6.012805667062956,둘 다 양호,3,3,0,3,3,,003280|321370|475150,035420|064350|267260
