effective_as_of_date,model_name,EXPANDING_cum_d5_plus13_touch_rate,MTD_cum_d5_plus13_touch_rate,ROLLING_10TD_cum_d5_plus13_touch_rate,ROLLING_120TD_cum_d5_plus13_touch_rate,ROLLING_20TD_cum_d5_plus13_touch_rate,ROLLING_60TD_cum_d5_plus13_touch_rate,YTD_cum_d5_plus13_touch_rate,EXPANDING_cum_d5_minus2_touch_rate,MTD_cum_d5_minus2_touch_rate,ROLLING_10TD_cum_d5_minus2_touch_rate,ROLLING_120TD_cum_d5_minus2_touch_rate,ROLLING_20TD_cum_d5_minus2_touch_rate,ROLLING_60TD_cum_d5_minus2_touch_rate,YTD_cum_d5_minus2_touch_rate,EXPANDING_cum_d5_plus13_before_minus2_rate,MTD_cum_d5_plus13_before_minus2_rate,ROLLING_10TD_cum_d5_plus13_before_minus2_rate,ROLLING_120TD_cum_d5_plus13_before_minus2_rate,ROLLING_20TD_cum_d5_plus13_before_minus2_rate,ROLLING_60TD_cum_d5_plus13_before_minus2_rate,YTD_cum_d5_plus13_before_minus2_rate,EXPANDING_avg_ret_d5_close,MTD_avg_ret_d5_close,ROLLING_10TD_avg_ret_d5_close,ROLLING_120TD_avg_ret_d5_close,ROLLING_20TD_avg_ret_d5_close,ROLLING_60TD_avg_ret_d5_close,YTD_avg_ret_d5_close,EXPANDING_n_d5_eligible_rows,MTD_n_d5_eligible_rows,ROLLING_10TD_n_d5_eligible_rows,ROLLING_120TD_n_d5_eligible_rows,ROLLING_20TD_n_d5_eligible_rows,ROLLING_5TD_n_d5_eligible_rows,ROLLING_60TD_n_d5_eligible_rows,YTD_n_d5_eligible_rows,EXPANDING_sample_status,MTD_sample_status,ROLLING_10TD_sample_status,ROLLING_120TD_sample_status,ROLLING_20TD_sample_status,ROLLING_5TD_sample_status,ROLLING_60TD_sample_status,YTD_sample_status
2026-02-10,EOD_SECTOR_REGIME_TOP3,89.64401294498381,100.0,93.33333333333333,91.88405797101449,95.55555555555556,92.72727272727272,92.7536231884058,81.55339805825243,50.0,73.33333333333333,80.0,77.77777777777779,80.60606060606061,81.15942028985508,34.95145631067961,50.0,26.666666666666668,34.78260869565217,31.11111111111111,32.121212121212125,26.08695652173913,1.580771635943111,9.948818553406841,24.694762271465386,3.4209718463546714,9.567194600114602,5.33150499037687,6.345230244455329,618.0,6.0,15.0,345.0,45.0,0.0,165.0,69.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-10,EOD_SUPPLY_DEMAND_TOP3,88.83495145631069,83.33333333333334,86.66666666666667,91.30434782608695,91.11111111111111,93.93939393939394,92.7536231884058,78.15533980582524,66.66666666666666,66.66666666666666,75.36231884057972,71.11111111111111,75.75757575757575,73.91304347826086,37.54045307443366,33.33333333333333,46.666666666666664,39.710144927536234,40.0,38.78787878787879,36.231884057971016,1.7068524599025,5.155546839664136,24.686592953499705,3.497245096046915,10.326440406895708,5.846766811799461,7.052484259376939,618.0,6.0,15.0,345.0,45.0,0.0,165.0,69.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-10,EOD_TECHNICAL_TOP3,89.32038834951457,83.33333333333334,93.33333333333333,91.88405797101449,91.11111111111111,93.93939393939394,92.7536231884058,79.28802588996764,33.33333333333333,60.0,79.71014492753623,73.33333333333333,80.60606060606061,78.26086956521739,35.59870550161812,66.66666666666666,46.666666666666664,34.78260869565217,37.77777777777778,32.121212121212125,31.88405797101449,2.194882041650644,12.49972104069154,12.419446944360356,3.7428923634415012,4.919993965079511,5.3049953519693505,5.228882286805461,618.0,6.0,15.0,345.0,45.0,0.0,165.0,69.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,BASELINE_EOD_VALUE_TOP3,88.88888888888889,88.88888888888889,93.33333333333333,89.85507246376811,88.88888888888889,92.72727272727272,91.66666666666666,68.59903381642512,66.66666666666666,80.0,70.72463768115942,77.77777777777779,73.93939393939394,75.0,50.56360708534622,66.66666666666666,40.0,46.666666666666664,46.666666666666664,41.21212121212121,43.05555555555556,1.233080057420744,0.8903749832992012,2.209342449373345,1.9867720213144564,2.015523039118574,3.591253901806091,2.6936028026319176,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,EOD_ALL_FEATURES_TOP3,88.88888888888889,100.0,93.33333333333333,92.46376811594203,93.33333333333333,93.33333333333333,94.44444444444444,84.21900161030595,66.66666666666666,73.33333333333333,82.31884057971014,80.0,83.03030303030303,80.55555555555556,32.2061191626409,44.44444444444444,33.33333333333333,32.463768115942024,28.888888888888886,33.33333333333333,27.77777777777778,1.5675593888377712,6.4319908469581435,14.049495740761772,4.283155437570649,7.13850590911704,6.83050291411193,6.562283273139361,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,EOD_CONSERVATIVE_TOP1_TOP3,88.56682769726248,88.88888888888889,86.66666666666667,92.17391304347827,88.88888888888889,94.54545454545455,91.66666666666666,73.59098228663447,55.55555555555556,66.66666666666666,72.7536231884058,73.33333333333333,75.75757575757575,73.61111111111111,41.86795491143317,55.55555555555556,46.666666666666664,42.31884057971014,37.77777777777778,36.96969696969697,36.11111111111111,2.934571521246098,6.439373729574662,14.033440274312875,4.4516098308106296,7.77213777211316,6.248819248161351,6.066506496733753,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,EOD_DART_TOP3,90.01610305958133,88.88888888888889,86.66666666666667,93.33333333333333,88.88888888888889,93.93939393939394,93.05555555555556,77.13365539452496,55.55555555555556,66.66666666666666,75.65217391304347,75.55555555555556,78.78787878787878,75.0,39.452495974235106,55.55555555555556,46.666666666666664,40.57971014492754,35.55555555555556,35.15151515151515,33.33333333333333,1.7705819910577636,6.347028280026998,13.978033004584274,3.440548373215339,6.389269527397544,4.677071200839439,5.509329565155011,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,EOD_FUNDAMENTAL_TOP3,89.5330112721417,88.88888888888889,86.66666666666667,92.46376811594203,91.11111111111111,92.72727272727272,93.05555555555556,80.99838969404188,55.55555555555556,66.66666666666666,79.42028985507247,80.0,80.60606060606061,77.77777777777779,36.07085346215781,66.66666666666666,53.333333333333336,38.26086956521739,33.33333333333333,35.75757575757576,33.33333333333333,1.479844186201109,7.429625078949905,14.62759108393802,3.5251843555410245,4.98481347653876,4.865683972193738,5.942896379352973,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,EOD_PRICE_VOLUME_TOP3,89.5330112721417,88.88888888888889,86.66666666666667,93.04347826086956,88.88888888888889,94.54545454545455,93.05555555555556,76.48953301127214,66.66666666666666,80.0,75.65217391304347,77.77777777777779,76.96969696969697,76.38888888888889,41.54589371980676,55.55555555555556,40.0,41.73913043478261,35.55555555555556,37.57575757575757,34.72222222222222,1.5095061376271461,5.413546803075862,4.487443837691967,3.0779118215251446,4.638018731323809,4.251283903535109,4.020864052488147,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,EOD_SECTOR_REGIME_TOP3,89.69404186795491,100.0,93.33333333333333,92.17391304347827,95.55555555555556,92.72727272727272,93.05555555555556,81.48148148148148,55.55555555555556,66.66666666666666,79.71014492753623,80.0,80.60606060606061,80.55555555555556,35.10466988727858,55.55555555555556,40.0,35.07246376811594,31.11111111111111,32.121212121212125,27.77777777777778,1.6150087426510507,9.52182994376675,14.938807839330513,3.5040793051577883,9.751333876997434,5.271935106462596,6.442006181123296,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,EOD_SUPPLY_DEMAND_TOP3,88.88888888888889,88.88888888888889,86.66666666666667,91.59420289855072,91.11111111111111,93.93939393939394,93.05555555555556,78.26086956521739,77.77777777777779,73.33333333333333,75.36231884057972,75.55555555555556,76.36363636363637,75.0,37.52012882447665,33.33333333333333,46.666666666666664,39.42028985507247,37.77777777777778,38.18181818181819,36.11111111111111,1.659751668013608,0.756027406076734,20.435299949556203,3.464951723364294,9.378060369052866,5.681184719774938,6.423505271023813,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-11,EOD_TECHNICAL_TOP3,89.3719806763285,88.88888888888889,93.33333333333333,92.46376811594203,91.11111111111111,93.93939393939394,93.05555555555556,79.38808373590982,55.55555555555556,73.33333333333333,79.71014492753623,75.55555555555556,81.21212121212122,79.16666666666666,35.42673107890499,44.44444444444444,33.33333333333333,34.78260869565217,35.55555555555556,30.909090909090907,30.555555555555557,2.1798754027701164,8.029316624921501,8.141544493322204,3.758545812734023,4.522705807683069,5.341829450154,4.973033349579459,621.0,9.0,15.0,345.0,45.0,0.0,165.0,72.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,BASELINE_EOD_VALUE_TOP3,88.9423076923077,91.66666666666666,93.33333333333333,89.85507246376811,91.11111111111111,93.93939393939394,92.0,68.75,75.0,80.0,71.01449275362319,82.22222222222221,73.93939393939394,76.0,50.32051282051282,50.0,40.0,46.3768115942029,42.22222222222222,41.21212121212121,41.333333333333336,1.2893368222609176,3.901403023518619,3.3242104180739447,2.094058961074691,2.944971207128061,3.924850055166228,3.103238176293716,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,EOD_ALL_FEATURES_TOP3,88.78205128205127,91.66666666666666,86.66666666666667,92.46376811594203,93.33333333333333,92.72727272727272,93.33333333333333,84.2948717948718,75.0,73.33333333333333,82.31884057971014,82.22222222222221,83.03030303030303,81.33333333333333,32.05128205128205,33.33333333333333,33.33333333333333,32.463768115942024,26.666666666666668,32.72727272727273,26.666666666666668,1.5842003676910497,6.0812138827985365,13.73720435690068,4.349876968441223,6.206880633132755,7.005304410805506,6.500947261826576,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,EOD_CONSERVATIVE_TOP1_TOP3,88.46153846153845,83.33333333333334,80.0,92.17391304347827,88.88888888888889,93.93939393939394,90.66666666666666,73.71794871794873,66.66666666666666,66.66666666666666,73.04347826086956,77.77777777777779,75.75757575757575,74.66666666666667,41.66666666666667,41.66666666666667,40.0,42.028985507246375,33.33333333333333,36.36363636363637,34.66666666666667,2.9608560159454504,6.92996690185884,14.41620677214892,4.5309490401593,6.878072910432686,6.484945534462049,6.159916093612858,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,EOD_DART_TOP3,89.90384615384616,83.33333333333334,80.0,93.33333333333333,88.88888888888889,93.33333333333333,92.0,77.24358974358975,66.66666666666666,66.66666666666666,75.94202898550725,77.77777777777779,78.78787878787878,76.0,39.26282051282051,41.66666666666667,40.0,40.28985507246377,33.33333333333333,34.54545454545455,32.0,1.7970398728429176,6.578726560612676,14.13521449915199,3.510079538943648,6.950140562886692,4.892689759570287,5.5799092386436,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,EOD_FUNDAMENTAL_TOP3,89.42307692307693,83.33333333333334,80.0,92.46376811594203,91.11111111111111,92.12121212121212,92.0,81.08974358974359,66.66666666666666,66.66666666666666,79.42028985507247,82.22222222222221,80.60606060606061,78.66666666666666,35.8974358974359,50.0,46.666666666666664,38.26086956521739,31.11111111111111,35.15151515151515,32.0,1.5076998458942272,7.390674159804856,14.784772578505734,3.6113330412112856,5.545684512027908,5.081302530924584,5.996133380273643,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,EOD_PRICE_VOLUME_TOP3,89.42307692307693,83.33333333333334,80.0,93.04347826086956,88.88888888888889,93.93939393939394,92.0,76.6025641025641,75.0,80.0,75.94202898550725,82.22222222222221,76.96969696969697,77.33333333333333,41.34615384615385,41.66666666666667,33.33333333333333,41.449275362318836,31.11111111111111,36.96969696969697,33.33333333333333,1.542641908209282,6.16059670698474,4.87021033552801,3.1566379380575253,3.7439538696433368,4.4874101898358045,4.196099347137076,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,EOD_SECTOR_REGIME_TOP3,89.74358974358975,100.0,93.33333333333333,92.17391304347827,97.77777777777777,92.72727272727272,93.33333333333333,81.57051282051282,66.66666666666666,66.66666666666666,79.71014492753623,80.0,80.60606060606061,81.33333333333333,34.93589743589743,41.66666666666667,40.0,35.07246376811594,31.11111111111111,31.515151515151512,26.666666666666668,1.6775540010824375,10.797478081919936,16.545624356681376,3.6057173758440104,10.92444355306009,5.621200957811803,6.769302833733544,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,EOD_SUPPLY_DEMAND_TOP3,88.9423076923077,91.66666666666666,86.66666666666667,91.59420289855072,93.33333333333333,93.93939393939394,93.33333333333333,78.36538461538461,83.33333333333334,80.0,75.65217391304347,80.0,76.36363636363637,76.0,37.33974358974359,25.0,26.666666666666668,39.130434782608695,33.33333333333333,38.18181818181819,34.66666666666667,1.7026144372637446,3.2108224725680454,10.571148958698346,3.56671443666434,8.628892924261098,5.922662010960067,6.589573367064539,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-12,EOD_TECHNICAL_TOP3,89.26282051282051,83.33333333333334,86.66666666666667,92.7536231884058,91.11111111111111,93.33333333333333,92.0,79.48717948717949,66.66666666666666,73.33333333333333,79.71014492753623,80.0,81.21212121212122,80.0,35.256410256410255,33.33333333333333,26.666666666666668,34.78260869565217,31.11111111111111,30.303030303030305,29.333333333333332,2.213408200187604,8.310661785093021,7.656810018867215,3.866129020084604,3.6788376691290106,5.591645751852809,5.140299906220584,624.0,12.0,15.0,345.0,45.0,0.0,165.0,75.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,BASELINE_EOD_VALUE_TOP3,88.99521531100478,93.33333333333333,93.33333333333333,89.85507246376811,91.11111111111111,93.93939393939394,92.3076923076923,68.42105263157895,60.0,60.0,70.43478260869566,77.77777777777779,73.33333333333333,73.07692307692307,50.558213716108455,60.0,60.0,46.95652173913044,42.22222222222222,41.81818181818181,43.58974358974359,1.3573869733582924,6.223486099137346,6.223486099137346,2.209634650993596,3.9127730025677288,4.000403128934122,3.5804912618828904,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,EOD_ALL_FEATURES_TOP3,88.83572567783095,93.33333333333333,93.33333333333333,92.7536231884058,93.33333333333333,92.72727272727272,93.58974358974359,84.05103668261563,66.66666666666666,66.66666666666666,82.02898550724638,82.22222222222221,81.81818181818183,79.48717948717949,32.37639553429027,46.666666666666664,46.666666666666664,33.04347826086956,28.888888888888886,34.54545454545455,29.48717948717949,1.6127869584917207,6.376730675245087,6.376730675245087,4.410746387948381,6.44776899887794,7.161135279756061,6.541633822719065,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,EOD_CONSERVATIVE_TOP1_TOP3,88.51674641148325,86.66666666666667,86.66666666666667,92.17391304347827,88.88888888888889,93.93939393939394,91.02564102564102,73.52472089314195,60.0,60.0,72.7536231884058,77.77777777777779,74.54545454545455,73.07692307692307,41.94577352472089,53.333333333333336,53.333333333333336,42.608695652173914,35.55555555555556,38.18181818181819,37.17948717948718,2.982855737615718,7.05573309049333,7.05573309049333,4.595083063326061,7.118961276177869,6.553295257107928,6.213719237898182,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,EOD_DART_TOP3,89.95215311004785,86.66666666666667,86.66666666666667,93.33333333333333,88.88888888888889,93.33333333333333,92.3076923076923,77.03349282296651,60.0,60.0,75.65217391304347,77.77777777777779,77.57575757575758,74.35897435897436,39.55342902711323,53.333333333333336,53.333333333333336,40.869565217391305,35.55555555555556,36.36363636363637,34.61538461538461,1.8509342302285752,7.8751733617792095,7.8751733617792095,3.6234466178380687,7.557839776726149,5.242268435297332,5.86764198202059,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,EOD_FUNDAMENTAL_TOP3,89.47368421052632,86.66666666666667,86.66666666666667,92.46376811594203,91.11111111111111,92.12121212121212,92.3076923076923,80.86124401913875,60.0,60.0,79.13043478260869,80.0,79.39393939393939,76.92307692307693,36.20414673046252,60.0,60.0,38.84057971014493,35.55555555555556,36.96969696969697,34.61538461538461,1.5629786053227013,8.524731441132953,8.524731441132953,3.7233119576077347,6.597562591169224,5.338445016463528,6.267857502818709,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,EOD_PRICE_VOLUME_TOP3,89.47368421052632,86.66666666666667,86.66666666666667,93.04347826086956,88.88888888888889,93.93939393939394,92.3076923076923,76.39553429027113,66.66666666666666,66.66666666666666,75.65217391304347,82.22222222222221,75.75757575757575,75.64102564102564,41.62679425837321,53.333333333333336,53.333333333333336,42.028985507246375,33.33333333333333,38.78787878787879,35.8974358974359,1.5977534807367275,7.540669478876861,7.540669478876861,3.2700050169519463,4.351653083482792,4.655799234689212,4.537055547879701,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,EOD_SECTOR_REGIME_TOP3,89.792663476874,100.0,100.0,92.46376811594203,97.77777777777777,92.72727272727272,93.58974358974359,81.3397129186603,60.0,60.0,79.42028985507247,77.77777777777779,79.39393939393939,79.48717948717949,35.24720893141946,53.333333333333336,53.333333333333336,35.65217391304348,35.55555555555556,33.33333333333333,29.48717948717949,1.701453092715409,9.972475296010646,9.972475296010646,3.6572346594550207,11.550421871263282,5.760916668714035,6.765578269065849,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,EOD_SUPPLY_DEMAND_TOP3,88.99521531100478,93.33333333333333,93.33333333333333,91.88405797101449,93.33333333333333,93.93939393939394,93.58974358974359,78.14992025518342,73.33333333333333,73.33333333333333,75.07246376811594,80.0,75.15151515151514,74.35897435897436,37.63955342902711,40.0,40.0,40.0,35.55555555555556,40.0,37.17948717948718,1.7569605909918864,5.180850091343505,5.180850091343505,3.6981020764580474,9.236592138100555,6.272240686687111,6.838472874733033,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-13,EOD_TECHNICAL_TOP3,89.31419457735247,86.66666666666667,86.66666666666667,92.7536231884058,91.11111111111111,93.33333333333333,92.3076923076923,79.26634768740031,60.0,60.0,79.42028985507247,77.77777777777779,80.0,78.2051282051282,35.56618819776715,46.666666666666664,46.666666666666664,35.36231884057971,33.33333333333333,32.121212121212125,32.05128205128205,2.238984227196426,8.160288997080675,8.160288997080675,3.9302630432513648,4.235651775096493,5.747551106484859,5.233319057713303,627.0,15.0,15.0,345.0,45.0,0.0,165.0,78.0,OK,LOW_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-19,BASELINE_EOD_VALUE_TOP3,89.04761904761904,94.44444444444444,93.33333333333333,89.85507246376811,91.11111111111111,93.93939393939394,92.5925925925926,68.57142857142857,66.66666666666666,73.33333333333333,71.01449275362319,77.77777777777779,75.15151515151514,74.07407407407408,50.317460317460316,50.0,40.0,46.3768115942029,40.0,40.0,41.9753086419753,1.3635167917954858,5.6270132234759345,5.555098846948622,2.2129127593747167,4.260126245783754,3.5433732990795264,3.5458304316342235,630.0,18.0,15.0,345.0,45.0,0.0,165.0,81.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-19,EOD_ALL_FEATURES_TOP3,88.88888888888889,94.44444444444444,93.33333333333333,92.7536231884058,93.33333333333333,92.72727272727272,93.82716049382715,84.12698412698413,72.22222222222221,73.33333333333333,82.31884057971014,84.44444444444444,81.81818181818183,80.24691358024691,32.22222222222222,38.88888888888889,40.0,32.463768115942024,26.666666666666668,34.54545454545455,28.39506172839506,1.6293691362798195,6.163116278369649,4.5312227155388305,4.47661630904354,6.160963550946412,7.362571772172644,6.488056432766228,630.0,18.0,15.0,345.0,45.0,0.0,165.0,81.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-19,EOD_CONSERVATIVE_TOP1_TOP3,88.57142857142857,88.88888888888889,86.66666666666667,92.17391304347827,91.11111111111111,93.93939393939394,91.35802469135803,73.65079365079366,66.66666666666666,73.33333333333333,73.04347826086956,80.0,75.15151515151514,74.07407407407408,41.74603174603175,44.44444444444444,33.33333333333333,42.028985507246375,33.33333333333333,37.57575757575757,35.80246913580247,2.992913778360369,6.728951624409851,4.69851960091181,4.6638222081919185,6.776345940198457,6.660716128340102,6.17228683256834,630.0,18.0,15.0,345.0,45.0,0.0,165.0,81.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-19,EOD_DART_TOP3,90.0,88.88888888888889,86.66666666666667,93.33333333333333,91.11111111111111,93.33333333333333,92.5925925925926,77.14285714285715,66.66666666666666,73.33333333333333,75.94202898550725,80.0,77.57575757575758,75.30864197530865,39.36507936507937,44.44444444444444,40.0,40.28985507246377,33.33333333333333,36.36363636363637,33.33333333333333,1.8725183824366494,7.626578833803372,5.6468212222044185,3.7033906487902892,7.301128567408849,5.467133325894493,5.886751767646649,630.0,18.0,15.0,345.0,45.0,0.0,165.0,81.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-19,EOD_FUNDAMENTAL_TOP3,89.52380952380953,88.88888888888889,86.66666666666667,92.46376811594203,91.11111111111111,92.12121212121212,92.5925925925926,80.95238095238095,66.66666666666666,73.33333333333333,79.42028985507247,82.22222222222221,79.39393939393939,77.77777777777779,36.03174603174603,50.0,46.666666666666664,38.550724637681164,33.33333333333333,36.96969696969697,33.33333333333333,1.5859339747922325,8.167877233264825,6.296379301558162,3.7892250402208902,6.429357097802276,5.56330990706069,6.27214449137817,630.0,18.0,15.0,345.0,45.0,0.0,165.0,81.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-19,EOD_PRICE_VOLUME_TOP3,89.52380952380953,88.88888888888889,86.66666666666667,93.04347826086956,88.88888888888889,93.93939393939394,92.5925925925926,76.5079365079365,72.22222222222221,80.0,75.94202898550725,84.44444444444444,76.36363636363637,76.5432098765432,41.42857142857143,44.44444444444444,33.33333333333333,41.449275362318836,31.11111111111111,38.18181818181819,34.5679012345679,1.6144072465141357,7.133065281396126,5.183455989295341,3.3387441618178038,3.948067466866021,4.763220105921387,4.557721797735729,630.0,18.0,15.0,345.0,45.0,0.0,165.0,81.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
2026-02-19,EOD_SECTOR_REGIME_TOP3,89.84126984126985,100.0,100.0,92.46376811594203,97.77777777777777,92.72727272727272,93.82716049382715,81.42857142857143,66.66666666666666,66.66666666666666,80.0,80.0,79.39393939393939,80.24691358024691,35.079365079365076,44.44444444444444,46.666666666666664,35.07246376811594,33.33333333333333,33.33333333333333,28.39506172839506,1.723749059864022,9.374330445662899,8.38467971629073,3.7044965321231524,11.34952054999387,6.033959376658177,6.751431155171713,630.0,18.0,15.0,345.0,45.0,0.0,165.0,81.0,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE,LOW_SAMPLE,OK,MEDIUM_SAMPLE
