signal_date,strategy,strategy_label,buy_day,selected_stock_count,capital_return_h5_close_pct,equity_h5_close,cum_return_h5_close_pct,drawdown_pct,selected_stock_names,recent20_risk_state,no_trade_bad_day
2026-03-30,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-0.1154068090017279,5373.066787022592,537206.6787022592,-31.73343683406439,대우건설,True,True
2026-03-31,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-1.1131725417439675,5313.255282899891,531225.5282899891,-32.49336147041988,미래에셋벤처투자,True,True
2026-04-01,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-20.16021361815754,4242.091667789233,424109.1667789233,-46.102844004420675,흥아해운,True,False
2026-04-02,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-34.58725182863114,2774.868739849592,277386.8739849592,-64.74438907708186,흥아해운,True,True
2026-04-03,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,38.71975019516003,3849.2909841629394,384829.0984162939,-51.0935045979504,대한광통신,True,False
2026-04-06,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,49.0622655663916,5737.840349236129,573684.034923613,-27.09886994458174,대한광통신,True,True
2026-04-07,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,58.78644602048857,9110.912768881639,910991.2768881639,0.0,대한광통신,True,True
2026-04-08,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,36.45761543762922,12432.534309018363,1243153.4309018364,0.0,대한광통신,True,True
2026-04-09,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,22.222222222222232,15195.319711022445,1519431.9711022445,0.0,대우건설,True,False
2026-04-10,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-13.827433628318586,13094.196963370005,1309319.6963370005,-13.827433628318586,대한광통신,True,True
2026-04-13,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-23.088607594936704,10070.929208789386,1006992.9208789386,-33.723479332362494,대한광통신,True,False
2026-04-14,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-21.5,7905.679428899669,790467.9428899669,-47.97293127590455,대한광통신,True,True
2026-04-15,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,14.010507880910671,9013.30526832519,901230.526832519,-40.683674712108356,대우건설,True,False
2026-04-16,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-2.505966587112174,8787.43484990654,878643.484990654,-42.17012200452569,대한전선,True,True
2026-04-17,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,14.485165794066312,10060.309356961065,1005930.9356961064,-33.79336829837496,대우건설,True,True
2026-04-20,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,34.357848518111965,13516.81520627919,1351581.5206279191,-11.046194069386338,미래에셋벤처투자,True,False
2026-04-21,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,25.88726513569937,17015.948996631214,1701494.8996631214,0.0,미래에셋벤처투자,True,True
2026-04-22,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-1.7241379310344862,16722.570565654813,1672157.0565654812,-1.7241379310344862,미래에셋벤처투자,False,False
2026-04-23,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,4.79041916167664,17523.65179035684,1752265.1790356839,0.0,대우건설,False,False
2026-04-24,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,94.07158836689038,34008.42936942854,3400742.9369428535,0.0,대원전선,True,False
2026-04-27,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-0.6791171477079749,33777.472293914594,3377647.2293914594,-0.6791171477079749,제주반도체,True,False
2026-04-28,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,39.34782608695653,47068.173348694036,4706717.334869403,0.0,대한전선,True,False
2026-04-29,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,38.77159309021114,65317.253994444894,6531625.39944449,0.0,대한전선,False,False
2026-04-30,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,11.406351263771874,72767.56942090135,7276656.942090134,0.0,대원전선,True,True
2026-05-04,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-7.353792704111173,67416.39320986807,6741539.320986806,-7.353792704111173,대원전선,True,True
2026-05-06,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-5.491329479768781,63714.33693533774,6371333.693533774,-12.441301197238019,대한전선,True,True
2026-05-07,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-8.942065491183882,58016.95919930628,5801595.919930628,-20.270857387409436,미래에셋증권,True,True
2026-05-08,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,3.603603603603611,60107.66043171372,6010666.043171371,-17.397735131099857,대한광통신,True,False
2026-05-11,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-15.693430656934304,50674.70642235719,5067370.642235719,-30.360864289357902,대한광통신,False,False
2026-05-12,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-24.650349650349646,38183.21410495795,3818221.4104957953,-47.52715473551269,대한광통신,False,False
2026-05-13,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-20.122887864823348,30499.648747431853,3049864.8747431855,-58.086206547567734,대한전선,False,True
2026-05-14,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-14.764079147640796,25996.65646660858,2599565.646660858,-64.27439218666352,대한전선,False,True
2026-05-15,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-6.960950764006791,24187.042009679968,2418604.200967997,-66.76123415669204,대한전선,True,True
2026-05-18,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,19.82758620689655,28982.74861504755,2898174.861504755,-60.17078920500166,대한광통신,True,True
2026-05-19,HUMAN_PROXY_A,Pre-outcome checklist proxy picks one from top3,True,1,-2.8614457831325324,28153.42297696637,2815242.297696637,-61.310480477750104,미래에셋증권,True,True
2025-04-02,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-9.940526762956669,0.9005947323704333,-9.940526762956669,0.0,삼성전자,False,False
2025-04-03,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,30.534351145038173,1.1755854903461382,17.558549034613826,0.0,한텍,False,False
2025-04-04,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,35.36977491961415,1.5913874322692096,59.138743226920965,0.0,한텍,False,False
2025-04-07,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,47.94069192751236,2.3543095785465407,135.43095785465405,0.0,한텍,False,False
2025-04-08,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,38.226299694189606,3.2542750137707537,225.42750137707537,0.0,한텍,False,False
2025-04-09,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,30.78101071975499,4.255973754609838,325.59737546098376,0.0,한텍,False,False
2025-04-10,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.0,4.255973754609838,325.59737546098376,0.0,한텍,False,False
2025-04-11,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.0,4.255973754609838,325.59737546098376,0.0,삼성전자,False,False
2025-04-14,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-8.650519031141869,3.8878099350069104,288.78099350069107,-8.650519031141869,한텍,False,False
2025-04-15,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-11.6304347826087,3.43564073604415,243.564073604415,-19.27486083947647,한텍,False,False
2025-04-16,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,1.7351598173515947,3.4952545935645505,249.52545935645506,-17.87415066226191,삼성전자,False,False
2025-04-17,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,1.2727272727272698,3.539739652028099,253.9739652028099,-16.82891257978161,삼성전자,False,True
2025-04-18,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.5415162454873723,3.5589079172917892,255.89079172917891,-16.378527629852623,삼성전자,False,False
2025-04-21,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.7220216606498298,3.5846040033372177,258.4604003337218,-15.774762486385852,삼성전자,False,False
2025-04-22,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5846040033372177,258.4604003337218,-15.774762486385852,,True,True
2025-04-23,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.3590664272890453,3.571732893809975,257.17328938099746,-16.077187037601693,삼성전자,False,True
2025-04-24,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-2.425876010781669,3.4850870823698408,248.5087082369841,-18.11305042482968,삼성전자,False,True
2025-04-25,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-2.1505376344086,3.4101389730715645,241.01389730715647,-19.87406009311291,삼성전자,False,True
2025-04-28,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.4101389730715645,241.01389730715647,-19.87406009311291,,True,True
2025-04-29,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.4101389730715645,241.01389730715647,-19.87406009311291,,True,True
2025-04-30,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,3.877366997294862,3.5423625761753312,254.2362576175331,-16.76728334289096,삼성전자,False,False
2025-05-02,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-05-07,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-08,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-05-09,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-12,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-13,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-14,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-15,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-05-16,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-05-19,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-05-20,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-21,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-05-22,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-05-23,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-26,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-05-27,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-28,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-29,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-05-30,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-06-02,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-06-04,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-06-05,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,True
2025-06-09,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-06-10,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,3.5423625761753312,254.2362576175331,-16.76728334289096,,True,False
2025-06-11,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,31.59922928709056,4.661721848801062,366.1721848801062,0.0,한화시스템,False,False
2025-06-12,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,12.132352941176473,5.227298396633544,422.7298396633544,0.0,두산에너빌리티,False,False
2025-06-13,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,9.653916211293256,5.731937403958822,473.19374039588223,0.0,두산에너빌리티,False,False
2025-06-16,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,15.294117647058814,6.608586653976054,560.8586653976054,0.0,두산에너빌리티,False,False
2025-06-17,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-4.585152838427953,6.3055728554313,530.55728554313,-4.585152838427953,한화오션,False,False
2025-06-18,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,3.111858704793935,6.5017933732201625,550.1793373220163,-1.6159776113647384,삼성전자,False,False
2025-06-19,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,1.6891891891891886,6.611620963984016,561.1620963984017,0.0,삼성전자,False,False
2025-06-20,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-8.144796380090503,6.073117899044141,507.3117899044141,-8.144796380090503,카카오,False,False
2025-06-23,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-11.24260355029586,5.390341330512551,439.0341330512551,-18.471712763393946,카카오,False,False
2025-06-24,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.0831255195344882,5.394822079748222,439.4822079748222,-18.403941951060943,삼성전자,False,False
2025-06-25,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-20.288362512873327,4.300301019284371,330.0301019284371,-34.95844600424425,카카오페이,False,False
2025-06-26,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,5.804311774461035,4.549903897683961,354.99038976839614,-31.183231427376167,삼성전자,False,False
2025-06-27,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,4.283360790774293,4.744792697255267,374.4792697255267,-28.235560944858516,삼성전자,False,True
2025-06-30,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,2.747710241465451,4.875165852134055,387.5165852134055,-26.26368210321016,삼성전자,False,True
2025-07-01,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,1.320132013201314,4.939524477244735,393.9524477244735,-25.290265365298758,삼성전자,False,True
2025-07-02,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-12.587412587412585,4.317766151437706,331.7766151437706,-34.694287906729684,지에프씨생명과학,False,True
2025-07-03,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-3.937007874015752,4.147775358074016,314.7775358074016,-37.26537893402379,삼성전자,False,True
2025-07-04,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-1.1838989739542227,4.098669888167851,309.8669888167851,-38.00809346913796,삼성전자,False,True
2025-07-07,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.9693053311793154,4.138398513901303,313.8398513901303,-37.40720261423461,삼성전자,False,True
2025-07-08,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,3.830480847595763,4.296919076373481,329.6919076373481,-35.00959749839845,삼성전자,False,True
2025-07-09,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,6.765676567656764,4.587634723454855,358.76347234548547,-30.61255706512178,삼성전자,False,True
2025-07-10,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,9.34426229508196,5.016315345154735,401.63153451547345,-24.128812397436437,삼성전자,False,True
2025-07-11,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,7.532051282051277,5.394146789421197,439.4146789421197,-18.414155638910014,삼성전자,False,True
2025-07-14,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.394146789421197,439.4146789421197,-18.414155638910014,,True,True
2025-07-15,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.394146789421197,439.4146789421197,-18.414155638910014,,True,True
2025-07-16,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.394146789421197,439.4146789421197,-18.414155638910014,,True,False
2025-07-17,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.394146789421197,439.4146789421197,-18.414155638910014,,True,True
2025-07-18,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.394146789421197,439.4146789421197,-18.414155638910014,,True,False
2025-07-21,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.394146789421197,439.4146789421197,-18.414155638910014,,True,True
2025-07-22,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,7.132018209408186,5.7788583206849236,477.88583206849233,-12.595438362777656,삼성전자,False,False
2025-07-23,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,9.502262443438925,6.327980604550913,532.7980604550912,-4.290027528471452,삼성전자,False,False
2025-07-24,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,7.93650793650793,6.830201287451779,583.0201287451779,0.0,삼성전자,False,False
2025-07-25,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,4.950495049504955,7.168330064058303,616.8330064058302,0.0,삼성전자,False,False
2025-07-28,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.1432664756446988,7.158060250212947,615.8060250212947,-0.14326647564469885,삼성전자,False,False
2025-07-29,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.9213323883770386,7.092110722748193,609.2110722748192,-1.063278903579934,삼성전자,False,False
2025-07-30,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-6.521739130434778,6.6295817625689635,562.9581762568963,-7.515673757694275,삼성전자,False,False
2025-07-31,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.8438818565400852,6.573635924910153,557.3635924910153,-8.296132206996443,삼성전자,False,False
2025-08-01,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,4.208998548621201,6.850320165581263,585.0320165581263,-4.436317742559415,삼성전자,False,False
2025-08-04,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,7.847707847707852,7.387913278808698,638.7913278808699,0.0,두산에너빌리티,False,False
2025-08-05,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,1.3542409123307175,7.487963422997839,648.7963422997839,0.0,삼성전자,False,False
2025-08-06,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.3773584905660376,7.516219888745001,651.6219888745001,0.0,두산에너빌리티,False,False
2025-08-07,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-7.499999999999996,6.952503397089126,595.2503397089126,-7.499999999999996,한국전력,False,False
2025-08-08,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-1.9607843137254943,6.81617980106777,581.617980106777,-9.313725490196079,삼성전자,False,False
2025-08-11,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-14.017341040462428,5.860732632420987,486.07326324209873,-22.02552986512525,두산에너빌리티,False,False
2025-08-12,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.98314606741573,5.80311307002359,480.311307002359,-22.79213280184451,삼성전자,False,False
2025-08-13,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-1.6027874564459976,5.710101501653874,471.01015016538736,-24.02961081268603,삼성전자,False,False
2025-08-14,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.1398601398601373,5.702115345707505,470.21153457075053,-24.135863105255694,삼성전자,False,False
2025-08-18,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.9188361408882127,5.649722249116012,464.9722249116012,-24.832930213017512,카카오,False,False
2025-08-19,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.5003573981415377,5.677991052363913,467.79910523639126,-24.45682621837213,삼성전자,False,False
2025-08-20,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.0708717221828525,5.682015142408112,468.2015142408112,-24.403287470121505,삼성전자,False,False
2025-08-21,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-1.9718309859154903,5.569975407205699,456.9975407205699,-25.8939268721191,삼성전자,False,False
2025-08-22,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.569975407205699,456.9975407205699,-25.8939268721191,,True,True
2025-08-25,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.569975407205699,456.9975407205699,-25.8939268721191,,True,True
2025-08-26,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-2.124645892351273,5.451633153511527,445.16331535115273,-27.468418510813443,삼성전자,False,False
2025-08-27,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-1.7322834645669305,5.357195413844399,435.7195413844399,-28.724871103539506,두산에너빌리티,False,False
2025-08-28,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.1589825119236887,5.3486784100068085,434.86784100068087,-28.838186093835937,두산에너빌리티,False,False
2025-08-29,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-0.4297994269340965,5.325689820852052,432.56898208520516,-29.144039162200542,삼성전자,False,False
2025-09-01,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,3.698224852071008,5.522645805351019,452.26458053510186,-26.52362640932334,삼성전자,False,False
2025-09-02,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.522645805351019,452.26458053510186,-26.52362640932334,,True,True
2025-09-03,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.522645805351019,452.26458053510186,-26.52362640932334,,True,False
2025-09-04,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.522645805351019,452.26458053510186,-26.52362640932334,,True,False
2025-09-05,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.522645805351019,452.26458053510186,-26.52362640932334,,True,False
2025-09-08,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.522645805351019,452.26458053510186,-26.52362640932334,,True,False
2025-09-09,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",False,0,0.0,5.522645805351019,452.26458053510186,-26.52362640932334,,True,True
2025-09-10,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-4.09090909090909,5.296719386041204,429.6719386041204,-29.529478056214664,HJ중공업,False,False
2025-09-11,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,10.42524005486969,5.8489150970688195,484.89150970688195,-22.182756975655415,삼성전자,False,False
2025-09-12,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,6.266666666666665,6.215447109818466,521.5447109818466,-17.30620974612982,삼성전자,False,False
2025-09-15,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,8.58257477243174,6.748892505459583,574.8892505459584,-10.208953365433537,삼성전자,False,False
2025-09-16,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,6.809583858764179,7.208464000156704,620.8464000156704,-4.094556747190681,삼성전자,False,False
2025-09-17,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,9.277031349968002,7.877195465302399,687.7195465302399,0.0,삼성전자,False,False
2025-09-18,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,7.356608478802995,8.45668989479472,745.6689894794721,0.0,삼성전자,False,False
2025-09-19,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,4.385964912280693,8.827597346320804,782.7597346320804,0.0,삼성전자,False,False
2025-09-22,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,0.9592326139088668,8.912274539091268,791.2274539091268,0.0,삼성전자,False,False
2025-09-23,HUMAN_PROXY_RISK_OFF,"Human proxy, but no-trade on recent20 risk state",True,1,-1.1778563015312105,8.807300751822819,780.7300751822819,-1.1778563015312216,삼성전자,False,True
