strategy_key,strategy_label,strategy_family,group_type,rows,signal_days,date_min,date_max,horizon,plus_threshold_pct,minus_threshold_pct,eligible_rows,plus_first_day_order_rate_pct,minus_first_day_order_rate_pct,same_day_ambiguous_rate_pct,neither_touched_rate_pct,both_touched_any_order_rate_pct
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,1.0,-3.0,425,71.05882352941177,15.058823529411763,10.588235294117647,3.294117647058824,23.764705882352942
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,1.3,-1.0,425,46.82352941176471,24.941176470588236,28.235294117647058,0.0,48.94117647058824
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,1.3,-2.0,425,60.47058823529412,20.47058823529412,18.11764705882353,0.9411764705882352,34.11764705882353
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,1.3,-3.0,425,69.88235294117648,15.764705882352942,10.117647058823529,4.235294117647059,23.058823529411764
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,2.0,-1.0,425,42.58823529411765,34.8235294117647,21.41176470588235,1.1764705882352942,40.470588235294116
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,2.0,-2.0,425,54.58823529411765,28.47058823529412,13.176470588235295,3.7647058823529407,27.294117647058826
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,2.0,-3.0,425,62.588235294117645,20.941176470588236,7.529411764705881,8.941176470588236,18.11764705882353
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,3.0,-1.0,425,36.23529411764706,46.35294117647059,13.176470588235295,4.235294117647059,28.235294117647058
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,3.0,-2.0,425,44.23529411764706,35.294117647058826,8.705882352941176,11.76470588235294,20.0
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+2,3.0,-3.0,425,50.35294117647059,26.11764705882353,4.941176470588235,18.58823529411765,12.470588235294118
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,1.0,-1.0,425,47.294117647058826,22.11764705882353,30.58823529411765,0.0,60.47058823529412
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,1.0,-2.0,425,62.117647058823536,19.058823529411764,18.823529411764707,0.0,45.41176470588235
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,1.0,-3.0,425,72.70588235294117,15.764705882352942,10.588235294117647,0.9411764705882352,32.94117647058823
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,1.3,-1.0,425,46.82352941176471,24.941176470588236,28.235294117647058,0.0,59.29411764705882
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,1.3,-2.0,425,61.1764705882353,20.705882352941178,18.11764705882353,0.0,44.23529411764706
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,1.3,-3.0,425,72.23529411764706,16.705882352941178,10.117647058823529,0.9411764705882352,31.76470588235294
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,2.0,-1.0,425,43.529411764705884,35.05882352941177,21.41176470588235,0.0,52.23529411764706
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,2.0,-2.0,425,57.1764705882353,28.705882352941174,13.176470588235295,0.9411764705882352,38.11764705882353
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,2.0,-3.0,425,67.05882352941175,22.35294117647059,7.764705882352942,2.823529411764706,26.588235294117645
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,3.0,-1.0,425,37.411764705882355,47.294117647058826,13.176470588235295,2.1176470588235294,41.17647058823529
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,3.0,-2.0,425,47.76470588235294,38.11764705882353,8.941176470588236,5.176470588235294,29.176470588235293
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+3,3.0,-3.0,425,56.470588235294116,28.941176470588236,5.176470588235294,9.411764705882353,20.0
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,1.0,-1.0,425,47.294117647058826,22.11764705882353,30.58823529411765,0.0,66.58823529411765
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,1.0,-2.0,425,62.117647058823536,19.058823529411764,18.823529411764707,0.0,52.70588235294118
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,1.0,-3.0,425,73.1764705882353,15.764705882352942,10.588235294117647,0.4705882352941176,40.470588235294116
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,1.3,-1.0,425,46.82352941176471,24.941176470588236,28.235294117647058,0.0,65.88235294117646
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,1.3,-2.0,425,61.1764705882353,20.705882352941178,18.11764705882353,0.0,52.0
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,1.3,-3.0,425,72.70588235294117,16.705882352941178,10.117647058823529,0.4705882352941176,39.76470588235294
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,2.0,-1.0,425,43.529411764705884,35.05882352941177,21.41176470588235,0.0,60.705882352941174
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,2.0,-2.0,425,57.647058823529406,28.705882352941174,13.176470588235295,0.4705882352941176,47.294117647058826
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,2.0,-3.0,425,68.70588235294117,22.35294117647059,8.0,0.9411764705882352,35.05882352941177
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,3.0,-1.0,425,38.35294117647059,47.76470588235294,13.176470588235295,0.7058823529411765,49.411764705882355
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,3.0,-2.0,425,49.64705882352941,38.588235294117645,8.941176470588236,2.823529411764706,37.64705882352941
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+4,3.0,-3.0,425,59.29411764705882,29.64705882352941,5.176470588235294,5.88235294117647,28.000000000000004
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,1.0,-1.0,425,47.294117647058826,22.11764705882353,30.58823529411765,0.0,69.41176470588235
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,1.0,-2.0,425,62.117647058823536,19.058823529411764,18.823529411764707,0.0,57.41176470588235
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,1.0,-3.0,425,73.1764705882353,16.0,10.588235294117647,0.2352941176470588,46.588235294117645
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,1.3,-1.0,425,46.82352941176471,24.941176470588236,28.235294117647058,0.0,68.70588235294117
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,1.3,-2.0,425,61.1764705882353,20.705882352941178,18.11764705882353,0.0,56.705882352941174
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,1.3,-3.0,425,72.70588235294117,16.941176470588236,10.117647058823529,0.2352941176470588,45.88235294117647
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,2.0,-1.0,425,43.529411764705884,35.05882352941177,21.41176470588235,0.0,64.70588235294117
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,2.0,-2.0,425,57.88235294117647,28.941176470588236,13.176470588235295,0.0,52.70588235294118
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,2.0,-3.0,425,68.94117647058823,22.58823529411765,8.0,0.4705882352941176,42.11764705882353
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,3.0,-1.0,425,38.588235294117645,48.0,13.176470588235295,0.2352941176470588,54.8235294117647
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,3.0,-2.0,425,50.117647058823536,39.294117647058826,8.941176470588236,1.647058823529412,44.23529411764706
V3_C_RISK_CONTROL_V3_ONLY,V3-C 리스크 only,overlap,overlap,425,260,2025-04-01,2026-05-19,D+5,3.0,-3.0,425,60.23529411764705,30.823529411764707,5.176470588235294,3.7647058823529407,35.294117647058826
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-1.0,843,43.65361803084223,23.131672597864767,31.198102016607354,2.0166073546856467,31.198102016607354
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-2.0,843,54.68564650059312,18.030842230130485,20.166073546856463,7.11743772241993,20.166073546856463
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.0,-3.0,843,62.040332147093714,12.69276393831554,12.811387900355871,12.455516014234876,12.811387900355871
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-1.0,843,41.281138790035584,25.97864768683274,28.35112692763938,4.389086595492289,28.35112692763938
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-2.0,843,51.245551601423486,19.81020166073547,18.386714116251483,10.55753262158956,18.386714116251483
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,1.3,-3.0,843,57.88849347568209,13.76037959667853,11.743772241992882,16.6073546856465,11.743772241992882
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-1.0,843,35.231316725978644,33.570581257414,20.759193357058127,10.438908659549229,20.759193357058127
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-2.0,843,42.46737841043891,24.67378410438909,13.523131672597867,19.33570581257414,13.523131672597867
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,2.0,-3.0,843,47.44958481613286,16.9632265717675,8.540925266903916,27.046263345195733,8.540925266903916
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-1.0,843,26.571767497034397,41.518386714116254,12.811387900355871,19.098457888493474,12.811387900355871
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-2.0,843,31.079478054567023,29.8932384341637,8.30367734282325,30.723606168446025,8.30367734282325
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+1,3.0,-3.0,843,34.28232502965599,20.40332147093713,5.100830367734282,40.213523131672595,5.100830367734282
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-1.0,840,45.357142857142854,23.57142857142857,31.071428571428573,0.0,49.166666666666664
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-2.0,840,59.166666666666664,19.88095238095238,20.11904761904762,0.8333333333333334,35.35714285714286
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.0,-3.0,840,68.33333333333333,15.0,12.857142857142856,3.8095238095238098,24.285714285714285
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-1.0,840,43.92857142857143,27.023809523809522,28.57142857142857,0.4761904761904762,46.19047619047619
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-2.0,840,56.785714285714285,22.023809523809522,19.047619047619047,2.142857142857143,33.214285714285715
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,1.3,-3.0,840,65.83333333333333,16.19047619047619,12.023809523809524,5.952380952380952,22.976190476190474
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-1.0,840,39.404761904761905,36.78571428571429,20.952380952380953,2.857142857142857,37.73809523809524
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-2.0,840,49.76190476190476,29.761904761904763,13.928571428571429,6.547619047619048,26.785714285714285
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,2.0,-3.0,840,57.49999999999999,21.547619047619047,8.80952380952381,12.142857142857142,18.333333333333332
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-1.0,840,32.38095238095238,47.61904761904761,12.976190476190478,7.023809523809524,26.071428571428573
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-2.0,840,40.0,37.38095238095238,8.571428571428571,14.047619047619047,18.452380952380953
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+2,3.0,-3.0,840,44.88095238095238,27.26190476190476,5.476190476190476,22.380952380952383,12.738095238095237
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-1.0,837,45.51971326164875,23.655913978494624,30.824372759856633,0.0,57.70609318996416
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-2.0,837,59.976105137395464,20.07168458781362,19.83273596176822,0.11947431302270012,44.32497013142174
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.0,-3.0,837,70.13142174432497,15.412186379928317,12.544802867383511,1.911589008363202,32.61648745519714
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-1.0,837,44.086021505376344,27.24014336917563,28.31541218637993,0.35842293906810035,55.43608124253285
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-2.0,837,57.825567502986864,22.341696535244925,18.75746714456392,1.0752688172043012,42.65232974910394
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,1.3,-3.0,837,68.45878136200717,16.965352449223417,11.708482676224612,2.867383512544803,30.943847072879333
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-1.0,837,40.74074074074074,37.15651135005974,20.908004778972522,1.1947431302270013,47.55077658303465
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-2.0,837,52.56869772998806,30.70489844683393,13.859020310633213,2.867383512544803,35.722819593787335
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,2.0,-3.0,837,62.00716845878136,23.058542413381122,8.841099163679809,6.093189964157706,25.448028673835125
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-1.0,837,34.52807646356034,48.74551971326165,12.903225806451612,3.823178016726404,36.79808841099164
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-2.0,837,44.32497013142174,40.14336917562724,8.60215053763441,6.929510155316606,26.40382317801673
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+3,3.0,-3.0,837,51.61290322580645,29.988052568697732,5.4958183990442055,12.903225806451612,18.876941457586618
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-1.0,834,45.563549160671464,23.741007194244602,30.69544364508393,0.0,63.42925659472422
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-2.0,834,60.19184652278178,20.14388489208633,19.664268585131893,0.0,50.59952038369304
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.0,-3.0,834,70.86330935251799,15.707434052757794,12.470023980815348,0.9592326139088728,38.489208633093526
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.3,-1.0,834,44.24460431654676,27.577937649880095,28.177458033573146,0.0,61.270983213429254
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.3,-2.0,834,58.39328537170264,22.781774580335732,18.585131894484412,0.2398081534772182,48.6810551558753
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,1.3,-3.0,834,69.54436450839329,17.38609112709832,11.630695443645084,1.4388489208633095,36.810551558753
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,2.0,-1.0,834,41.12709832134293,37.52997601918465,20.743405275779374,0.5995203836930456,54.91606714628298
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,2.0,-2.0,834,53.956834532374096,31.17505995203837,13.66906474820144,1.1990407673860912,42.68585131894484
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,2.0,-3.0,834,64.14868105515588,23.980815347721823,8.872901678657074,2.997601918465228,31.414868105515588
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,3.0,-1.0,834,35.13189448441247,49.64028776978417,12.829736211031175,2.3980815347721824,44.60431654676259
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,3.0,-2.0,834,45.92326139088729,41.12709832134293,8.513189448441247,4.436450839328537,33.81294964028777
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+4,3.0,-3.0,834,54.67625899280576,31.534772182254194,5.515587529976019,8.273381294964029,24.580335731414866
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.0,-1.0,831,45.48736462093863,23.826714801444044,30.685920577617328,0.0,66.4259927797834
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.0,-2.0,831,60.168471720818296,20.216606498194945,19.614921780986762,0.0,54.392298435619736
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.0,-3.0,831,70.99879663056558,16.004813477737663,12.394705174488568,0.601684717208183,42.71961492178099
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.3,-1.0,831,44.163658243080626,27.67749699157641,28.158844765342963,0.0,64.62093862815884
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.3,-2.0,831,58.48375451263538,22.86401925391095,18.531889290012032,0.12033694344163659,52.707581227436826
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,1.3,-3.0,831,69.79542719614922,17.689530685920577,11.552346570397113,0.9626955475330927,41.27557160048135
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,2.0,-1.0,831,41.15523465703971,38.02647412755716,20.697954271961493,0.12033694344163659,58.844765342960294
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,2.0,-2.0,831,54.151624548736464,31.528279181708786,13.598074608904934,0.7220216606498195,47.41275571600481
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,2.0,-3.0,831,64.50060168471721,24.30806257521059,8.78459687123947,2.406738868832732,36.8231046931408
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,3.0,-1.0,831,35.74007220216607,50.30084235860409,12.876052948255115,1.083032490974729,49.69915764139591
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,3.0,-2.0,831,46.81107099879663,41.87725631768953,8.543922984356197,2.7677496991576414,39.35018050541516
V3_D_V2_CONFIRM,V3-D V2 확인,V3,base,846,282,2025-04-01,2026-05-28,D+5,3.0,-3.0,831,56.19735258724429,32.37063778580024,5.535499398315283,5.896510228640193,30.20457280385078
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,1.0,-1.0,273,39.92673992673993,22.344322344322347,33.6996336996337,4.029304029304029,33.6996336996337
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,1.0,-2.0,273,47.61904761904761,17.94871794871795,26.00732600732601,8.424908424908425,26.00732600732601
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,1.0,-3.0,273,53.84615384615385,12.454212454212454,19.78021978021978,13.91941391941392,19.78021978021978
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,1.3,-1.0,273,36.26373626373626,23.44322344322344,32.6007326007326,7.6923076923076925,32.6007326007326
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,1.3,-2.0,273,43.956043956043956,19.047619047619047,24.90842490842491,12.087912087912088,24.90842490842491
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,1.3,-3.0,273,49.81684981684982,13.186813186813188,19.047619047619047,17.94871794871795,19.047619047619047
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,2.0,-1.0,273,30.036630036630036,29.67032967032967,26.373626373626376,13.91941391941392,26.373626373626376
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,2.0,-2.0,273,36.26373626373626,23.809523809523807,20.146520146520146,19.78021978021978,20.146520146520146
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,2.0,-3.0,273,41.39194139194139,17.216117216117215,15.018315018315018,26.373626373626376,15.018315018315018
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,3.0,-1.0,273,21.978021978021978,39.1941391941392,16.84981684981685,21.978021978021978,16.84981684981685
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,3.0,-2.0,273,27.106227106227106,32.234432234432234,11.72161172161172,28.93772893772894,11.72161172161172
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+1,3.0,-3.0,273,30.4029304029304,23.809523809523807,8.424908424908425,37.362637362637365,8.424908424908425
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+2,1.0,-1.0,270,42.96296296296296,23.703703703703706,33.33333333333333,0.0,46.666666666666664
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+2,1.0,-2.0,270,53.333333333333336,19.62962962962963,25.555555555555554,1.4814814814814816,36.2962962962963
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+2,1.0,-3.0,270,61.48148148148148,14.444444444444443,19.25925925925926,4.814814814814815,28.14814814814815
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+2,1.3,-1.0,270,40.74074074074074,25.555555555555554,32.22222222222222,1.4814814814814816,43.7037037037037
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+2,1.3,-2.0,270,50.37037037037037,21.11111111111111,24.444444444444443,4.074074074074074,34.44444444444444
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+2,1.3,-3.0,270,57.77777777777777,15.555555555555555,18.51851851851852,8.148148148148149,27.037037037037038
V3_D_V2_CONFIRM_EOD_OVERLAP,V3-D V2 확인 ∩ EOD,overlap,overlap,276,206,2025-04-02,2026-05-28,D+2,2.0,-1.0,270,35.92592592592593,32.592592592592595,25.925925925925924,5.555555555555555,38.51851851851852
