candidate_source,score_variant_id,score_policy,signal_date,signal_time,raw_rank,rank_v2,stock_code,code,stock_name,name,market,score_coverage_pct,score_confidence_pct,d0_close,price_1415,d0_high,d0_volume,volume_1415_or_daily,d0_trading_value,d0_pct_change,change_rate_1415,d0_date,trading_day_age,days_after_D0,watch_age,legacy_d0_rank,legacy_d0_volume_rank,legacy_d0_trading_value_rank,distance_from_d0_high_pct,volume_ratio_vs_20d,upper_shadow_ratio,event_id,program_buy_feature_used,passed_d0_filter,source_pool,metadata_version,score_base_time,entry_base_time,price_source,score_total_100,component_candle_score,component_pullback_score,component_short_score,component_liquidity_score,component_risk_penalty_norm,d0_pullback_depth_pct,d0_volume_filter_pass,d0_amount_limit_pass,d0_change_filter_pass,score_v2,daily_latest_date,minute_latest_date,entry_time,entry_price_1500,entry_status,status,exclude_reason,v2_rank,role,complete_through_day,future_missing_reason,dplus1_date,dplus1_minute_rows,dplus1_high_return_pct,dplus1_low_return_pct,dplus1_close_return_pct,dplus1_ge_plus1,dplus1_ge_plus2,dplus1_ge_plus3,dplus1_le_minus1,dplus1_le_minus2,dplus1_le_minus3,dplus2_date,dplus2_minute_rows,dplus2_high_return_pct,dplus2_low_return_pct,dplus2_close_return_pct,dplus2_ge_plus1,dplus2_ge_plus2,dplus2_ge_plus3,dplus2_le_minus1,dplus2_le_minus2,dplus2_le_minus3,dplus3_date,dplus3_minute_rows,dplus3_high_return_pct,dplus3_low_return_pct,dplus3_close_return_pct,dplus3_ge_plus1,dplus3_ge_plus2,dplus3_ge_plus3,dplus3_le_minus1,dplus3_le_minus2,dplus3_le_minus3,dplus4_date,dplus4_minute_rows,dplus4_high_return_pct,dplus4_low_return_pct,dplus4_close_return_pct,dplus4_ge_plus1,dplus4_ge_plus2,dplus4_ge_plus3,dplus4_le_minus1,dplus4_le_minus2,dplus4_le_minus3,dplus5_date,dplus5_minute_rows,dplus5_high_return_pct,dplus5_low_return_pct,dplus5_close_return_pct,dplus5_ge_plus1,dplus5_ge_plus2,dplus5_ge_plus3,dplus5_le_minus1,dplus5_le_minus2,dplus5_le_minus3
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-07,14:15,2,2,065500,065500,오리엔트정공,오리엔트정공,KOSDAQ,70.0,70.0,12270.0,12270.0,12450.0,28485128.0,28485128.0,349512520560.0,24.442,24.442,2025-05-07,0,0,D0,2,5,4,-1.446,2.902,0.072,20250507_065500_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,78.6187,0.907,0.8672,0.5,0.8717,0.35,1.446,True,True,True,78.6187,2026-05-19,2026-05-19,2025-05-07 15:00:00,12180.0,ok,selected,,2,V2_TOP2,5,,2025-05-08,380,4.3514,-7.7176,-5.7471,Y,Y,Y,Y,Y,Y,2025-05-09,381,-2.4631,-14.2036,-12.8079,N,N,N,Y,Y,Y,2025-05-12,381,-6.486,-14.6962,-13.9573,N,N,N,Y,Y,Y,2025-05-13,381,-13.1363,-18.7192,-17.6519,N,N,N,Y,Y,Y,2025-05-14,381,-15.9278,-24.5484,-23.1527,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-07,14:15,3,3,065500,065500,오리엔트정공,오리엔트정공,KOSDAQ,70.0,70.0,11650.0,11650.0,12170.0,29034968.0,29034968.0,338257377200.0,22.117,22.117,2025-04-30,2,2,D+2,2,5,6,-4.273,2.35,0.302,20250507_065500_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,76.2281,0.5923,0.8293,0.5,0.8646,0.0,4.273,True,True,True,76.2281,2026-05-19,2026-05-19,2025-05-07 15:00:00,12180.0,ok,selected,,3,V2_TOP3,5,,2025-05-08,380,4.3514,-7.7176,-5.7471,Y,Y,Y,Y,Y,Y,2025-05-09,381,-2.4631,-14.2036,-12.8079,N,N,N,Y,Y,Y,2025-05-12,381,-6.486,-14.6962,-13.9573,N,N,N,Y,Y,Y,2025-05-13,381,-13.1363,-18.7192,-17.6519,N,N,N,Y,Y,Y,2025-05-14,381,-15.9278,-24.5484,-23.1527,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-08,14:15,1,1,098460,098460,고영,고영,KOSDAQ,70.0,70.0,17400.0,17400.0,17880.0,15680513.0,15680513.0,272840926200.0,21.593,21.593,2025-05-08,0,0,D0,3,13,8,-2.685,6.85,0.133,20250508_098460_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,86.8513,0.8274,0.9752,0.5,0.818,0.15,2.685,True,True,True,86.8513,2026-05-19,2026-05-19,2025-05-08 15:00:00,17330.0,ok,selected,,1,V2_TOP1,5,,2025-05-09,381,5.0202,-1.9619,0.3462,Y,Y,Y,Y,N,N,2025-05-12,381,0.577,-4.5586,-2.4235,N,N,N,Y,Y,Y,2025-05-13,381,3.1737,-1.6734,1.6157,Y,Y,Y,Y,N,N,2025-05-14,381,5.0202,0.981,5.0202,Y,Y,Y,N,N,N,2025-05-15,381,7.2129,-1.0387,-0.4616,Y,Y,Y,Y,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-08,14:15,2,2,065500,065500,오리엔트정공,오리엔트정공,KOSDAQ,70.0,70.0,12270.0,12270.0,12450.0,28485128.0,28485128.0,349512520560.0,24.442,24.442,2025-05-07,1,1,D+1,2,5,4,-1.446,2.902,0.072,20250508_065500_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,78.6187,0.907,0.8672,0.5,0.8717,0.35,1.446,True,True,True,78.6187,2026-05-19,2026-05-19,2025-05-08 15:00:00,11520.0,ok,selected,,2,V2_TOP2,5,,2025-05-09,381,3.125,-9.2882,-7.8125,Y,Y,Y,Y,Y,Y,2025-05-12,381,-1.1285,-9.809,-9.0278,N,N,N,Y,Y,Y,2025-05-13,381,-8.1597,-14.0625,-12.934,N,N,N,Y,Y,Y,2025-05-14,381,-11.1111,-20.2257,-18.75,N,N,N,Y,Y,Y,2025-05-15,380,-19.0104,-29.6007,-28.2118,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-08,14:15,3,3,226590,226590,엠디바이스,엠디바이스,KOSDAQ,70.0,70.0,12700.0,12700.0,13280.0,12356325.0,12356325.0,156925327500.0,10.82,10.82,2025-05-02,2,2,D+2,2,25,12,-4.367,4.607,0.345,20250508_226590_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,75.4831,0.5272,0.8711,0.5,0.6978,0.0,4.367,True,True,True,75.4831,2026-05-19,2026-05-19,2025-05-08 15:00:00,12890.0,ok,selected,,3,V2_TOP3,5,,2025-05-09,381,7.9907,-3.8014,3.6462,Y,Y,Y,Y,Y,Y,2025-05-12,381,10.1629,3.5687,4.1893,Y,Y,Y,N,N,N,2025-05-13,381,10.8611,3.2583,6.9822,Y,Y,Y,N,N,N,2025-05-14,381,7.3701,0.0,5.1202,Y,Y,Y,N,N,N,2025-05-15,380,9.3871,1.7067,2.948,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-09,14:15,1,1,098460,098460,고영,고영,KOSDAQ,70.0,70.0,17400.0,17400.0,17880.0,15680513.0,15680513.0,272840926200.0,21.593,21.593,2025-05-08,1,1,D+1,3,13,8,-2.685,6.85,0.133,20250509_098460_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,86.8513,0.8274,0.9752,0.5,0.818,0.15,2.685,True,True,True,86.8513,2026-05-19,2026-05-19,2025-05-09 15:00:00,17210.0,ok,selected,,1,V2_TOP1,5,,2025-05-12,381,1.2783,-3.8931,-1.7432,Y,N,N,Y,Y,Y,2025-05-13,381,3.8931,-0.9878,2.3242,Y,Y,Y,N,N,N,2025-05-14,381,5.7525,1.6851,5.7525,Y,Y,Y,N,N,N,2025-05-15,381,7.9605,-0.3486,0.2324,Y,Y,Y,N,N,N,2025-05-16,381,6.9146,-1.8594,5.7525,Y,Y,Y,Y,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-09,14:15,2,2,225190,225190,LK삼양,LK삼양,KOSDAQ,70.0,70.0,2086.0,2086.0,2154.0,41135761.0,41135761.0,85809197446.0,19.954,19.954,2025-05-09,0,0,D0,5,3,36,-3.157,15.061,0.166,20250509_225190_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.8336,0.7831,0.9877,0.5,0.5668,0.15,3.157,True,True,True,83.8336,2026-05-19,2026-05-19,2025-05-09 15:00:00,2018.0,ok,selected,,2,V2_TOP2,5,,2025-05-12,378,24.8266,-0.1982,11.6452,Y,Y,Y,N,N,N,2025-05-13,381,18.5332,9.4153,11.6452,Y,Y,Y,N,N,N,2025-05-14,380,16.551,9.8612,11.8434,Y,Y,Y,N,N,N,2025-05-15,380,29.4846,10.9514,15.8573,Y,Y,Y,N,N,N,2025-05-16,381,18.0872,11.3974,11.3974,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-09,14:15,3,3,065500,065500,오리엔트정공,오리엔트정공,KOSDAQ,70.0,70.0,12270.0,12270.0,12450.0,28485128.0,28485128.0,349512520560.0,24.442,24.442,2025-05-07,2,2,D+2,2,5,4,-1.446,2.902,0.072,20250509_065500_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,78.6187,0.907,0.8672,0.5,0.8717,0.35,1.446,True,True,True,78.6187,2026-05-19,2026-05-19,2025-05-09 15:00:00,10620.0,ok,selected,,3,V2_TOP3,5,,2025-05-12,381,7.2505,-2.1657,-1.3183,Y,Y,Y,Y,Y,N,2025-05-13,381,-0.3766,-6.7797,-5.5556,N,N,N,Y,Y,Y,2025-05-14,381,-3.5782,-13.4652,-11.8644,N,N,N,Y,Y,Y,2025-05-15,380,-12.1469,-23.6347,-22.1281,N,N,N,Y,Y,Y,2025-05-16,381,-17.6083,-27.4953,-24.7646,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-12,14:15,1,1,098460,098460,고영,고영,KOSDAQ,70.0,70.0,17400.0,17400.0,17880.0,15680513.0,15680513.0,272840926200.0,21.593,21.593,2025-05-08,2,2,D+2,3,13,8,-2.685,6.85,0.133,20250512_098460_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,86.8513,0.8274,0.9752,0.5,0.818,0.15,2.685,True,True,True,86.8513,2026-05-19,2026-05-19,2025-05-12 15:00:00,16830.0,ok,selected,,1,V2_TOP1,5,,2025-05-13,381,6.2389,1.2478,4.6346,Y,Y,Y,N,N,N,2025-05-14,381,8.1402,3.981,8.1402,Y,Y,Y,N,N,N,2025-05-15,381,10.3981,1.9014,2.4955,Y,Y,Y,N,N,N,2025-05-16,381,9.3286,0.3565,8.1402,Y,Y,Y,N,N,N,2025-05-19,381,5.5853,0.1783,2.0202,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-12,14:15,2,2,225190,225190,LK삼양,LK삼양,KOSDAQ,70.0,70.0,2086.0,2086.0,2154.0,41135761.0,41135761.0,85809197446.0,19.954,19.954,2025-05-09,1,1,D+1,5,3,36,-3.157,15.061,0.166,20250512_225190_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.8336,0.7831,0.9877,0.5,0.5668,0.15,3.157,True,True,True,83.8336,2026-05-19,2026-05-19,2025-05-12 15:00:00,2284.0,ok,selected,,2,V2_TOP2,5,,2025-05-13,381,4.7285,-3.3275,-1.3573,Y,Y,Y,Y,Y,Y,2025-05-14,380,2.9772,-2.9335,-1.1821,Y,Y,N,Y,Y,N,2025-05-15,380,14.4046,-1.9702,2.3643,Y,Y,Y,Y,N,N,2025-05-16,381,4.3345,-1.5762,-1.5762,Y,Y,Y,Y,N,N,2025-05-19,372,15.0175,-3.3275,4.5534,Y,Y,Y,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-12,14:15,3,3,355390,355390,크라우드웍스,크라우드웍스,KOSDAQ,70.0,70.0,15070.0,15070.0,15897.0,12291089.0,12291089.0,185226711230.0,21.768,21.768,2025-05-12,0,0,D0,3,15,10,-5.202,4.659,0.234,20250512_355390_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,74.6272,0.5921,0.827,0.5,0.7339,0.0,5.202,True,True,True,74.6272,2026-05-19,2026-05-19,2025-05-12 15:00:00,15097.0,ok,selected,,3,V2_TOP3,5,,2025-05-13,381,-1.6493,-11.075,-9.1873,N,N,N,Y,Y,Y,2025-05-14,381,-6.7166,-18.613,-17.5532,N,N,N,Y,Y,Y,2025-05-15,381,-11.8368,-20.3153,-19.0236,N,N,N,Y,Y,Y,2025-05-16,379,-18.964,-24.3227,-20.0238,N,N,N,Y,Y,Y,2025-05-19,377,-21.7328,-31.9202,-31.0989,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-13,14:15,1,1,225190,225190,LK삼양,LK삼양,KOSDAQ,70.0,70.0,2086.0,2086.0,2154.0,41135761.0,41135761.0,85809197446.0,19.954,19.954,2025-05-09,2,2,D+2,5,3,36,-3.157,15.061,0.166,20250513_225190_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,83.8336,0.7831,0.9877,0.5,0.5668,0.15,3.157,True,True,True,83.8336,2026-05-19,2026-05-19,2025-05-13 15:00:00,2253.0,ok,selected,,1,V2_TOP1,5,,2025-05-14,380,4.3941,-1.5979,0.1775,Y,Y,Y,Y,N,N,2025-05-15,380,15.9787,-0.6214,3.7727,Y,Y,Y,N,N,N,2025-05-16,381,5.7701,-0.2219,-0.2219,Y,Y,Y,N,N,N,2025-05-19,372,16.6001,-1.9973,5.992,Y,Y,Y,Y,N,N,2025-05-20,380,11.407,2.3968,3.9947,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-13,14:15,2,2,355390,355390,크라우드웍스,크라우드웍스,KOSDAQ,70.0,70.0,15070.0,15070.0,15897.0,12291089.0,12291089.0,185226711230.0,21.768,21.768,2025-05-12,1,1,D+1,3,15,10,-5.202,4.659,0.234,20250513_355390_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,74.6272,0.5921,0.827,0.5,0.7339,0.0,5.202,True,True,True,74.6272,2026-05-19,2026-05-19,2025-05-13 15:00:00,13754.0,ok,selected,,2,V2_TOP2,5,,2025-05-14,381,2.392,-10.666,-9.5027,Y,Y,N,Y,Y,Y,2025-05-15,381,-3.2282,-12.5345,-11.1168,N,N,N,Y,Y,Y,2025-05-16,379,-11.0513,-16.9333,-12.2146,N,N,N,Y,Y,Y,2025-05-19,377,-14.0904,-25.2726,-24.3711,N,N,N,Y,Y,Y,2025-05-20,371,-20.8158,-25.0763,-22.9461,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-13,14:15,3,3,403490,403490,우듬지팜,우듬지팜,KOSDAQ,70.0,70.0,2040.0,2040.0,2040.0,65261657.0,65261657.0,133133780280.0,29.936,29.936,2025-05-12,1,1,D+1,5,1,17,0.0,6.457,0.0,20250513_403490_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,69.0635,1.0,0.7643,0.5,0.6621,0.5,0.0,True,True,True,69.0635,2026-05-19,2026-05-19,2025-05-13 15:00:00,2165.0,ok,selected,,3,V2_TOP3,5,,2025-05-14,381,1.8476,-3.4642,-3.0023,Y,N,N,Y,Y,Y,2025-05-15,381,-2.5404,-9.6998,-7.1594,N,N,N,Y,Y,Y,2025-05-16,381,-0.9238,-12.7021,-11.3164,N,N,N,Y,Y,Y,2025-05-19,377,-10.254,-15.9353,-15.843,N,N,N,Y,Y,Y,2025-05-20,381,-13.6259,-17.5058,-17.321,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-14,14:15,1,1,355390,355390,크라우드웍스,크라우드웍스,KOSDAQ,70.0,70.0,15070.0,15070.0,15897.0,12291089.0,12291089.0,185226711230.0,21.768,21.768,2025-05-12,2,2,D+2,3,15,10,-5.202,4.659,0.234,20250514_355390_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,74.6272,0.5921,0.827,0.5,0.7339,0.0,5.202,True,True,True,74.6272,2026-05-19,2026-05-19,2025-05-14 15:00:00,12599.0,ok,selected,,1,V2_TOP1,5,,2025-05-15,381,5.6433,-4.5162,-2.9685,Y,Y,Y,Y,Y,Y,2025-05-16,379,-2.8971,-9.3182,-4.167,N,N,N,Y,Y,Y,2025-05-19,377,-6.2148,-18.4221,-17.4379,N,N,N,Y,Y,Y,2025-05-20,371,-13.5566,-18.2078,-15.8822,N,N,N,Y,Y,Y,2025-05-21,372,-14.6837,-23.4304,-18.1364,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-14,14:15,2,2,403490,403490,우듬지팜,우듬지팜,KOSDAQ,70.0,70.0,2040.0,2040.0,2040.0,65261657.0,65261657.0,133133780280.0,29.936,29.936,2025-05-12,2,2,D+2,5,1,17,0.0,6.457,0.0,20250514_403490_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,69.0635,1.0,0.7643,0.5,0.6621,0.5,0.0,True,True,True,69.0635,2026-05-19,2026-05-19,2025-05-14 15:00:00,2135.0,ok,selected,,2,V2_TOP2,5,,2025-05-15,381,-1.171,-8.4309,-5.8548,N,N,N,Y,Y,Y,2025-05-16,381,0.4684,-11.4754,-10.0703,N,N,N,Y,Y,Y,2025-05-19,377,-8.993,-14.7541,-14.6604,N,N,N,Y,Y,Y,2025-05-20,381,-12.4122,-16.3466,-16.1593,N,N,N,Y,Y,Y,2025-05-21,368,-12.5527,-16.6276,-16.1124,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-14,14:15,3,3,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,70.0,70.0,31300.0,31300.0,31450.0,14737537.0,14737537.0,461284908100.0,5.565,5.565,2025-05-14,0,0,D0,3,11,4,-0.477,2.11,0.125,20250514_034020_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,68.0088,0.8523,0.588,0.5,0.932,0.0,0.477,True,True,True,68.0088,2026-05-19,2026-05-19,2025-05-14 15:00:00,31300.0,ok,selected,,3,V2_TOP3,5,,2025-05-15,381,4.6326,-0.639,2.0767,Y,Y,Y,N,N,N,2025-05-16,381,11.0224,1.9169,9.5847,Y,Y,Y,N,N,N,2025-05-19,381,11.8211,7.8275,10.5431,Y,Y,Y,N,N,N,2025-05-20,381,19.1693,9.7444,18.8498,Y,Y,Y,N,N,N,2025-05-21,381,25.5591,18.5304,24.9201,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-15,14:15,1,1,450950,450950,아스테라시스,아스테라시스,KOSDAQ,70.0,70.0,11810.0,11810.0,12170.0,12495490.0,12495490.0,147571736900.0,18.218,18.218,2025-05-15,0,0,D0,4,15,13,-2.958,12.166,0.155,20250515_450950_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,86.1921,0.8055,0.9967,0.5,0.6845,0.15,2.958,True,True,True,86.1921,2026-05-19,2026-05-19,2025-05-15 15:00:00,11790.0,ok,selected,,1,V2_TOP1,5,,2025-05-16,381,3.1383,-7.888,-3.9864,Y,Y,Y,Y,Y,Y,2025-05-19,381,-2.1204,-6.3613,-4.4953,N,N,N,Y,Y,Y,2025-05-20,381,0.933,-5.0042,-1.0178,N,N,N,Y,Y,Y,2025-05-21,381,1.6964,-4.4953,-1.866,Y,N,N,Y,Y,Y,2025-05-22,381,-0.8482,-7.888,-5.1739,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-15,14:15,2,2,041910,041910,폴라리스AI파마,폴라리스AI파마,KOSDAQ,70.0,70.0,9170.0,9170.0,9550.0,13857504.0,13857504.0,127073311680.0,24.762,24.762,2025-05-15,0,0,D0,5,11,19,-3.979,12.357,0.152,20250515_041910_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,72.9319,0.7425,0.9231,0.5,0.652,0.5,3.979,True,True,True,72.9319,2026-05-19,2026-05-19,2025-05-15 15:00:00,9000.0,ok,selected,,2,V2_TOP2,5,,2025-05-16,381,-0.4444,-8.2222,-4.5556,N,N,N,Y,Y,Y,2025-05-19,376,-5.0,-12.2222,-11.0,N,N,N,Y,Y,Y,2025-05-20,380,8.8889,-6.8889,-3.7778,Y,Y,Y,Y,Y,Y,2025-05-21,378,-3.4444,-8.2222,-3.8889,N,N,N,Y,Y,Y,2025-05-22,364,-4.3333,-12.0,-11.8889,N,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-15,14:15,3,3,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,70.0,70.0,31300.0,31300.0,31450.0,14737537.0,14737537.0,461284908100.0,5.565,5.565,2025-05-14,1,1,D+1,3,11,4,-0.477,2.11,0.125,20250515_034020_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,68.0088,0.8523,0.588,0.5,0.932,0.0,0.477,True,True,True,68.0088,2026-05-19,2026-05-19,2025-05-15 15:00:00,31800.0,ok,selected,,3,V2_TOP3,5,,2025-05-16,381,9.2767,0.3145,7.8616,Y,Y,Y,N,N,N,2025-05-19,381,10.0629,6.1321,8.805,Y,Y,Y,N,N,N,2025-05-20,381,17.2956,8.0189,16.9811,Y,Y,Y,N,N,N,2025-05-21,381,23.5849,16.6667,22.956,Y,Y,Y,N,N,N,2025-05-22,381,22.6415,18.239,20.283,Y,Y,Y,N,N,N
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-16,14:15,1,1,450950,450950,아스테라시스,아스테라시스,KOSDAQ,70.0,70.0,11810.0,11810.0,12170.0,12495490.0,12495490.0,147571736900.0,18.218,18.218,2025-05-15,1,1,D+1,4,15,13,-2.958,12.166,0.155,20250516_450950_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,86.1921,0.8055,0.9967,0.5,0.6845,0.15,2.958,True,True,True,86.1921,2026-05-19,2026-05-19,2025-05-16 15:00:00,11290.0,ok,selected,,1,V2_TOP1,5,,2025-05-19,381,2.2143,-2.2143,-0.2657,Y,Y,N,Y,Y,N,2025-05-20,381,5.403,-0.7972,3.3658,Y,Y,Y,N,N,N,2025-05-21,381,6.2002,-0.2657,2.4801,Y,Y,Y,N,N,N,2025-05-22,381,3.543,-3.8087,-0.9743,Y,Y,Y,Y,Y,Y,2025-05-23,378,1.3286,-4.5173,1.0629,Y,N,N,Y,Y,Y
classic_d0_pool_3d_v2_score,D0_POOL_S10_NO_PROGRAM__TOP3,TOP3_NO_MIN_SCORE,2025-05-16,14:15,2,2,034020,034020,두산에너빌리티,두산에너빌리티,KOSPI,70.0,70.0,34300.0,34300.0,34750.0,17619218.0,17619218.0,604339177400.0,7.355,7.355,2025-05-16,0,0,D0,1,9,1,-1.295,2.207,0.158,20250516_034020_d0_pool_v2,False,True,active_d0_3d_pool,d0_pool_3d_v2_20260514,14:15,15:00,KIWOOM_DAILY_INTRADAY_OR_EOD,74.6206,0.8253,0.6954,0.5,0.9906,0.0,1.295,True,True,True,74.6206,2026-05-19,2026-05-19,2025-05-16 15:00:00,34100.0,ok,selected,,2,V2_TOP2,5,,2025-05-19,381,2.6393,-1.0264,1.4663,Y,Y,N,Y,N,N,2025-05-20,381,9.3842,0.7331,9.0909,Y,Y,Y,N,N,N,2025-05-21,381,15.2493,8.7977,14.6628,Y,Y,Y,N,N,N,2025-05-22,381,14.3695,10.2639,12.1701,Y,Y,Y,N,N,N,2025-05-23,381,21.4076,15.2493,19.6481,Y,Y,Y,N,N,N
