policy_key,policy_label_ko,color_path,sample_n,avg_score,plus2_first_rate_pct,minus2_first_rate_pct,plus3_first_rate_pct,minus3_first_rate_pct,profit_minus_loss_pp,avg_mfe_d5_pct,avg_mae_d5_pct,fast_win_rate_pct,loss_first_rate_pct,fill_pass_rate_pct
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,X-X-X-X-X,20,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-O-O,13,,23.0769,69.2308,30.7692,61.5385,-30.7693,4.129,-22.6283,23.0769,69.2308,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-O-O-O,8,,50.0,50.0,50.0,50.0,0.0,7.885,-11.1945,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-O-O-O,6,,100.0,0.0,100.0,0.0,100.0,22.6003,-11.466,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-O-X,6,,0.0,0.0,16.6667,83.3333,-66.6666,-1.037,-20.2845,0.0,83.3333,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-O-O-O-O,6,,0.0,100.0,0.0,100.0,-100.0,-1.9602,-23.6356,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-O-O-O,6,,33.3333,66.6667,0.0,100.0,-100.0,6.1771,-12.4395,33.3333,66.6667,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-Y-O-O,6,,50.0,50.0,66.6667,33.3333,33.3334,15.7009,-5.5771,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-G-O,5,,80.0,20.0,20.0,80.0,-60.0,4.2252,-17.7174,80.0,20.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-O-Y,5,,40.0,60.0,20.0,80.0,-60.0,5.3803,-18.1625,40.0,60.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-Y-O-O,5,,20.0,80.0,20.0,80.0,-60.0,4.7716,-14.4229,20.0,80.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-Y-Y-O,5,,60.0,40.0,40.0,60.0,-20.0,6.5078,-12.5349,60.0,40.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-G-O-O-O,5,,60.0,40.0,40.0,60.0,-20.0,29.4277,-9.9093,60.0,40.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-Y-O-Y,5,,60.0,40.0,60.0,40.0,20.0,13.4452,-6.4154,60.0,40.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-O-O-G,4,,100.0,0.0,100.0,0.0,100.0,16.8709,-6.4356,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-Y-O,4,,75.0,0.0,50.0,50.0,0.0,3.43,-19.093,75.0,25.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-X-X-X,4,,0.0,75.0,25.0,75.0,-50.0,4.9577,-17.9055,0.0,75.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-Y-O-Y,4,,50.0,50.0,50.0,50.0,0.0,6.6376,-10.557,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-R-Y-O-O,4,,0.0,100.0,0.0,100.0,-100.0,2.9419,-15.2606,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-G-Y-O-O,4,,50.0,50.0,75.0,25.0,50.0,36.8277,-1.8282,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-O-O-Y,4,,50.0,50.0,50.0,50.0,0.0,10.59,-13.4726,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-O-R-O,4,,25.0,75.0,25.0,75.0,-50.0,18.8297,-20.3838,25.0,75.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-O-Y-O,3,,100.0,0.0,100.0,0.0,100.0,31.458,3.0348,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-O-O-O,3,,33.3333,66.6667,66.6667,33.3333,33.3334,14.1875,-12.4832,33.3333,66.6667,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-G-O-O,3,,33.3333,33.3333,0.0,66.6667,-66.6667,6.4239,-14.4296,33.3333,33.3333,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-G-Y-O,3,,0.0,100.0,0.0,100.0,-100.0,5.3946,-7.2231,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-Y-X,3,,0.0,66.6667,33.3333,66.6667,-33.3334,1.1021,-10.6671,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-Y-Y,3,,66.6667,33.3333,33.3333,66.6667,-33.3334,3.7459,-14.8842,66.6667,33.3333,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-R-O-O-O,3,,0.0,100.0,0.0,100.0,-100.0,0.7635,-17.5791,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-O-O-Y,3,,33.3333,66.6667,0.0,100.0,-100.0,3.4441,-12.7106,33.3333,66.6667,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-O-Y-O,3,,0.0,100.0,0.0,100.0,-100.0,2.7508,-9.187,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-O-Y-Y,3,,33.3333,66.6667,33.3333,66.6667,-33.3334,19.9244,-11.9757,33.3333,66.6667,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-Y-O-O,3,,0.0,100.0,0.0,100.0,-100.0,0.5484,-22.1296,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-Y-O-O-R,3,,0.0,100.0,0.0,100.0,-100.0,-1.2569,-17.2518,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-O-Y-O,3,,100.0,0.0,66.6667,33.3333,33.3334,18.6622,-4.5689,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-Y-O-O-O,3,,33.3333,33.3333,33.3333,66.6667,-33.3334,12.9635,-6.1686,33.3333,33.3333,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-O-O-Y,2,,50.0,50.0,100.0,0.0,100.0,24.8094,-8.9098,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-O-Y-Y,2,,100.0,0.0,100.0,0.0,100.0,14.8848,-2.8516,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-Y-Y-X,2,,100.0,0.0,100.0,0.0,100.0,23.4886,-6.484,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-R-G-G-O,2,,100.0,0.0,100.0,0.0,100.0,12.8908,-3.2708,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-R-O-O-O,2,,100.0,0.0,100.0,0.0,100.0,24.6303,-15.0028,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-R-Y-O-O,2,,100.0,0.0,100.0,0.0,100.0,16.4175,-5.1951,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-X-O-O-O,2,,100.0,0.0,100.0,0.0,100.0,36.0534,-10.3408,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-G-O-O,2,,100.0,0.0,100.0,0.0,100.0,59.5203,3.5312,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-O-O-O,2,,100.0,0.0,100.0,0.0,100.0,21.4072,-2.5008,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-R-O-O,2,,0.0,100.0,0.0,100.0,-100.0,1.4868,-13.4132,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-Y-O-O,2,,50.0,50.0,50.0,50.0,0.0,6.7573,-4.7092,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-G-G-O,2,,50.0,50.0,0.0,100.0,-100.0,3.6855,-12.0444,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-R-O-R,2,,100.0,0.0,100.0,0.0,100.0,12.4388,-37.2169,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-R-O-G-G,2,,0.0,100.0,0.0,100.0,-100.0,4.0184,-13.9431,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-R-X-X-X,2,,0.0,100.0,0.0,100.0,-100.0,5.3388,-15.2416,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-R-Y-O-X,2,,0.0,0.0,0.0,100.0,-100.0,-3.9825,-18.7377,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-O-O-G,2,,0.0,100.0,0.0,100.0,-100.0,9.2261,-8.0915,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-O-O-R,2,,0.0,100.0,0.0,100.0,-100.0,2.6935,-23.587,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-O-R-O,2,,50.0,50.0,50.0,50.0,0.0,13.6558,-16.4306,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-O-Y-G,2,,50.0,50.0,0.0,100.0,-100.0,34.2864,-5.3376,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-X-X-X,2,,50.0,50.0,50.0,50.0,0.0,10.453,-8.736,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-Y-Y-O,2,,50.0,50.0,0.0,100.0,-100.0,15.1349,-11.4644,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-Y-Y-Y-Y,2,,0.0,100.0,0.0,100.0,-100.0,28.7939,-9.6518,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-G-G-O-Y,2,,0.0,100.0,0.0,100.0,-100.0,15.7091,-8.1268,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-O-G-G-O,2,,0.0,100.0,0.0,100.0,-100.0,11.7331,-9.5859,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-O-O-O-G,2,,0.0,100.0,0.0,100.0,-100.0,0.6032,-7.4137,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-O-X-X-X,2,,0.0,100.0,0.0,100.0,-100.0,0.21,-9.3165,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-O-Y-O-O,2,,0.0,100.0,0.0,100.0,-100.0,0.9019,-15.3175,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-R-R-O-Y,2,,0.0,100.0,0.0,100.0,-100.0,-0.3114,-18.4774,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-Y-G-O-O,2,,0.0,100.0,0.0,100.0,-100.0,5.2436,-8.4739,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,R-Y-G-O-Y,2,,0.0,100.0,0.0,100.0,-100.0,9.5218,-10.9676,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,X-O-O-O-O,2,,50.0,0.0,50.0,50.0,0.0,15.9024,-24.7433,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-G-Y-O-Y,2,,50.0,50.0,50.0,50.0,0.0,49.3251,-3.3923,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-G-O-G,2,,0.0,100.0,50.0,50.0,0.0,17.6102,-4.4992,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-G-Y-G,2,,100.0,0.0,100.0,0.0,100.0,26.6575,-9.003,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-O-R-Y,2,,50.0,50.0,100.0,0.0,100.0,7.1787,-4.2944,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-O-Y-Y,2,,50.0,0.0,50.0,0.0,50.0,15.4603,-12.0612,50.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-R-O-Y,2,,50.0,50.0,50.0,50.0,0.0,13.8217,-13.687,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-X-X-X,2,,100.0,0.0,100.0,0.0,100.0,22.6889,-3.6816,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-O-Y-G-O,2,,50.0,50.0,50.0,50.0,0.0,21.6936,-4.0232,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-R-O-O-O,2,,0.0,100.0,0.0,100.0,-100.0,16.2523,-13.7111,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-Y-O-O-R,2,,50.0,50.0,50.0,50.0,0.0,27.2788,-11.4657,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-Y-O-Y-O,2,,50.0,50.0,100.0,0.0,100.0,23.0426,-2.6836,50.0,50.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,Y-Y-Y-Y-G,2,,100.0,0.0,50.0,50.0,0.0,35.6897,-2.4474,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-G-G-X-O,1,,100.0,0.0,100.0,0.0,100.0,108.2262,0.2571,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-G-G-Y-G,1,,100.0,0.0,100.0,0.0,100.0,89.0284,2.3794,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-G-O-O-O,1,,100.0,0.0,100.0,0.0,100.0,30.7163,0.6887,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-G-R-G-O,1,,100.0,0.0,100.0,0.0,100.0,105.2632,16.0287,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-G-R-O-O,1,,100.0,0.0,100.0,0.0,100.0,25.8134,-20.3037,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-G-X-O-O,1,,100.0,0.0,100.0,0.0,100.0,62.1622,2.2022,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-G-X-Y-Y,1,,100.0,0.0,100.0,0.0,100.0,27.0863,0.0707,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-G-Y-G-Y,1,,100.0,0.0,100.0,0.0,100.0,59.8658,-1.062,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-G-O-G,1,,100.0,0.0,100.0,0.0,100.0,11.9281,-10.2941,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-G-O-R,1,,100.0,0.0,100.0,0.0,100.0,33.7647,-3.7647,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-G-O-Y,1,,100.0,0.0,100.0,0.0,100.0,8.2108,-1.2255,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-G-R-Y,1,,100.0,0.0,100.0,0.0,100.0,25.6693,-4.8819,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-O-G-G,1,,100.0,0.0,100.0,0.0,100.0,19.0419,-6.7784,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-O-G-Y,1,,100.0,0.0,100.0,0.0,100.0,25.8547,-2.7778,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-O-O-X,1,,0.0,0.0,100.0,0.0,100.0,53.0303,-0.8658,0.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-O-R-Y,1,,100.0,0.0,100.0,0.0,100.0,21.5017,-16.4676,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-R-G-R,1,,100.0,0.0,100.0,0.0,100.0,19.211,3.7736,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-R-O-G,1,,100.0,0.0,100.0,0.0,100.0,8.0662,-14.3744,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-X-X-X,1,,100.0,0.0,100.0,0.0,100.0,15.3553,-0.5076,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-Y-O-O,1,,100.0,0.0,100.0,0.0,100.0,21.3705,1.626,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-Y-O-R,1,,100.0,0.0,100.0,0.0,100.0,16.8591,-0.2309,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-O-Y-Y-G,1,,100.0,0.0,100.0,0.0,100.0,107.6063,4.0268,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-R-G-O-Y,1,,100.0,0.0,100.0,0.0,100.0,57.1429,-3.8462,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-R-G-R-O,1,,100.0,0.0,100.0,0.0,100.0,39.3601,1.0417,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-R-O-O-R,1,,100.0,0.0,100.0,0.0,100.0,15.969,-3.5659,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-R-Y-R-R,1,,100.0,0.0,100.0,0.0,100.0,32.0442,-0.5525,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-R-Y-Y-R,1,,100.0,0.0,100.0,0.0,100.0,28.8462,-6.3545,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-X-G-X-O,1,,100.0,0.0,100.0,0.0,100.0,104.804,10.7459,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-X-R-O-G,1,,100.0,0.0,100.0,0.0,100.0,27.8796,1.178,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-X-X-X-X,1,,100.0,0.0,100.0,0.0,100.0,48.7539,0.0,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-G-Y-R,1,,100.0,0.0,100.0,0.0,100.0,57.0566,3.0752,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-O-G-O,1,,100.0,0.0,100.0,0.0,100.0,29.462,8.0945,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-O-R-G,1,,100.0,0.0,100.0,0.0,100.0,21.6814,-18.9712,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-O-Y-Y,1,,100.0,0.0,100.0,0.0,100.0,32.0346,-15.3989,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-R-O-O,1,,100.0,0.0,100.0,0.0,100.0,55.9284,3.132,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-R-O-Y,1,,100.0,0.0,100.0,0.0,100.0,15.9064,-8.7719,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-R-X-O,1,,100.0,0.0,100.0,0.0,100.0,28.8288,-1.1261,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-Y-G-G,1,,100.0,0.0,100.0,0.0,100.0,36.8785,3.5912,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,G-Y-Y-Y-G,1,,100.0,0.0,100.0,0.0,100.0,66.2844,6.422,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-G-O-O,1,,100.0,0.0,100.0,0.0,100.0,27.2727,-5.7618,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-G-R-Y,1,,100.0,0.0,100.0,0.0,100.0,43.3283,-5.8471,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-O-G-Y,1,,100.0,0.0,100.0,0.0,100.0,15.4068,-6.3474,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-O-R-O,1,,0.0,100.0,0.0,100.0,-100.0,7.4,-7.1,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-O-R-R,1,,100.0,0.0,100.0,0.0,100.0,11.271,-3.8969,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-O-R-Y,1,,0.0,100.0,0.0,100.0,-100.0,15.674,-14.5246,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-O-Y-R,1,,100.0,0.0,100.0,0.0,100.0,33.8118,-2.8708,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-O-Y-X,1,,0.0,100.0,100.0,0.0,100.0,6.3855,-2.8916,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-R-G-G,1,,0.0,100.0,0.0,100.0,-100.0,29.5796,-6.6066,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-R-O-R,1,,0.0,100.0,0.0,100.0,-100.0,6.0109,-11.4754,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-R-Y-G,1,,0.0,100.0,0.0,100.0,-100.0,18.927,-9.9851,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-R-Y-O,1,,0.0,100.0,0.0,100.0,-100.0,26.3525,-3.4904,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-R-Y-Y,1,,100.0,0.0,100.0,0.0,100.0,13.4021,-7.0876,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-Y-G-G,1,,100.0,0.0,100.0,0.0,100.0,61.4876,-8.2645,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-Y-G-O,1,,100.0,0.0,100.0,0.0,100.0,14.6402,-10.2233,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-Y-O-G,1,,0.0,100.0,0.0,100.0,-100.0,14.6396,-3.6036,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-Y-O-R,1,,100.0,0.0,100.0,0.0,100.0,46.5378,-3.3816,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-G-Y-O-Y,1,,100.0,0.0,100.0,0.0,100.0,4.1368,-11.7485,100.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-G-G-X,1,,0.0,100.0,0.0,100.0,-100.0,6.326,-8.3212,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-G-O-X,1,,0.0,0.0,0.0,100.0,-100.0,2.5409,-21.2309,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-G-O-Y,1,,0.0,100.0,0.0,100.0,-100.0,0.9512,-7.8478,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-G-Y-Y,1,,0.0,100.0,0.0,100.0,-100.0,19.9593,-7.332,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-G-G,1,,0.0,100.0,0.0,100.0,-100.0,5.0934,-11.2054,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-G-R,1,,0.0,100.0,0.0,100.0,-100.0,5.2209,-15.4618,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-O-R,1,,0.0,100.0,0.0,100.0,-100.0,0.1403,-17.1108,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-R-O,1,,0.0,100.0,100.0,0.0,100.0,5.7338,-16.5176,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-Y-G,1,,0.0,100.0,0.0,100.0,-100.0,19.279,-10.3448,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-O-Y-R,1,,0.0,0.0,0.0,0.0,0.0,18.0077,-20.4981,0.0,0.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-R-O-X,1,,0.0,0.0,0.0,100.0,-100.0,1.4278,-19.181,0.0,100.0,100.0
D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,O-O-R-O-Y,1,,100.0,0.0,100.0,0.0,100.0,4.1193,-11.9318,100.0,0.0,100.0
