signal_date,rank,stock_code,stock_name,active_variant,compare_variant,active_route,fallback_route,v3_total_score,v3_grade,entry_1500_price,source_freshness,stale_sources,fallback_used,fallback_reason,operational_allowed,consensus_sources,in_eod_active_top3,in_v2_hybrid_top3,in_human_proxy_top3,consensus_score,rank_score,path_score,risk_control_score,market_condition_score,liquidity_score,manual_proxy_score,complete_d1,complete_d5,h1_plus1_touch,h1_minus2_touch,h5_plus1_touch,h5_plus2_touch,h5_plus3_touch,h5_minus1_touch,h5_minus2_touch,h5_minus3_touch,ret_d1_close_pct,ret_d5_close_pct
2026-02-26,3,047040,대우건설,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,53.792935,C,10330.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,61.0,85.0,50.0,65.0,93.858696,True,True,False,True,False,False,False,True,True,True,-1.839303000968051,-15.10164569215876
2026-02-27,1,006800,미래에셋증권,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.234637,B,72786.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,20.0,60.8975775,72.0,50.0,75.0,50.0,True,True,False,True,False,False,False,True,True,True,-8.891819855466709,-12.175418349682632
2026-02-27,2,047770,코데즈컴바인,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.506694,B,5460.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,91.044626,72.0,50.0,65.0,50.0,True,True,False,True,False,False,False,True,True,True,-10.073260073260071,-23.992673992673996
2026-02-27,3,006340,대원전선,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.823404,B,6800.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,84.0,85.0,50.0,65.0,93.468085,True,True,True,True,True,True,True,True,True,True,-12.794117647058822,-23.970588235294123
2026-03-03,1,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.199474,B,17100.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,90.0,85.0,50.0,65.0,90.989474,True,True,False,True,True,True,True,True,True,True,-25.380116959064324,20.760233918128645
2026-03-03,2,229000,젠큐릭스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.176842,B,6180.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,86.0,85.0,50.0,65.0,94.536842,True,True,False,True,False,False,False,True,True,True,-33.495145631067956,-36.48867313915858
2026-03-03,3,010170,대한광통신,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.79,B,4655.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,84.0,85.0,50.0,55.0,94.8,True,True,True,True,True,True,True,True,True,True,-18.36734693877551,18.36734693877551
2026-03-04,1,056090,시지메드텍,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.480013,B,3020.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,96.53342175,85.0,50.0,55.0,50.0,True,True,True,True,True,True,True,True,True,True,3.9735099337748325,10.927152317880795
2026-03-04,2,005860,한일사료,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,53.47767,C,4085.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,67.0,85.0,50.0,55.0,95.553398,True,True,True,True,True,True,True,True,True,True,1.591187270501826,-3.0599755201958345
2026-03-04,3,024060,흥구석유,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,52.886558,C,29700.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,56.910383499999995,72.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,10.1010101010101,-14.141414141414144
2026-03-05,1,006800,미래에셋증권,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.684637,B,65915.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,20.0,67.8975775,60.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,1.3593264052188525,6.344534627929899
2026-03-05,2,003280,흥아해운,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.042728,B,2870.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,83.6181835,85.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,-11.149825783972123,-26.480836236933804
2026-03-05,3,010170,대한광통신,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.459709,C,4780.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,73.0,85.0,50.0,65.0,87.194175,True,True,True,True,True,True,True,True,True,True,-0.3138075313807498,60.46025104602511
2026-03-06,1,089030,테크윙,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.090062,B,71700.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,9.0,86.454365,85.0,50.0,75.0,94.438144,True,True,False,True,True,True,True,True,True,True,-4.463040446304046,-11.715481171548115
2026-03-06,2,065450,빅텍,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.257183,B,5910.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,96.714556,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-8.79864636209814,-15.39763113367174
2026-03-06,3,001510,SK증권,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.685825,B,3876.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,76.0,85.0,50.0,65.0,94.716495,True,True,False,True,True,True,True,True,True,True,-11.713106295149633,-7.997936016511864
2026-03-09,1,005860,한일사료,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.076612,B,4555.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,92.17741525,80.0,50.0,65.0,50.0,True,True,False,True,True,True,True,True,True,True,-8.781558726673989,0.3293084522502765
2026-03-09,2,024740,한일단조,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.689583,B,3875.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,90.0,85.0,50.0,55.0,94.791667,True,True,False,True,False,False,False,True,True,True,-11.225806451612907,-11.354838709677416
2026-03-09,3,187660,현대ADM,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.884375,B,16810.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,84.0,85.0,50.0,65.0,94.6875,True,True,True,False,True,True,True,True,True,False,8.209399167162413,4.104699583581195
2026-03-10,1,187660,현대ADM,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.189357,B,18350.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,82.9290495,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-0.8174386920980936,-9.15531335149864
2026-03-10,2,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,59.0,B,20550.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,17.0,55.0,85.0,50.0,75.0,96.0,True,True,True,False,True,True,True,True,False,False,10.46228710462287,17.27493917274938
2026-03-10,3,047040,대우건설,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.846629,C,9600.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,74.0,85.0,50.0,55.0,93.932584,True,True,True,False,True,True,True,False,False,False,3.645833333333326,26.145833333333336
2026-03-11,1,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,74.255424,A,21950.0,PASS,,False,,True,"EOD,V2",True,True,False,80.0,30.0,96.70282575,85.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,-0.2277904328018221,33.48519362186788
2026-03-11,2,010170,대한광통신,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.307475,B,7000.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,22.0,55.98316375,85.0,50.0,65.0,94.2,True,True,True,False,True,True,True,True,True,True,9.571428571428564,0.4285714285714226
2026-03-11,3,056090,시지메드텍,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,53.787647,C,3245.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,67.0,85.0,50.0,55.0,93.752941,True,True,True,True,True,True,True,True,True,True,-4.6224961479198745,-11.248073959938365
2026-03-12,1,009830,한화솔루션,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,64.805832,B,52900.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,15.0,78.70555,80.0,50.0,75.0,50.0,True,True,False,True,False,False,False,True,True,True,-7.939508506616255,-5.954631379962194
2026-03-12,2,010170,대한광통신,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,63.924951,B,7670.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,13.0,86.288702,85.0,50.0,65.0,93.632911,True,True,True,True,True,True,True,True,True,True,-3.520208604954367,-3.6505867014341553
2026-03-12,3,027360,아주IB투자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.928812,B,6050.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,87.858744,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-1.8181818181818188,26.61157024793388
2026-03-13,1,010140,삼성중공업,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,57.17439,B,30600.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,91.1625995,85.0,50.0,65.0,50.0,True,True,False,True,False,False,False,True,True,True,-6.045751633986929,-6.699346405228757
2026-03-13,2,321370,센서뷰,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.558582,B,3720.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,90.39054525,85.0,50.0,65.0,50.0,True,True,True,False,True,True,True,False,False,False,26.478494623655923,5.698924731182786
2026-03-13,3,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.95,C,24400.0,PASS,,False,,True,EOD,True,False,False,20.0,15.0,78.0,85.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,-1.6393442622950838,16.393442622950815
2026-03-16,1,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,68.078664,B,23800.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,25.0,83.857759,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,True,False,False,1.2605042016806678,10.71428571428572
2026-03-16,2,027360,아주IB투자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.863356,B,6290.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,97.42237625,80.0,50.0,65.0,50.0,True,True,True,False,True,True,True,False,False,False,18.918918918918926,3.338632750397452
2026-03-16,3,950250,테라뷰,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.962832,B,8590.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,89.75221075,85.0,50.0,55.0,50.0,True,True,True,False,True,True,True,True,True,True,1.2805587892898762,-8.381839348079156
2026-03-17,1,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,72.609583,A,24100.0,PASS,,False,,True,"EOD,V2",True,True,False,80.0,30.0,85.73055225,85.0,50.0,75.0,50.0,True,True,True,False,True,True,True,False,False,False,21.57676348547717,12.240663900414939
2026-03-17,2,003280,흥아해운,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.536065,B,3645.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,22.0,67.454365,85.0,50.0,75.0,94.358209,True,True,False,True,True,True,True,True,True,True,-20.027434842249658,-5.212620027434845
2026-03-17,3,242040,나무기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.225373,B,6900.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,80.0,85.0,50.0,55.0,91.507463,True,True,True,True,True,True,True,True,True,True,3.3333333333333437,-3.6231884057971064
2026-03-18,1,001510,SK증권,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.721591,B,3754.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,84.0,85.0,50.0,55.0,89.431818,True,True,True,True,True,True,True,True,True,True,16.27597229621738,17.607884922749072
2026-03-18,2,090710,휴림로봇,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.397509,B,14880.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,82.65006075,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-3.696236559139787,-7.795698924731187
2026-03-18,3,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.756439,C,28800.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,67.0,85.0,50.0,75.0,93.128788,True,True,True,True,True,True,True,True,True,True,0.5208333333333259,-10.243055555555557
2026-03-19,1,047040,대우건설,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,78.624898,A,16010.0,PASS,,False,,True,"EOD,V2,Human",True,True,True,100.0,19.0,86.165988,85.0,50.0,75.0,91.0,True,True,True,False,True,True,True,True,True,True,19.362898188632105,-0.6870705808869504
2026-03-19,2,032820,우리기술,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,71.873205,A,28950.0,PASS,,False,,True,"EOD,V2",True,True,False,80.0,30.0,80.8213645,85.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,-1.899827288428324,-17.098445595854926
2026-03-19,3,001510,SK증권,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.786567,C,4305.0,PASS,,False,,True,Human,False,False,True,20.0,12.0,67.0,85.0,50.0,65.0,95.731343,True,True,True,False,True,True,True,True,True,True,20.209059233449466,-2.8106852497096435
2026-03-20,1,001510,SK증권,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,67.50335,B,5205.0,PASS,,False,,True,"V2,Human",False,True,True,60.0,23.0,74.7961405,85.0,50.0,75.0,94.678571,True,True,True,True,True,True,True,True,True,True,-8.645533141210372,-20.384245917387123
2026-03-20,2,047040,대우건설,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,59.443214,B,18950.0,PASS,,False,,True,"EOD,Human",True,False,True,40.0,14.0,61.0,85.0,50.0,75.0,92.864286,True,True,True,True,True,True,True,True,True,True,-9.973614775725592,-8.918205804749334
2026-03-20,3,475150,SK이터닉스,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.768155,B,59600.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,78.454365,85.0,50.0,75.0,50.0,True,True,False,True,False,False,False,True,True,True,-9.731543624161077,-12.080536912751683
2026-03-23,1,090710,휴림로봇,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.288927,B,14390.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,90.25951125,80.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,-3.9610840861709518,-15.635858234885337
2026-03-23,2,069540,빛과전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,60.088229,B,2845.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,13.0,61.395337,85.0,50.0,65.0,91.578571,True,True,True,True,True,True,True,True,True,True,-7.908611599297011,8.260105448154654
2026-03-23,3,096350,대창솔루션,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.508839,B,3965.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,90.05892349999999,85.0,50.0,55.0,50.0,True,True,True,True,True,True,True,True,True,True,-13.11475409836066,-20.554854981084492
2026-03-24,1,261780,차백신연구소,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.279917,B,6170.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,17.0,71.84196075,85.0,50.0,65.0,96.072464,True,True,False,True,False,False,False,True,True,True,-14.262560777957855,-42.62560777957861
2026-03-24,2,010170,대한광통신,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.345652,B,8120.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,84.0,85.0,50.0,65.0,91.913043,True,True,True,False,True,True,True,True,True,True,12.93103448275863,-10.837438423645319
2026-03-24,3,037030,파워넷,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.059338,C,4360.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,55.395587500000005,80.0,50.0,55.0,50.0,True,True,True,False,True,True,True,True,True,True,-1.834862385321101,19.72477064220184
2026-03-25,1,003000,부광약품,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,62.28512,B,9240.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,22.0,69.11857499999999,85.0,50.0,65.0,94.346667,True,True,True,True,True,True,True,True,True,True,0.9740259740259827,-16.55844155844156
2026-03-25,2,115440,우리넷,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,59.747807,B,12870.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,9.0,61.860934,85.0,50.0,65.0,91.373333,True,True,True,True,True,True,True,True,True,True,-0.07770007770008247,-7.303807303807308
2026-03-25,3,027360,아주IB투자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,54.994565,C,8030.0,PASS,,False,,True,V2,False,True,False,40.0,15.0,74.29710275,72.0,50.0,65.0,50.0,True,True,True,False,True,True,True,False,False,False,11.083437110834371,16.68742216687422
2026-03-26,1,027360,아주IB투자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,66.243143,B,8890.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,22.0,96.10667000000001,85.0,50.0,65.0,92.542857,True,True,True,True,True,True,True,True,True,True,3.937007874015741,-1.237345331833517
2026-03-26,2,010170,대한광통신,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.610587,B,9170.0,PASS,,False,,True,V2,False,True,False,25.0,5.0,84.07057825,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,1.4176663031624903,10.359869138495092
2026-03-26,3,131370,알서포트,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,55.472857,B,2755.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,82.0,85.0,50.0,55.0,90.457143,True,True,True,True,True,True,True,True,True,True,-3.62976406533575,-6.533575317604356
2026-03-27,1,340440,세림B&G,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.483224,B,2250.0,PASS,,False,,True,Human,False,False,True,20.0,4.0,90.0,85.0,50.0,50.0,91.664474,True,True,True,True,True,True,True,True,True,True,-3.3333333333333326,-10.444444444444445
2026-03-27,2,017900,광전자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,56.095162,B,3267.0,PASS,,False,,True,V2,False,True,False,25.0,10.0,83.9677455,85.0,50.0,65.0,50.0,True,True,True,True,True,True,True,True,True,True,-4.652586470768294,36.36363636363635
2026-03-27,3,100790,미래에셋벤처투자,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,53.809539,C,32850.0,PASS,,False,,True,Human,False,False,True,20.0,8.0,61.0,85.0,50.0,75.0,92.190789,True,True,False,True,False,False,False,True,True,True,-8.980213089802136,-16.43835616438356
2026-03-30,1,047040,대우건설,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,68.909134,B,17330.0,PASS,,False,,True,"EOD,V2",True,True,False,65.0,25.0,89.39422575,85.0,50.0,75.0,50.0,True,True,True,True,True,True,True,True,True,True,-10.271206001154065,-0.11540680900172795
2026-03-30,2,046970,우리로,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,67.442762,B,8530.0,PASS,,False,,True,"V2,Human",False,True,True,60.0,23.0,77.80799825,85.0,50.0,65.0,94.43125,True,True,False,True,True,True,True,True,True,True,-2.1101992966002348,-18.522860492379834
2026-03-30,3,037030,파워넷,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,61.127633,B,6580.0,PASS,,False,,True,"V2,Human",False,True,True,45.0,17.0,67.282135,85.0,50.0,55.0,96.70625,True,True,False,True,False,False,False,True,True,True,-20.668693009118545,-20.21276595744681
2026-03-31,1,425040,티이엠씨,V3_C_RISK_CONTROL,V3_D_V2_CONFIRM,BELL_V3_CONSENSUS_TOP3,EOD_D0_BASE_VALUE_TOP3__WATCH10D__D0_VALUE_DESC,70.128156,A,13540.0,PASS,,False,,True,"V2,Human",False,True,True,60.0,23.0,95.10545400000001,85.0,50.0,65.0,96.246753,True,True,False,True,True,True,True,True,True,True,-2.732644017725261,2.1418020679468297
