d0_date,stock_code,stock_name,market,sector,industry,stock_type,d0_open,d0_high,d0_low,d0_close,d0_volume,d0_prev_close,d0_pct_change,d0_trading_value_proxy_eok,d0_volume_vs_20d,d0_value_vs_20d,d0_upper_shadow_ratio,d0_lower_shadow_ratio,d0_range_pct,d0_volume_rank,d0_value_rank,signal_date,trading_day_age,duplicate_active_event_dropped,signal_prev_close,entry_1500_available,entry_1500_price,entry_1500_dt,signal_volume_to_1500,rsi14_signal_1500,signal_minute_rows_to_1500,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,pool_f_base,pool_f_refined_d0,pool_signal_balanced,daily3_active_score,entry_price_1500,signal_trading_value_to_1500_eok,source_universe,selection_feature_scope,weak_volume,deep_d0_high_gap,deep_d0_close_gap,old_watch_age,weak_signal_day,candidate_weak_flag_count,candidate_weak,proxy_rank_d0_high_hold,proxy_rank_d0_close_hold,proxy_rank_volume_retention,proxy_rank_signal_strength,proxy_rank_fresh_age,proxy_rank_low_risk,human_proxy_score,source_model_key,source_model_label,source_rank
2026-02-25,242040,나무기술,KOSDAQ,소프트웨어 개발 및 공급업,응용소프트웨어 개발 및 공급업,COMMON,3845,4895,3845,4755,25316452,3800.0,25.131578947368418,1203.7972926,4.252293780619084,6.573792438994999,0.13333333333333333,0.0,27.308192457737324,11.0,75.0,2026-02-26,1,False,4755.0,True,5920.0,2026-02-26 15:00:00,15525698.0,35.71428571428572,359,24.50052576235542,24.50052576235542,20.939734422880484,61.32651605367134,False,False,False,62.0,5920.0,919.1213216,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9782608695652174,0.9891304347826086,0.8369565217391305,1.0,0.9021739130434783,0.8913043478260869,93.619565,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2026-02-24,187660,현대ADM,KOSDAQ,자연과학 및 공학 연구개발업,임상 CRO 서비스,COMMON,12060,15670,12060,15670,10296958,12060.0,29.933665008291864,1613.5333186,0.6189183134880206,1.5977541786812808,0.0,0.0,29.933665008291875,38.0,48.0,2026-02-26,2,False,15670.0,True,19400.0,2026-02-26 15:00:00,36429811.0,61.0655737704918,353,23.803446075303135,23.803446075303135,23.803446075303135,353.7919742898825,False,False,False,47.75,19400.0,7067.383334,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9891304347826086,0.9782608695652174,0.9891304347826086,0.9782608695652174,0.717391304347826,0.8913043478260869,93.304348,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2026-02-26,229000,젠큐릭스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,유방암 예후진단 및 폐암/대장암 동반진단 제품/검사서비스,COMMON,4510,4510,3630,4510,22608746,3470.0,29.97118155619596,1019.6544446,10.654228284426368,22.867908922734845,0.0,1.0,24.242424242424242,13.0,100.0,2026-02-27,1,False,4510.0,True,5860.0,2026-02-27 15:00:00,17798704.0,62.50000000000001,357,29.933481152993345,29.933481152993345,29.933481152993345,78.72486160886588,False,False,False,62.0,5860.0,1043.0040544,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9893617021276596,0.9893617021276596,0.9042553191489362,1.0,0.9148936170212766,0.851063829787234,94.787234,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2026-02-26,006340,대원전선,KOSPI,절연선 및 케이블 제조업,"전선,통신케이블,무선통신장비,합성수지 제조,도매/부동산 매매,임대",COMMON,6290,6480,6050,6410,18013801,6190.0,3.5541195476575194,1154.6846441,1.2410827154631738,1.427376211755315,0.16279069767441862,0.5581395348837209,7.107438016528926,18.0,84.0,2026-02-27,1,False,6410.0,True,6800.0,2026-02-27 15:00:00,46722607.0,30.0,360,6.0842433697347875,6.0842433697347875,4.938271604938271,259.3711732465569,True,True,False,57.0,6800.0,3177.137276,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9468085106382979,0.925531914893617,1.0,0.9361702127659575,0.9148936170212766,0.851063829787234,93.468085,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2026-02-25,072470,우리산업홀딩스,KOSDAQ,자동차 신품 부품 제조업,HVAC ACTUATOR (자동차 공조장치 부품 등),COMMON,3620,4665,3620,4665,10933527,3590.0,29.944289693593305,510.04903455,171.32342652274707,232.3036925242819,0.0,0.0,28.867403314917127,32.0,160.0,2026-02-27,2,False,4100.0,True,4635.0,2026-02-27 15:00:00,10899954.0,51.61290322580645,357,13.048780487804867,-0.6430868167202619,-0.6430868167202619,99.69293531721283,False,False,False,79.75,4635.0,505.2128679,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9148936170212766,0.8191489361702128,0.9574468085106383,0.9893617021276596,0.7446808510638298,0.851063829787234,88.329787,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2026-02-27,010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,광섬유,COMMON,4095,4485,4010,4295,12551320,4095.0,4.884004884004889,539.079194,0.5859787251073734,0.6608716015114565,0.4,0.17894736842105263,11.845386533665836,27.0,175.0,2026-03-03,1,False,4295.0,True,4655.0,2026-03-03 15:00:00,47705828.0,48.38709677419355,360,8.381839348079168,8.381839348079168,3.790412486064665,380.08614233403335,False,False,False,40.0,4655.0,2220.7062934,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9473684210526315,0.9368421052631579,0.9894736842105263,0.9263157894736842,0.9263157894736842,0.9578947368421052,94.8,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2026-02-27,229000,젠큐릭스,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,유방암 예후진단 및 폐암/대장암 동반진단 제품/검사서비스,COMMON,5200,5860,5020,5860,17891097,4510.0,29.933481152993345,1048.4182842,5.524273261414938,10.999622219522083,0.0,0.21428571428571427,16.733067729083665,13.0,105.0,2026-03-03,1,False,5860.0,True,6180.0,2026-03-03 15:00:00,24893230.0,43.99999999999999,354,5.460750853242313,5.460750853242313,5.460750853242313,139.13752745290017,False,False,True,40.0,6180.0,1538.401614,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.968421052631579,0.9263157894736842,0.968421052631579,0.9157894736842105,0.9263157894736842,0.9578947368421052,94.536842,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2026-02-27,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",COMMON,17160,17750,16700,17110,11957375,16580.0,3.196622436670693,2045.9068625,0.42073737336262046,0.5705872834230229,0.5619047619047619,0.3904761904761905,6.287425149700598,28.0,56.0,2026-03-03,1,False,17110.0,True,17100.0,2026-03-03 15:00:00,18172490.0,47.05882352941176,361,-0.05844535359439407,-0.05844535359439407,-3.6619718309859106,151.9772525324329,False,False,True,74.0,17100.0,3107.49579,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.8631578947368421,0.8736842105263158,0.9789473684210527,0.8842105263157894,0.9263157894736842,0.9578947368421052,90.989474,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2026-03-03,003280,흥아해운,KOSPI,해상 운송업,외항화물운송업(케미컬탱커),COMMON,2330,2330,2255,2330,21246318,1796.0,29.732739420935417,495.0392094,1.9345946344621487,2.437937095749641,0.0,1.0,3.325942350332594,12.0,184.0,2026-03-04,1,False,2330.0,True,3005.0,2026-03-04 15:00:00,209214439.0,82.45614035087719,327,28.96995708154506,28.96995708154506,28.96995708154506,984.7091576055673,False,False,False,30.0,3005.0,6286.89389195,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9902912621359223,0.970873786407767,1.0,0.970873786407767,0.9223300970873787,0.9660194174757282,97.252427,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2026-03-03,048530,인트론바이오,KOSDAQ,기초 의약물질 제조업,"바이오 신약, 분자진단제품, 동물용항생제대체재",COMMON,4030,5200,3975,4940,13972084,4155.0,18.892900120336954,690.2209496,14.322479155802972,17.073524455374262,0.21224489795918366,0.044897959183673466,30.81761006289308,23.0,143.0,2026-03-04,1,False,4940.0,True,6420.0,2026-03-04 15:00:00,17662238.0,65.21739130434783,327,29.959514170040478,29.959514170040478,23.461538461538467,126.41090620411386,False,False,False,24.0,6420.0,1133.9156796,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.970873786407767,0.9805825242718447,0.9320388349514563,0.9902912621359223,0.9223300970873787,0.9660194174757282,96.067961,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2026-03-03,005860,한일사료,KOSDAQ,동물용 사료 및 조제식품 제조업,배합사료,COMMON,3230,3810,3150,3595,21798007,3065.0,17.292006525285487,783.63835165,59.07153281743995,67.30060204214077,0.32575757575757575,0.12121212121212122,20.952380952380953,11.0,130.0,2026-03-04,1,False,3595.0,True,4085.0,2026-03-04 15:00:00,48564233.0,44.785276073619634,326,13.630041724617525,13.630041724617525,7.217847769028873,222.7920791107187,False,False,False,30.0,4085.0,1983.84891805,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9514563106796117,0.9514563106796117,0.9805825242718447,0.9611650485436893,0.9223300970873787,0.9660194174757282,95.553398,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2026-03-04,024060,흥구석유,KOSDAQ,기타 전문 도매업,휘발유등,COMMON,29700,29700,26200,29700,16343401,22850.0,29.978118161925593,4853.990097,1.9714201394075757,3.1457835541431067,0.0,1.0,13.358778625954198,24.0,19.0,2026-03-05,1,False,29700.0,True,33750.0,2026-03-05 15:00:00,49297682.0,86.53846153846153,354,13.636363636363647,13.636363636363647,13.636363636363647,301.63661773947786,False,False,False,45.0,33750.0,16637.967675,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9902912621359223,0.9902912621359223,1.0,0.6796116504854369,0.9466019417475728,0.9223300970873787,93.072816,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2026-02-27,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",COMMON,17160,17750,16700,17110,11957375,16580.0,3.196622436670693,2045.9068625,0.42073737336262046,0.5705872834230229,0.5619047619047619,0.3904761904761905,6.287425149700598,28.0,56.0,2026-03-05,3,False,12760.0,True,16580.0,2026-03-05 15:00:00,22774598.0,50.0,359,29.937304075235115,-3.09760374050263,-6.591549295774646,190.4648637347244,False,False,False,59.5,16580.0,3776.0283484,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.8932038834951457,0.8252427184466019,0.9902912621359223,0.9805825242718447,0.6990291262135923,0.9223300970873787,88.592233,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2026-03-03,010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,광섬유,COMMON,4325,5200,4325,4570,48997353,4295.0,6.402793946449359,2239.1790321,2.237224280942498,2.671080303934753,0.72,0.0,20.23121387283237,5.0,50.0,2026-03-05,2,False,3800.0,True,4780.0,2026-03-05 15:00:00,20919808.0,39.130434782608695,358,25.789473684210517,4.59518599562363,-8.076923076923082,42.69579215840496,False,False,False,63.75,4780.0,999.9668224,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.8640776699029126,0.9320388349514563,0.7766990291262136,0.9320388349514563,0.8252427184466019,0.9223300970873787,87.194175,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2026-03-04,024740,한일단조,KOSDAQ,자동차 신품 부품 제조업,단조품,COMMON,2830,3180,2530,2765,15786178,2690.0,2.788104089219323,436.4878217,9.370033503457336,10.212068290323657,0.5384615384615384,0.36153846153846153,25.691699604743086,27.0,204.0,2026-03-06,2,False,2865.0,True,3720.0,2026-03-06 15:00:00,19098931.0,50.0,340,29.84293193717278,34.538878842676304,16.981132075471695,120.98514916023373,False,False,False,39.75,3720.0,710.4802332,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,1.0,1.0,0.9278350515463918,1.0,0.8041237113402062,0.9278350515463918,94.896907,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2026-03-05,001510,SK증권,KOSPI,금융 지원 서비스업,"증권업,부동산 임대",COMMON,3706,3804,3380,3490,48666908,2973.0,17.38984191052808,1698.4750892,0.9919127771884855,1.1301388067051183,0.23113207547169812,0.25943396226415094,12.544378698224854,8.0,58.0,2026-03-06,1,False,3490.0,True,3876.0,2026-03-06 15:00:00,163680158.0,55.88235294117647,360,11.060171919770777,11.060171919770777,1.8927444794952786,336.3274239653771,False,False,False,38.0,3876.0,6344.24292408,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9278350515463918,0.9690721649484536,0.9896907216494846,0.9278350515463918,0.9329896907216495,0.9278350515463918,94.716495,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2026-03-05,089030,테크윙,KOSDAQ,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",COMMON,56800,66300,53700,66300,10221657,51000.0,30.000000000000004,6776.958591,4.8201634836266924,6.563570697660723,0.0,0.24603174603174602,23.463687150837988,27.0,12.0,2026-03-06,1,False,66300.0,True,71700.0,2026-03-06 15:00:00,12716718.0,54.54545454545455,361,8.14479638009049,8.14479638009049,8.14479638009049,124.40955512398821,False,False,True,55.0,71700.0,9117.886806,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9896907216494846,0.9381443298969072,0.9381443298969072,0.9175257731958762,0.9329896907216495,0.9278350515463918,94.438144,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2026-03-06,024740,한일단조,KOSDAQ,자동차 신품 부품 제조업,단조품,COMMON,3600,3720,3165,3720,19118410,2865.0,29.84293193717278,711.204852,6.813752122168476,9.522950985760865,0.0,0.7837837837837838,17.535545023696685,15.0,115.0,2026-03-09,1,False,3720.0,True,3875.0,2026-03-09 15:00:00,25640163.0,37.93103448275862,357,4.166666666666674,4.166666666666674,4.166666666666674,134.112423574973,False,False,True,40.0,3875.0,993.55631625,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9791666666666666,0.9479166666666666,0.96875,0.9166666666666666,0.9166666666666666,0.9375,94.791667,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2026-03-06,187660,현대ADM,KOSDAQ,자연과학 및 공학 연구개발업,임상 CRO 서비스,COMMON,15250,17210,13600,15540,20495986,13750.0,13.018181818181818,3185.0762244,1.0998198898817462,1.7016037753010824,0.4626038781163435,0.45706371191135736,26.544117647058822,14.0,22.0,2026-03-09,1,False,15540.0,True,16810.0,2026-03-09 15:00:00,25694754.0,56.52173913043478,357,8.172458172458175,8.172458172458175,-2.324230098779778,125.3648104560571,False,False,True,52.0,16810.0,4319.2881474,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9375,0.96875,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.9375,94.6875,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2026-03-04,117580,대성에너지,KOSPI,연료용 가스 제조 및 배관공급업,천연가스,COMMON,12550,13580,11000,13580,10959821,10450.0,29.952153110047842,1488.3436918,24.04977638938277,35.99894513875811,0.0,0.6007751937984496,23.454545454545457,38.0,72.0,2026-03-09,3,False,11870.0,True,15330.0,2026-03-09 15:00:00,18179911.0,63.15789473684211,328,29.1491154170177,12.886597938144329,12.886597938144329,165.87780950072087,False,False,False,47.5,15330.0,2786.9803563,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9895833333333334,0.9895833333333334,0.9895833333333334,1.0,0.7135416666666666,0.9375,94.348958,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2026-03-09,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",COMMON,16610,18690,16400,17300,42966057,17230.0,0.4062681369704002,7433.127861,1.4645425235864624,1.789501720972731,0.6069868995633187,0.09170305676855896,13.963414634146343,7.0,7.0,2026-03-10,1,False,17300.0,True,20550.0,2026-03-10 15:00:00,74350233.0,27.272727272727266,360,18.786127167630063,18.786127167630063,9.95184590690208,173.04411479973598,False,False,False,34.0,20550.0,15278.9728815,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9775280898876404,0.9775280898876404,0.9775280898876404,0.9550561797752809,0.9325842696629213,0.9157303370786517,96.0,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
2026-03-09,047040,대우건설,KOSPI,건물 건설업,"아파트건설,토목공사,건축공사,포장공사,전기공사,무역/중장비 대여",COMMON,8180,9100,7950,8810,10560645,8770.0,0.45610034207526073,930.3928245,0.46346622859728964,0.5022614556222158,0.25217391304347825,0.2,14.465408805031446,30.0,77.0,2026-03-10,1,False,8810.0,True,9600.0,2026-03-10 15:00:00,15617911.0,66.66666666666666,361,8.967082860385922,8.967082860385922,5.494505494505497,147.88785154694622,False,False,True,32.0,9600.0,1499.319456,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9662921348314607,0.9438202247191011,0.9662921348314607,0.8876404494382022,0.9325842696629213,0.9157303370786517,93.932584,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,2
2026-03-05,010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,광섬유,COMMON,4330,4830,4100,4770,22520645,3800.0,25.526315789473685,1074.2347665,1.229084736852963,1.453133146993219,0.0821917808219178,0.3150684931506849,17.804878048780488,16.0,88.0,2026-03-10,3,False,4245.0,True,5510.0,2026-03-10 15:00:00,55361613.0,50.0,359,29.799764428739685,15.513626834381554,14.078674948240156,245.82605427153618,False,False,False,47.5,5510.0,3050.4248763,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9887640449438202,0.9662921348314607,1.0,0.9887640449438202,0.6966292134831461,0.9157303370786517,93.41573,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,3
2026-03-10,010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,광섬유,COMMON,4610,5510,4505,5510,55468472,4245.0,29.799764428739685,3056.3128072,2.979540270323888,3.919603139479761,0.0,0.1044776119402985,22.308546059933406,4.0,18.0,2026-03-11,1,False,5510.0,True,7000.0,2026-03-11 15:00:00,64504603.0,26.470588235294116,357,27.041742286751358,27.041742286751358,27.041742286751358,116.29057133573104,False,False,False,63.0,7000.0,4515.32221,COMMON_D0_ACTIVE_WATCH,pre_outcome_1500_only,False,False,False,False,False,0,False,0.9882352941176471,0.9764705882352941,0.8705882352941177,0.9882352941176471,0.9294117647058824,0.8705882352941177,94.2,HUMAN_PROXY_ALIGNED_DAILY_TOP3,Human Proxy aligned daily Top3,1
