replay_order,signal_date,rank,stock_code,stock_name,d0_date,trading_day_age,entry_1500_price,entry_1500_dt,signal_day_pct_change_1500,signal_vs_d0_close_pct,signal_vs_d0_high_pct,signal_volume_retention_vs_d0,rsi14_signal_1500,risk_count,badges,paper_watch_status,d1_label,h5_label,retro_success_tags,retro_fail_tags,retro_tags,hide_outcome_default,d1_reveal_available,h5_reveal_available,chart_status,minute_entry_available,d1_data_available,h5_data_available,minute_missing_reason,date_mapping_error,expected_dplus_dates,signal_minute_rows_to_1500,dplus_minute_day_count,selection_reason_text,model_id,source_layer,watch_days
11,2025-04-07,2,065500,오리엔트정공,2025-04-02,3,14030.0,2025-04-07 15:00:00,6.529992406985574,-11.705475141598487,-16.83461766449318,33.73827920563524,21.276595744680847,1,깊은 눌림 · D0종가 -10%↓ · RSI 과매도,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE,D0_CLOSE_BREAKDOWN,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_CLOSE_BREAKDOWN|VOLUME_ALIVE,True,True,True,OK,True,True,True,OK,False,2025-04-08|2025-04-09|2025-04-10|2025-04-11|2025-04-14,360,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 2 / 감시 D+3 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
12,2025-04-07,3,098070,한텍,2025-04-02,3,30350.0,2025-04-07 15:00:00,0.0,-3.497615262321141,-3.497615262321141,27.870841236699988,59.45945945945946,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-08|2025-04-09|2025-04-10|2025-04-11|2025-04-14,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+3 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
13,2025-04-08,1,005930,삼성전자,2025-04-01,5,53400.0,2025-04-08 15:00:00,0.3759398496240518,-9.183673469387754,-10.402684563758392,149.9829717521814,46.15384615384615,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-09|2025-04-10|2025-04-11|2025-04-14|2025-04-15,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+5 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
14,2025-04-08,2,098070,한텍,2025-04-02,4,32700.0,2025-04-08 15:00:00,9.915966386554631,3.974562798092207,3.974562798092207,39.694026160339725,66.66666666666666,0,15시 balanced,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-09|2025-04-10|2025-04-11|2025-04-14|2025-04-15,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+4 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
15,2025-04-08,3,484810,티엑스알로보틱스,2025-04-01,5,18850.0,2025-04-08 15:00:00,-6.683168316831678,-22.903885480572594,-24.6,7.425867646081444,38.888888888888886,3,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화 · RSI 중립,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,True,True,True,OK,True,True,True,OK,False,2025-04-09|2025-04-10|2025-04-11|2025-04-14|2025-04-15,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+5 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
16,2025-04-09,1,005930,삼성전자,2025-04-08,1,53200.0,2025-04-09 15:00:00,-0.5607476635513975,-0.5607476635513975,-3.797468354430378,66.09085669849952,50.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-10|2025-04-11|2025-04-14|2025-04-15|2025-04-16,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
17,2025-04-09,2,098070,한텍,2025-04-02,5,32650.0,2025-04-09 15:00:00,0.6163328197226425,3.8155802861685295,3.8155802861685295,70.59159080307855,35.9375,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-10|2025-04-11|2025-04-14|2025-04-15|2025-04-16,354,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+5 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
18,2025-04-09,3,484810,티엑스알로보틱스,2025-04-01,6,18260.0,2025-04-09 15:00:00,-2.8723404255319163,-25.316973415132928,-26.959999999999994,6.815063648108005,65.78947368421052,3,D0고가 -20%↓ · D0종가 -10%↓ · 거래량 약화,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|VOLUME_DIED,True,True,True,OK,True,True,True,OK,False,2025-04-10|2025-04-11|2025-04-14|2025-04-15|2025-04-16,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+6 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 약화 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
19,2025-04-10,1,005930,삼성전자,2025-04-08,2,56300.0,2025-04-10 15:00:00,6.226415094339632,5.23364485981308,1.8083182640144635,69.70471171543947,50.0,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-11|2025-04-14|2025-04-15|2025-04-16|2025-04-17,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
20,2025-04-10,2,098070,한텍,2025-04-02,6,40550.0,2025-04-10 15:00:00,23.252279635258354,28.93481717011128,28.93481717011128,84.22798067513081,79.3103448275862,1,RSI 과열,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE,RSI_OVERHEAT,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_OVERHEAT,True,True,True,OK,True,True,True,OK,False,2025-04-11|2025-04-14|2025-04-15|2025-04-16|2025-04-17,359,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+6 / D0 고가 근처 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
21,2025-04-10,3,013580,계룡건설,2025-04-09,1,23950.0,2025-04-10 15:00:00,0.20920502092049986,0.20920502092049986,-8.935361216730042,33.40487258014798,50.0,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-11|2025-04-14|2025-04-15|2025-04-16|2025-04-17,360,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+1 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
22,2025-04-11,1,005930,삼성전자,2025-04-10,1,55300.0,2025-04-11 15:00:00,-1.9503546099290725,-1.9503546099290725,-2.4691358024691357,50.607503726222724,56.25,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-14|2025-04-15|2025-04-16|2025-04-17|2025-04-18,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 2 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
23,2025-04-11,2,098070,한텍,2025-04-10,1,41650.0,2025-04-11 15:00:00,-2.5730994152046827,-2.5730994152046827,-2.5730994152046827,58.33952566573019,29.545454545454547,0,15시 balanced · RSI 과매도,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-14|2025-04-15|2025-04-16|2025-04-17|2025-04-18,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
24,2025-04-11,3,008970,KBI동양철관,2025-04-10,1,2561.0,2025-04-11 15:00:00,-6.052824651504041,-6.052824651504041,-12.979952429493713,35.12745258687808,50.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-14|2025-04-15|2025-04-16|2025-04-17|2025-04-18,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+1 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
25,2025-04-14,1,005930,삼성전자,2025-04-10,2,56100.0,2025-04-14 15:00:00,1.6304347826086918,-0.5319148936170248,-1.0582010582010581,47.36034312449811,55.55555555555556,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-15|2025-04-16|2025-04-17|2025-04-18|2025-04-21,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 2 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
26,2025-04-14,2,098070,한텍,2025-04-10,2,43350.0,2025-04-14 15:00:00,2.9691211401425166,1.403508771929829,1.403508771929829,21.050854085724456,77.5,1,15시 balanced · RSI 과열,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK,RSI_OVERHEAT,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_OVERHEAT,True,True,True,OK,True,True,True,OK,False,2025-04-15|2025-04-16|2025-04-17|2025-04-18|2025-04-21,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+2 / D0 고가 근처 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
27,2025-04-14,3,008970,KBI동양철관,2025-04-10,2,2691.0,2025-04-14 15:00:00,5.778301886792447,-1.283932501834184,-8.562691131498468,58.022524052404144,97.26027397260275,1,RSI 과열,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE,RSI_OVERHEAT,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_ALIVE|RSI_OVERHEAT,True,True,True,OK,True,True,True,OK,False,2025-04-15|2025-04-16|2025-04-17|2025-04-18|2025-04-21,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+2 / D0 고가 대비 조정권 / 15시 거래량 유지 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
28,2025-04-15,1,005930,삼성전자,2025-04-14,1,56750.0,2025-04-15 15:00:00,0.9786476868327343,0.9786476868327343,0.08818342151675207,59.74072354003034,44.44444444444444,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-16|2025-04-17|2025-04-18|2025-04-21|2025-04-22,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
29,2025-04-15,2,098070,한텍,2025-04-10,3,46000.0,2025-04-15 15:00:00,2.4498886414253906,7.602339181286544,7.602339181286544,53.45231266619187,37.5,0,15시 balanced · RSI 중립,h5_done,D1_FAST_FAIL,H5_FAIL,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-16|2025-04-17|2025-04-18|2025-04-21|2025-04-22,360,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+3 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
30,2025-04-15,3,013580,계룡건설,2025-04-09,4,21700.0,2025-04-15 15:00:00,0.23094688221709792,-9.205020920502093,-17.490494296577953,5.9468921815792966,64.28571428571428,1,깊은 눌림 · 거래량 약화 · RSI 중립,h5_partial_minute,D1_VOLATILE_BOTH,H5_PARTIAL_MINUTE,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL,VOLUME_DIED,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_DIED|RSI_NEUTRAL,True,True,True,PARTIAL_MINUTE,True,True,False,H5_PARTIAL_MINUTE,False,2025-04-16|2025-04-17|2025-04-18|2025-04-21|2025-04-22,361,4,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+4 / 15시 거래량 약화 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
31,2025-04-16,1,005930,삼성전자,2025-04-14,2,54750.0,2025-04-16 15:00:00,-3.2685512367491176,-2.5800711743772187,-3.4391534391534417,95.03219306455428,45.45454545454546,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-17|2025-04-18|2025-04-21|2025-04-22|2025-04-23,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
32,2025-04-16,2,098070,한텍,2025-04-10,4,41700.0,2025-04-16 15:00:00,-7.743362831858402,-2.4561403508771895,-2.4561403508771895,14.419214777456302,26.31578947368422,1,15시 balanced · 신호일 약세 · RSI 과매도,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK,SIGNAL_DAY_WEAK,D0_VALUE_STRONG|ACTIVE_AGE_OK|SIGNAL_DAY_WEAK,True,True,True,OK,True,True,True,OK,False,2025-04-17|2025-04-18|2025-04-21|2025-04-22|2025-04-23,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+4 / D0 고가 근처 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
33,2025-04-16,3,013580,계룡건설,2025-04-09,5,21650.0,2025-04-16 15:00:00,-1.3667425968109326,-9.414225941422593,-17.680608365019012,2.99038593394538,55.55555555555556,1,깊은 눌림 · 거래량 약화 · RSI 중립,h5_partial_minute,D1_PLUS1_PROTECT_SUCCESS,H5_PARTIAL_MINUTE,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL,VOLUME_DIED,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_DIED|RSI_NEUTRAL,True,True,True,PARTIAL_MINUTE,True,True,False,H5_PARTIAL_MINUTE,False,2025-04-17|2025-04-18|2025-04-21|2025-04-22|2025-04-23,360,4,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+5 / 15시 거래량 약화 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
34,2025-04-17,1,005930,삼성전자,2025-04-14,3,55000.0,2025-04-17 15:00:00,0.5484460694698434,-2.135231316725983,-2.9982363315696703,66.4574822255988,39.99999999999999,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_GOOD,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-18|2025-04-21|2025-04-22|2025-04-23|2025-04-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+3 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
35,2025-04-17,2,098070,한텍,2025-04-10,5,40700.0,2025-04-17 15:00:00,-4.683840749414525,-4.7953216374268965,-4.7953216374268965,10.269309660275384,55.0,0,15시 balanced · RSI 중립,h5_done,D1_VOLATILE_BOTH,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-18|2025-04-21|2025-04-22|2025-04-23|2025-04-24,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+5 / D0 고가 근처 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
36,2025-04-17,3,013580,계룡건설,2025-04-09,6,18740.0,2025-04-17 15:00:00,-13.441108545034641,-21.589958158995813,-28.74524714828898,26.709594609958003,70.0,3,D0고가 -20%↓ · D0종가 -10%↓ · 신호일 약세,h5_partial_minute,D1_PLUS1_PROTECT_SUCCESS,H5_PARTIAL_MINUTE,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE,D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK,D0_VALUE_STRONG|ACTIVE_AGE_OK|D0_HIGH_BREAKDOWN|D0_CLOSE_BREAKDOWN|SIGNAL_DAY_WEAK|VOLUME_ALIVE,True,True,True,PARTIAL_MINUTE,True,True,False,H5_PARTIAL_MINUTE,False,2025-04-18|2025-04-21|2025-04-22|2025-04-23|2025-04-24,360,4,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+6 / D0 고가 대비 깊은 이탈 / D0 종가 대비 약세 / 15시 거래량 유지 / risk_count 3,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
37,2025-04-18,1,005930,삼성전자,2025-04-17,1,55400.0,2025-04-18 15:00:00,0.5444646098003547,0.5444646098003547,0.1808318264014508,43.35583955526555,50.0,0,15시 balanced · RSI 중립,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_MIXED,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-21|2025-04-22|2025-04-23|2025-04-24|2025-04-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+1 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
38,2025-04-18,2,098070,한텍,2025-04-10,6,38850.0,2025-04-18 15:00:00,-4.192355117139335,-9.122807017543854,-9.122807017543854,10.698938082611782,30.769230769230774,0,15시 balanced,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-21|2025-04-22|2025-04-23|2025-04-24|2025-04-25,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+6 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
39,2025-04-18,3,013580,계룡건설,2025-04-09,7,24100.0,2025-04-18 15:00:00,29.919137466307276,0.8368200836819994,-8.365019011406849,10.778325908371162,50.0,0,RSI 중립,h5_partial_minute,D1_PLUS1_PROTECT_SUCCESS,H5_PARTIAL_MINUTE,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,ENTRY_OR_SIGNAL_MINUTE_INSUFFICIENT,False,True,False,SIGNAL_MINUTE_TO_1500_INSUFFICIENT|H5_PARTIAL_MINUTE,False,2025-04-21|2025-04-22|2025-04-23|2025-04-24|2025-04-25,327,4,D0 거래대금 우선 Top3 / D0 거래대금 순위 4 / 감시 D+7 / D0 고가 대비 조정권 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
40,2025-04-21,1,005930,삼성전자,2025-04-17,2,55400.0,2025-04-21 15:00:00,0.1808318264014508,0.5444646098003547,0.1808318264014508,48.093391143462874,54.54545454545455,0,15시 balanced · RSI 중립,h5_done,D1_OTHER,H5_MIXED,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,,D0_VALUE_STRONG|ACTIVE_AGE_OK|VOLUME_ALIVE|RSI_NEUTRAL|LOW_RISK_COUNT,True,True,True,OK,True,True,True,OK,False,2025-04-22|2025-04-23|2025-04-24|2025-04-25|2025-04-28,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 1 / 감시 D+2 / D0 고가 근처 / 15시 거래량 유지 / risk_count 0,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
41,2025-04-21,2,098070,한텍,2025-04-10,7,39350.0,2025-04-21 15:00:00,-1.992528019925277,-7.953216374269001,-7.953216374269001,8.253783316992475,71.42857142857143,1,거래량 약화,h5_done,D1_PLUS1_PROTECT_SUCCESS,H5_RISKY_WINNER,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY,VOLUME_DIED,D0_VALUE_STRONG|ACTIVE_AGE_OK|PULLBACK_HEALTHY|VOLUME_DIED,True,True,True,OK,True,True,True,OK,False,2025-04-22|2025-04-23|2025-04-24|2025-04-25|2025-04-28,361,5,D0 거래대금 우선 Top3 / D0 거래대금 순위 3 / 감시 D+7 / D0 고가 대비 조정권 / 15시 거래량 약화 / risk_count 1,EOD_D0_BASE_VALUE_TOP3,ACTIVE_WATCHLIST,10
