strategy,strategy_label_ko,candidate_lineage,candidate_source,signal_date,d0_date,code,name,market,sector,industry,source_rank,source_score,entry_price_hint,d0_close,d0_high,d0_volume,d0_trading_value,d0_pct_change,distance_from_d0_high_pct,volume_ratio_vs_20d,upper_shadow_ratio,lower_shadow_ratio,d1_date,d0_open,d0_low,d0_ret_pct,d0_gap_pct,d0_intraday_ret_pct,d0_upper_shadow_pct,d0_lower_shadow_pct,d0_range_pct,d0_trading_value_eok,d0_value_vs_20d,d0_volume_vs_20d,d0_close_vs_ma5_pct,d0_close_vs_ma20_pct,d0_close_vs_ma60_pct,d0_60d_value_above_close_share,d0_value_bucket,d0_value_vs_20d_bucket,d0_ma20_bucket,d0_supply_overhang_bucket,d1_ret_vs_d0_close_pct,d1_low_vs_d0_close_pct,d1_high_vs_d0_close_pct,d1_rel_color,target_d1_full_above_d0_close,target_d1_close_up,regime,recent_dart_bad_news_flag,event_risk_note,d0_close_position_in_day_range,gap_overheat_flag,overheat_score,health_score,regime_score,rank_quality,source_score_norm,value_score,pullback_balance_score,close_location_score,bellguard_score,rank,pricecap_rank,pricecap_variant,complete_d5,future_days,plus1_touch,plus1_first_day,plus2_touch,plus2_first_day,plus3_touch,plus3_first_day,plus5_touch,plus5_first_day,plus10_touch,plus10_first_day,minus1_touch,minus1_first_day,minus2_touch,minus2_first_day,minus3_touch,minus3_first_day,minus5_touch,minus5_first_day,minus10_touch,minus10_first_day,plus3_first,minus3_first,pm3_same_day,max_gain_d1d5,max_loss_d1d5,d1_close_return_pct,d1_high_vs_entry_pct,d1_low_vs_entry_pct,d1_color,d5_close_return_pct,entry_price_used
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-03,2026-04-03,011930,신성이엔지,KOSPI,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1,81.3777,3490.0,3445.0,3575.0,193573653.0,666861234585.0,25.27272727272727,-3.6363636363636376,5.728181738800624,0.1805555555555555,0.0416666666666666,2026-04-06,28850.0,28550.0,25.27272727272727,4.909090909090907,19.4107452339688,3.773584905660377,1.050788091068311,25.218914185639218,6668.6122425,5.2662412742484,4.5411732096946364,21.431089178709904,29.31681681681681,58.3313545105669,0.5006487782248171,Q5,Q5,Q5,Q3,3.773584905660377,-2.467343976777936,9.288824383164007,Y,False,True,bear,False,,1.0052052052052052,False,0.5908733356764284,0.85,0.7,1.0,1.0,0.861011514615238,0.8863636363636365,1.0,0.7454733690809991,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,,N,,N,,Y,N,N,1040.4011,791.1175,924.3553,978.7966,862.7507,GREEN,984.5272,3490.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-07,2026-04-03,010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,광섬유,3,78.7407,12690.0,12740.0,13100.0,76311778.0,972212051720.0,25.88932806324112,-2.748091603053437,2.114616836082503,0.1739130434782608,0.3043478260869565,2026-04-06,11660.0,11030.0,25.889328063241116,15.217391304347828,9.262435677530023,2.8257456828885363,5.711695376246606,18.766999093381685,9722.1205172,2.9380959952413264,1.947365048979224,33.43108504398826,59.804321239298815,155.84298657527188,0.4883767241898625,Q5,Q5,Q5,Q2,6.671899529042391,-2.197802197802201,16.718995290423866,Y,False,True,bear,False,,0.8260869565217391,True,0.5946922668318949,0.9,0.7,0.9090909090909092,0.9066984630190495,1.0,0.8123409669211198,0.8260869565217391,0.7164357562577985,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,Y,2.0,N,,N,,Y,N,N,44.5232,-3.0733,7.0922,17.1789,-1.8125,YELLOW,40.0315,12690.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-07,2026-04-03,475150,SK이터닉스,KOSPI,건물 건설업,부동산 개발,4,78.1797,,68200.0,69300.0,11359132.0,774692802400.0,24.0,-1.5873015873015928,2.549601964600471,0.0748299319727891,0.0068027210884353,2026-04-06,54700.0,54600.0,24.0,-0.545454545454549,24.6800731261426,1.6129032258064502,0.1831501831501825,26.92307692307692,7746.928024,3.1507488283191165,2.3117912131829548,17.829993089149966,42.55107906150389,119.0906559869788,0.4143765792116123,Q5,Q5,Q5,Q2,-9.090909090909092,-11.290322580645162,-3.2258064516129004,R,False,False,bear,False,,0.9251700680272108,False,0.4889257347704817,0.85,0.7,0.8636363636363636,0.8868493305782782,0.916269813717068,0.715608465608466,0.9251700680272108,0.7082634870892853,3,3,100k,True,5,N,,N,,N,,N,,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,Y,N,-3.2258,-18.6217,-9.0909,-3.2258,-11.2903,RED,-13.4897,68200.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-07,2026-04-06,028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",2,79.4353,49000.0,45650.0,47700.0,10809716.0,493463535400.0,12.577065351418003,-4.2976939203354325,3.9276581929060232,0.3980582524271844,0.087378640776699,2026-04-07,43000.0,42550.0,12.577065351418003,6.041923551171391,6.162790697674425,4.490690032858713,1.0575793184488758,12.103407755581674,4934.635354,4.139335896278246,3.358030833777005,17.11133914828118,32.4147933284989,42.842242503259456,0.4096016504711539,Q5,Q5,Q5,Q1,4.709748083242049,1.2048192771084263,13.910186199342832,G,True,True,bear,False,,0.6019417475728155,False,0.3868223043925946,1.0,0.7,1.0,1.0,1.0,0.941474493361286,0.6019417475728155,0.8257287864503671,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,3.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,N,Y,11.2245,-5.7143,-2.449,6.1224,-5.7143,ORANGE,1.1224,49000.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-08,2026-04-06,001780,알루코,KOSPI,1차 비철금속 제조업,"알루미늄제품,샷시 제조",4,76.582,,2780.0,2900.0,39524145.0,109877123100.0,13.9344262295082,-4.137931034482756,7.783307365931895,0.2553191489361702,0.1489361702127659,2026-04-07,2500.0,2430.0,13.9344262295082,2.4590163934426146,11.20000000000001,4.316546762589923,2.8806584362139898,19.34156378600822,1098.771231,6.068560932138679,5.638924874520507,9.6646942800789,25.042167997301256,25.643092266321176,0.258587557059695,Q5,Q5,Q5,Q1,-6.654676258992809,-8.273381294964032,1.0791366906474753,O,False,False,bear,False,,0.7446808510638298,False,0.4645736962342693,1.0,0.7,0.9090909090909092,0.8917342702981641,0.4494069297967363,0.9281609195402296,0.7446808510638298,0.7124071690123023,2,2,100k,True,5,Y,1.0,Y,5.0,Y,5.0,Y,5.0,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,N,Y,N,9.8921,-11.6906,-6.6547,1.0791,-8.2734,ORANGE,3.777,2780.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-08,2026-04-06,001250,GS글로벌,KOSPI,상품 종합 도매업,"수출입업(시멘트,철강금속,전기전자,섬유,기계화학),상품중개,광업,채석업/하수처리 서비스/부동산 임대",6,73.8403,,3690.0,3870.0,40708706.0,150215125140.0,16.403785488959,-4.651162790697672,16.21340579029752,0.2706766917293233,0.1578947368421052,2026-04-07,3310.0,3205.0,16.403785488959,4.416403785488954,11.480362537764345,4.878048780487809,3.2761310452418035,20.748829953198133,1502.1512514,10.412273722985317,9.292238526904889,26.45647703906786,39.02232269002543,48.167977246110105,0.1842611275268915,Q5,Q5,Q5,Q1,-6.77506775067751,-9.078590785907858,0.0,R,False,False,bear,False,,0.7293233082706767,False,0.5001302692717082,1.0,0.7,0.8181818181818181,0.7877030954747938,0.5639943457048541,0.9709302325581394,0.7293233082706767,0.6738724483257644,3,3,100k,True,5,Y,2.0,Y,2.0,Y,2.0,Y,2.0,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,N,Y,N,6.6396,-11.6531,-6.7751,0.0,-9.0786,ORANGE,-5.8266,3690.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-07,2026-04-07,452300,캡스톤파트너스,KOSDAQ,기타 금융업,벤처투자조합 등 조합 결성 및 운영,9,70.323,,4645.0,4645.0,13931663.0,64712574635.0,29.930069930069926,0.0,4.6021420959287065,0.0,0.1380753138075313,2026-04-08,3615.0,3450.0,29.930069930069926,1.118881118881121,28.492392807745517,0.0,4.7826086956521685,34.637681159420296,647.12574635,4.138779422576942,3.748949198504813,21.56503533106517,34.77440882054259,43.08083271299126,0.3489215392291577,Q5,Q5,Q5,Q1,-1.6146393972012896,-2.368137782561897,23.358449946178684,O,False,False,bear,False,,1.0,False,0.6007680614677884,0.85,0.7,1.0,1.0,0.0,0.5833333333333333,1.0,0.6388156652477308,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,Y,2.0,Y,3.0,Y,N,N,23.3584,-10.226,-1.6146,23.3584,-2.3681,ORANGE,9.7955,4645.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-07,2026-04-07,017900,광전자,KOSPI,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",13,66.1946,,7520.0,7520.0,21285477.0,160066787040.0,29.879101899827297,0.0,2.049548666470366,0.0,0.1136363636363636,2026-04-08,6350.0,6200.0,29.879101899827297,9.67184801381693,18.4251968503937,0.0,2.4193548387096757,21.29032258064516,1600.6678704,3.486100432039501,1.860955925276124,53.37548439730777,144.79166666666666,227.0702853166319,0.3488745105386259,Q5,Q5,Q5,Q1,7.71276595744681,1.0638297872340496,29.920212765957444,G,True,True,bear,False,,1.0,True,0.6341220866262047,0.9,0.7,0.75,0.7823618410994723,0.4198736109434897,0.5833333333333333,1.0,0.5812121389899227,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,,N,,N,,Y,N,N,81.9149,1.0638,7.7128,29.9202,1.0638,GREEN,81.9149,7520.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-07,2026-04-07,024060,흥구석유,KOSDAQ,기타 전문 도매업,휘발유등,22,54.1904,,22850.0,24850.0,24461584.0,558947194400.0,9.85576923076923,-8.048289738430581,2.929740292646413,0.396039603960396,0.0237623762376237,2026-04-08,19920.0,19800.0,9.85576923076923,-4.230769230769226,14.708835341365468,8.7527352297593,0.60606060606061,25.505050505050495,5589.471944,2.9714057419200897,2.8914838006303736,8.068482784714348,6.519357620679211,24.81109917520892,0.4484920854906348,Q5,Q5,Q5,Q2,-17.54923413566739,-19.47483588621444,-12.69146608315098,R,False,False,bear,False,,0.6039603960396039,False,0.4218962239640626,0.85,0.7,0.1875,0.1495326610118558,1.0,0.7459758551307849,0.6039603960396039,0.4082903652611387,3,3,100k,True,5,N,,N,,N,,N,,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,Y,N,-7.0022,-19.4748,-17.5492,-12.6915,-19.4748,RED,-14.9234,22850.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-08,2026-04-08,038500,삼표시멘트,KOSDAQ,기타 비금속 광물제품 제조업,시멘트 제품,1,83.934,17170.0,17450.0,18180.0,21636509.0,377557082050.0,20.344827586206904,-4.015401540154018,3.0183593358328795,0.2239263803680981,0.0552147239263803,2026-04-09,15100.0,14920.0,20.344827586206904,4.137931034482767,15.56291390728477,4.183381088825211,1.206434316353877,21.84986595174263,3775.5708205,2.9073894055317675,3.0014059569279383,15.3337739590218,5.722334979249344,32.727376447546064,0.3365518285874608,Q5,Q5,Q5,Q1,-3.323782234957018,-5.787965616045843,-0.6303724928366727,R,False,False,correction,False,,0.7760736196319018,False,0.4505222224524543,1.0,0.62,1.0,1.0,0.5882509985526341,0.9179501283461682,0.7760736196319018,0.7636197189527205,1,1,100k,True,5,Y,2.0,Y,2.0,Y,2.0,Y,2.0,Y,2.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,Y,N,14.6768,-4.2516,-1.7472,0.9901,-4.2516,ORANGE,-1.3978,17170.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-08,2026-04-08,010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,광섬유,2,81.1037,14510.0,14690.0,15190.0,70070033.0,1029328784770.0,16.218354430379755,-3.291639236339694,1.6732515363976663,0.211864406779661,0.4533898305084746,2026-04-09,13900.0,12830.0,16.218354430379755,9.968354430379756,5.683453237410063,3.403675970047648,8.339828526890102,18.39438815276695,10293.2878477,2.4450376613491867,1.6670593881942748,15.161492630918794,60.15263014445353,166.0629386461399,0.5094599786419682,Q5,Q5,Q5,Q3,-3.4717494894486056,-6.398910823689585,1.497617426820974,O,False,False,correction,False,,0.788135593220339,True,0.4893879968288206,0.9,0.62,0.95,0.8979468947413969,0.8327337271677189,0.8576366030283078,0.788135593220339,0.7200700660211301,2,2,100k,True,5,Y,1.0,Y,1.0,Y,2.0,Y,2.0,Y,2.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,Y,N,51.6196,-5.2378,-2.2743,2.7567,-5.2378,ORANGE,36.4576,14510.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-09,2026-04-08,032820,우리기술,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",5,72.942,,23650.0,24700.0,40958224.0,968661997600.0,18.54636591478698,-4.251012145748989,1.5023219675217578,0.2658227848101265,0.1392405063291139,2026-04-09,21300.0,20750.0,18.54636591478698,6.766917293233088,11.032863849765253,4.439746300211422,2.650602409638547,19.036144578313262,9686.619976,1.4814137267037428,1.5630443743898064,11.085016439643011,-1.0977522216414015,53.24636053393235,0.4429055851623035,Q5,Q5,Q3,Q2,-7.188160676532773,-9.090909090909092,0.0,R,False,False,correction,False,,0.7341772151898734,False,0.3668558241775635,1.0,0.62,0.8,0.6036576571379119,0.8179248137835127,0.9375843454790824,0.7341772151898734,0.6671202237679331,3,3,100k,True,5,N,,N,,N,,N,,N,,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,N,Y,N,0.0,-15.0106,-7.1882,0.0,-9.0909,ORANGE,-8.0338,23650.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-09,2026-04-09,017900,광전자,KOSPI,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",4,74.2704,,10530.0,10530.0,38554282.0,405976589460.0,30.000000000000004,0.0,2.9272585148213,0.0,0.026595744680851,2026-04-10,8700.0,8650.0,30.000000000000004,7.407407407407418,21.034482758620697,0.0,0.5780346820809301,21.734104046242763,4059.7658946,5.0498027645785575,2.554472278503633,44.6627283967578,177.28768926925608,313.07076729954497,0.3759780974983829,Q5,Q5,Q5,Q1,0.0,0.0,0.0,R,False,False,correction,False,,1.0,False,0.5778034682080925,1.0,0.62,1.0,1.0,0.5414646643588745,0.5833333333333333,1.0,0.7172736340659454,1,1,100k,True,5,Y,2.0,Y,2.0,Y,2.0,Y,2.0,Y,2.0,N,,N,,N,,N,,N,,Y,N,N,113.2004,0.0,0.0,0.0,0.0,GREEN,22.5071,10530.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-09,2026-04-09,092790,넥스틸,KOSPI,1차 철강 제조업,"OCTG Pipe, Line Pipe, Standard Pipe, 일반관",8,71.7757,,16830.0,17760.0,14634879.0,246305013570.0,14.802182810368356,-5.236486486486491,12.46019335468172,0.2506738544474393,0.0323450134770889,2026-04-10,14170.0,14050.0,14.802182810368356,-3.342428376534789,18.772053634438947,5.525846702317283,0.8540925266903976,26.40569395017793,2463.0501357,8.611783300941035,7.772626256961166,11.604774535809014,33.301651419745745,44.34993924665858,0.275574726804237,Q5,Q5,Q5,Q1,-1.9607843137254943,-3.1491384432560943,2.4955436720142554,O,False,False,correction,False,,0.7493261455525606,False,0.5177636427313954,0.85,0.62,0.7894736842105263,0.8568296728207662,0.4094118483933147,0.9802927927927924,0.7493261455525606,0.6271495020647606,2,2,100k,True,5,Y,1.0,Y,1.0,Y,2.0,Y,2.0,Y,2.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,Y,N,10.2793,-4.7534,-1.9608,2.4955,-3.1491,ORANGE,-3.8622,16830.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-09,2026-04-09,010820,퍼스텍,KOSPI,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",7,72.8186,,9770.0,9770.0,18633966.0,182053847820.0,29.920212765957444,0.0,5.684136526412157,0.0,0.1758241758241758,2026-04-10,8270.0,7950.0,29.920212765957444,9.97340425531914,18.1378476420798,0.0,4.025157232704402,22.89308176100629,1820.5384782,5.429008870409405,4.620196596244822,16.33722314836865,29.618573797678277,56.93728666086606,0.3649707675942091,Q5,Q5,Q5,Q1,16.581371545547597,6.141248720573178,20.26612077789149,G,True,True,correction,False,,1.0,True,0.7022741870734645,0.9,0.62,0.8421052631578947,0.916681492364288,0.329549505393226,0.5833333333333333,1.0,0.5961252810248271,3,3,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,,N,,N,,Y,N,N,29.8874,6.1412,16.5814,20.2661,6.1412,GREEN,20.0614,9770.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-10,2026-04-10,010820,퍼스텍,KOSPI,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1,85.9736,11360.0,11390.0,11750.0,30887038.0,351803362820.0,16.581371545547597,-3.0638297872340403,7.658283150011355,0.2608695652173913,0.144927536231884,2026-04-13,10570.0,10370.0,16.581371545547597,8.188331627430912,7.757805108798488,3.160667251975413,1.928640308582441,13.307618129218902,3518.0336282,7.022353610245651,5.680748192993872,28.70056497175142,47.12910934573402,79.39597579703108,0.312654238072952,Q5,Q5,Q5,Q1,5.355575065847229,-5.092186128182618,7.374890254609312,Y,False,True,correction,False,,0.7391304347826086,True,0.5694110891116588,0.9,0.62,1.0,1.0,0.5275231663417528,0.8386524822695034,0.7391304347826086,0.7027780215748516,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,3.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,N,Y,26.1444,-4.8415,5.6338,7.6585,-4.8415,YELLOW,18.662,11360.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-10,2026-04-10,010170,대한광통신,KOSDAQ,절연선 및 케이블 제조업,광섬유,4,80.5855,,17770.0,18340.0,87958376.0,1563020341520.0,25.31734837799717,-3.107960741548532,2.295686000377125,0.148051948051948,0.0,2026-04-13,14490.0,14490.0,25.31734837799717,2.186177715091686,22.636300897170457,3.207653348339901,0.0,26.570048309178752,15630.2034152,3.371450969346785,2.167438966378556,21.929463428022512,77.40727799131433,198.82286995515693,0.4681268325917608,Q5,Q5,Q5,Q2,11.817670230725952,0.2250984805852507,19.86494091164885,G,True,True,correction,False,,0.8519480519480519,False,0.5260026945248883,0.85,0.62,0.7857142857142857,0.6542832027615761,1.0,0.842330061795711,0.8519480519480519,0.6267192832462727,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,4.0,Y,4.0,Y,4.0,Y,4.0,Y,4.0,Y,N,N,23.8042,-17.5577,11.8177,19.8649,0.2251,GREEN,-12.3241,17770.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-10,2026-04-10,011930,신성이엔지,KOSPI,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",5,77.299,,3785.0,3980.0,137858587.0,521794751795.0,19.778481012658222,-4.899497487437188,2.7288862959518587,0.2294117647058823,0.0823529411764705,2026-04-13,32000.0,31300.0,19.778481012658222,1.265822784810133,18.281250000000004,5.151915455746359,2.2364217252396124,27.15654952076678,5217.9476315,2.8549548869340966,2.4244441195835087,9.329867128827264,28.174737555028795,62.30007289567343,0.4476985999442338,Q5,Q5,Q5,Q2,3.698811096433285,-3.830911492734479,8.19022457067371,Y,False,True,correction,False,,1.0071376281112738,False,0.4776728944521677,0.85,0.62,0.7142857142857143,0.4434114197352636,0.6524039269951347,0.9916247906197656,1.0,0.5507547831707763,3,3,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,,N,,N,,Y,N,N,1213.0779,861.6909,936.9881,981.9022,861.6909,GREEN,1001.7173,3785.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-15,2026-04-13,490470,세미파이브,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체 설계 서비스,2,82.3722,36450.0,36500.0,38000.0,14572861.0,531909426500.0,16.61341853035143,-3.9473684210526327,10.601064175714114,0.2142857142857142,0.0428571428571428,2026-04-14,31300.0,31000.0,16.61341853035143,0.0,16.61341853035143,4.109589041095885,0.967741935483879,22.580645161290324,5319.094265,8.052489710052383,6.966203694685393,30.124777183600717,33.34551100557128,36.84506514200019,0.3166503641056395,Q5,Q5,Q5,Q1,1.9178082191780852,-4.520547945205477,5.890410958904102,Y,False,True,correction,False,,0.7857142857142857,False,0.501876955627808,1.0,0.62,0.9565217391304348,0.918059601462499,0.979924416614905,0.912280701754386,0.7857142857142857,0.7613767952683792,1,1,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,N,,Y,1.0,Y,1.0,Y,1.0,N,,N,,N,N,Y,7.2702,-4.3896,2.0576,6.0357,-4.3896,YELLOW,4.1152,36450.0
D0_STRICT_3D_BELLGUARD_TOP3,D0 3일 넓은풀 -> BellGuard 위험점수 Top3,"active_d0_3d_pool broad rows from D0_NO_PRICE_UPPER, then price<=100000, no future outcome in score",ACTIVE_D0_3D_POOL_STRICT_PRICECAP,2026-04-15,2026-04-13,100590,머큐리,KOSDAQ,통신 및 방송 장비 제조업,"AP 단말기, 광섬유 및 광케이블, 위성통신 전송장비",1,84.8419,10250.0,11320.0,11690.0,12874263.0,145736657160.0,21.851453175457493,-3.1650983746792094,2.468527303321507,0.1497975708502024,0.0,2026-04-14,9220.0,9220.0,21.851453175457493,-0.753498385360607,22.77657266811279,3.2685512367491176,0.0,26.789587852494567,1457.3665716,3.3400496342206787,2.2207181230330155,33.207813603200755,86.1842105263158,156.19070969202045,0.4425785662243753,Q5,Q5,Q5,Q2,-2.826855123674909,-9.010600706713776,12.632508833922262,O,False,False,correction,False,,0.8502024291497976,False,0.4940560906135629,0.85,0.62,1.0,1.0,0.5353086020841418,0.8470915312232674,0.8502024291497976,0.716590987500547,2,2,100k,True,5,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,1.0,Y,2.0,Y,3.0,Y,3.0,Y,3.0,Y,3.0,Y,N,N,24.3902,-28.0976,7.3171,24.3902,0.4878,GREEN,-27.3171,10250.0
