signal_date,top3_count,success_count_broad,success_count_strict,green_count,yellow_count,orange_count,red_count,red_fast_fail_count,red_no_profit_count,gray_count,avg_signal_volume_retention_vs_d0,avg_signal_turnover_retention_vs_d0,avg_signal_vs_d0_high_pct,avg_signal_vs_d0_close_pct,avg_rsi14,avg_risk_count,avg_trading_day_age,avg_d0_range_pct,avg_upper_shadow_ratio,avg_value_vs_20d,avg_d1_return_at_cutoff,avg_ret_d1_close,day_group_broad,day_group_strict,weekday,month,kospi_change_pct_asof,kosdaq_change_pct_asof,nasdaq_change_pct_asof,sp500_change_pct_asof,usdkrw_change_pct_asof,vix_change_pct_asof
2026-01-05,3,2,0,0,2,1,0,0,0,0,19.1275977721016,16.27077900185672,-20.59004282305253,-15.45462999127466,58.86699507389162,2.0,6.0,18.72624357101751,0.39725110924695484,2.2368738017495535,0.7090694126620884,0.6575209763539277,DAY_2_SUCCESS,DAY_GREEN0,Monday,2026-01,-0.1514017097257292,-0.763465188346435,-0.7561782956461149,-0.735763256499189,0.2230415902865434,4.326586802930943
2026-01-06,3,3,0,0,3,0,0,0,0,0,30.622441952021273,28.72704842252256,-14.883374061598749,-10.982518270599167,69.05525846702317,1.3333333333333333,6.333333333333333,17.789280117497764,0.2826562146853566,3.322718927623246,-1.865666937554411,-2.0803497348196345,DAY_3_SUCCESS,DAY_GREEN0,Tuesday,2026-01,1.5246145838941685,-0.1597911227154025,0.6469104310086182,0.6196709673212952,0.3526602243696386,-1.006708874970208
2026-01-07,3,3,2,2,1,0,0,0,0,0,21.585373538976075,20.423260138546528,-15.749716151261316,-14.268592999674928,39.68253968253968,1.6666666666666667,5.0,15.742670800210695,0.1483304400618496,3.0274695202989066,-0.1062667621127537,-0.05307932164461852,DAY_3_SUCCESS,DAY_GREEN2,Wednesday,2026-01,0.565243907828572,-0.8975177045304816,0.1575985564294946,-0.3439973966207876,-0.041506405821956,4.2711872165486
2026-01-08,3,3,1,1,2,0,0,0,0,0,17.160370510388432,15.501373410826027,-16.02945176262641,-14.582043009562122,32.5462962962963,1.6666666666666667,6.0,15.742670800210695,0.1483304400618496,3.0274695202989066,-2.611709211841277,-2.2639847554525456,DAY_3_SUCCESS,DAY_GREEN1,Thursday,2026-01,0.0287845029509403,-0.3514919937934735,-0.44207412734244,0.0076579303648571,0.0816631602258866,0.4551345533378326
2026-01-09,3,3,2,2,1,0,0,0,0,0,17.013392824626482,16.327188281866114,-7.783619376604396,-4.479375834896089,54.957264957264954,1.0,5.333333333333333,11.67984506345337,0.2950654827968923,3.4563594107233038,0.6615310093423865,0.7926480029414466,DAY_3_SUCCESS,DAY_GREEN2,Friday,2026-01,0.7457653925317942,0.4088723174374475,0.8148630197078122,0.6475512391894256,0.2724494170688762,-6.213592556624336
2026-01-12,3,1,1,1,0,1,1,1,0,0,39.46787446250338,39.61596742609788,-6.050311559360332,-4.833121308740325,72.6328502415459,1.0,4.333333333333333,15.290766202784402,0.13294582467723423,5.898915352227238,8.827565128934992,8.768248494275895,DAY_1_SUCCESS,DAY_GREEN1,Monday,2026-01,0.7457653925317942,0.4088723174374475,0.8148630197078122,0.6475512391894256,0.2724494170688762,-6.213592556624336
2026-01-13,3,2,2,2,0,1,0,0,0,0,45.83827342116454,49.30387060731371,3.7175654017845052,5.332864185253091,55.87719298245614,0.0,1.3333333333333333,16.384912188050674,0.22712272712272716,7.228023645967403,1.6457013030254746,1.6472178153828028,DAY_2_SUCCESS,DAY_GREEN2,Tuesday,2026-01,1.4670936410085655,-0.0873858982322728,-0.1012475825717729,-0.1939153852438035,0.6658695472911758,5.68782846022784
2026-01-14,3,1,1,1,0,1,1,0,1,0,63.953842202446566,65.17889761899023,-0.5643114964075768,1.7715192563826847,53.835978835978835,0.0,1.6666666666666667,14.951280605969131,0.26920862996812367,5.063367598522273,4.599251231200234,4.839786555264587,DAY_1_SUCCESS,DAY_GREEN1,Wednesday,2026-01,0.6491015718231186,-0.7165588315876104,-1.0043074888221648,-0.533334099205307,0.5515621906848844,4.818526156577807
2026-01-15,3,2,2,2,0,0,1,1,0,0,33.79925179461862,35.75391632442271,3.8368005094438273,5.860915037700369,55.27777777777778,0.3333333333333333,2.0,14.98418343087335,0.17969220324239457,5.0008529193878495,1.662700541855459,1.9678135273808166,DAY_2_SUCCESS,DAY_GREEN2,Thursday,2026-01,1.5762952298278732,0.9531087477976596,0.2482558820710023,0.2579909335027164,-0.6863497192822754,-5.432834909923045
2026-01-16,3,3,3,3,0,0,0,0,0,0,67.15235595888679,71.80315329849905,5.4244449611176035,7.4448713325238645,56.79824561403509,0.3333333333333333,3.0,14.98418343087335,0.17969220324239457,5.0008529193878495,1.5065107575980157,1.4586089980777335,DAY_3_SUCCESS,DAY_GREEN3,Friday,2026-01,0.9002511698679383,0.3606123049749943,-0.0621758927531801,-0.0642237636565457,-0.6863497192822754,0.1262594942973427
2026-01-19,3,2,1,1,1,1,0,0,0,0,24.993995705898044,26.124004347997385,5.049973473123984,7.01340788252974,46.96969696969697,0.0,3.3333333333333335,15.737235955515374,0.14307920383869752,5.415144821843061,0.04636831451239054,-0.28679812344231115,DAY_2_SUCCESS,DAY_GREEN1,Monday,2026-01,0.9002511698679383,0.3606123049749943,-0.0621758927531801,-0.0642237636565457,-0.6863497192822754,0.1262594942973427
2026-01-20,3,0,0,0,0,1,2,2,0,0,33.268705238625465,34.83985959910829,5.072996008389393,7.034127117052033,42.42424242424242,0.0,4.333333333333333,15.737235955515374,0.14307920383869752,5.415144821843061,-2.03512572747846,-2.0622227901404258,DAY_0_SUCCESS,DAY_GREEN0,Tuesday,2026-01,-0.3855516998120145,0.8271717129992862,-0.0621758927531801,-0.0642237636565457,-0.0040772503023922,0.1262594942973427
2026-01-21,3,2,1,1,1,1,0,0,0,0,39.386873069057195,39.65136926124389,-2.262368594408256,-0.04153752935795637,60.07996632996633,0.3333333333333333,3.3333333333333335,16.27410352000312,0.16211563157077744,5.520667229816539,-1.3433515482695817,-1.6397070614501945,DAY_2_SUCCESS,DAY_GREEN1,Wednesday,2026-01,0.4949086629483679,-2.568698341817144,1.1784274158415542,1.158770373378304,0.4254104599325847,-15.87854907829206
2026-01-22,3,3,3,3,0,0,0,0,0,0,22.499760858439746,22.467078706298054,0.9341593619632308,2.8271003619124078,46.43356643356643,0.0,6.333333333333333,15.737235955515374,0.14307920383869752,5.415144821843061,3.6439903581006496,3.561423580692143,DAY_3_SUCCESS,DAY_GREEN3,Thursday,2026-01,0.8676294774059734,2.0035951182079126,0.9093719563811442,0.5487505126810399,-0.8763144717075622,-7.455617181351726
2026-01-23,3,0,0,0,0,0,3,3,0,0,56.141993882684055,49.55593032485054,-7.131746613657845,-5.86396834506641,39.43943943943944,0.6666666666666666,5.0,26.97061839998575,0.10704316780266147,4.68288632503607,-7.1083830151767975,-6.639186804486445,DAY_0_SUCCESS,DAY_GREEN0,Friday,2026-01,0.7579964179924126,2.4300510125212504,0.2782905731220531,0.0326883968155833,-0.1071790060536037,2.877236568970143
2026-01-26,3,3,1,1,2,0,0,0,0,0,86.6495114158213,62.990487817930756,-13.20626889713852,-11.966273575252828,61.01449275362319,1.3333333333333333,6.0,26.97061839998575,0.10704316780266147,4.68288632503607,1.1396627769833818,1.1851286914968358,DAY_3_SUCCESS,DAY_GREEN1,Monday,2026-01,0.7579964179924126,2.4300510125212504,0.2782905731220531,0.0326883968155833,-0.1071790060536037,2.877236568970143
2026-01-27,3,2,2,2,0,0,1,1,0,0,28.58609115107176,23.947699198674247,-12.318531224349739,-11.075718776555233,48.888888888888886,1.0,7.0,26.97061839998575,0.10704316780266147,4.68288632503607,1.3127712159530642,1.669573574375623,DAY_2_SUCCESS,DAY_GREEN2,Tuesday,2026-01,2.7327516016478093,1.7079884630922135,0.9141008826954566,0.4081896177137167,-0.2650921553472463,1.238394846213953
2026-01-28,3,2,2,2,0,1,0,0,0,0,26.642525332614024,25.813381699915283,-3.6644696842946245,-2.642382746200219,50.0,0.0,4.666666666666667,16.57633065747973,0.10884386808557427,12.468574732920588,6.659847309160649,6.53880780081261,DAY_2_SUCCESS,DAY_GREEN2,Wednesday,2026-01,1.6905120111704308,4.704458751697316,0.1694144544750475,-0.0081723052190896,-0.5877923925334261,0.0
2026-01-29,3,0,0,0,0,2,1,1,0,0,49.08912902920665,53.13169529905971,2.8350347294617317,3.983517676949692,53.929711185575236,0.0,5.666666666666667,16.57633065747973,0.10884386808557427,12.468574732920588,0.28161735974319885,-0.48633951835438377,DAY_0_SUCCESS,DAY_GREEN0,Thursday,2026-01,0.9754757958617688,2.725139388806564,-0.7223323690009664,-0.1292631274007694,-0.2261757483219995,3.2415826723621866
2026-01-30,3,1,0,0,1,2,0,0,0,0,31.876405197887582,29.78225599692347,-8.767292678983042,-7.568384436040943,42.121212121212125,0.6666666666666666,4.333333333333333,12.905794165606407,0.2826086956521739,11.410192262848353,-2.0429688530545387,-2.6799945393725064,DAY_1_SUCCESS,DAY_GREEN0,Friday,2026-01,0.0595642805841345,-1.2856296321742344,-0.9427811057196478,-0.4301899620894223,-0.0356832340044688,3.3175438455743667
2026-02-02,3,3,3,3,0,0,0,0,0,0,31.922731338005235,29.070293668351074,-10.650834314590021,-9.483463229568864,66.15761689291101,0.6666666666666666,5.333333333333333,12.905794165606407,0.2826086956521739,11.410192262848353,4.073979690721778,4.25587039674491,DAY_3_SUCCESS,DAY_GREEN3,Monday,2026-02,0.0595642805841345,-1.2856296321742344,-0.9427811057196478,-0.4301899620894223,-0.0356832340044688,3.3175438455743667
2026-02-03,3,2,2,2,0,1,0,0,0,0,24.36507797721011,23.062661482703277,-6.985426136818539,-5.774651098652832,65.57275541795666,0.6666666666666666,6.333333333333333,12.905794165606407,0.2826086956521739,11.410192262848353,4.561317670990299,4.81297420793659,DAY_2_SUCCESS,DAY_GREEN2,Tuesday,2026-02,6.837021457996184,4.185330856913949,-1.428104272151376,-0.8403983020698336,0.2581439887029413,10.159117698350828
2026-02-04,3,1,1,1,0,2,0,0,0,0,52.6934456053966,53.660624449786134,0.3012593442852281,1.4380910450736712,41.49386845039019,0.0,4.333333333333333,17.100704285802635,0.2006213670074163,11.260179481731791,-2.7574920921592896,-2.8252003187665444,DAY_1_SUCCESS,DAY_GREEN1,Wednesday,2026-02,1.5699459917399183,0.4456756355247337,-1.5076607984928048,-0.5072391906223106,-0.4034302114897081,3.5555521647135717
2026-02-05,3,0,0,0,0,1,2,2,0,0,58.98053351040503,58.945508972004255,-1.6339595296928078,-1.0143362775628588,52.4782315870496,0.0,1.3333333333333333,18.204550989973303,0.04844745396393805,9.662139253298868,1.9884281224505431,2.020181833975284,DAY_0_SUCCESS,DAY_GREEN0,Thursday,2026-02,-3.8638267766379455,-3.568725368225989,-1.589159168749088,-1.2251015567674717,0.9283276980404542,16.791851773629606
2026-02-06,3,3,3,3,0,0,0,0,0,0,81.93409315347213,88.81588577195437,0.5660659577361541,1.1636480532952707,69.55968844380861,0.3333333333333333,2.3333333333333335,18.204550989973303,0.04844745396393805,9.662139253298868,10.776270367656197,10.727123426317661,DAY_3_SUCCESS,DAY_GREEN3,Friday,2026-02,-1.4414445819462052,-2.493662092546989,2.1766116022293724,1.9695796697335897,0.7239227500269507,-6.430866279706493
2026-02-09,3,0,0,0,0,1,2,2,0,0,60.29150352354117,61.31559123254419,-7.784047853544451,-0.13066217403123717,51.763668430335095,1.0,1.6666666666666667,28.9125355873753,0.12782608695652176,9.166076410119947,-3.622060110736077,-3.161659488901318,DAY_0_SUCCESS,DAY_GREEN0,Monday,2026-02,-1.4414445819462052,-2.493662092546989,2.1766116022293724,1.9695796697335897,0.7239227500269507,-6.430866279706493
2026-02-10,3,2,2,2,0,1,0,0,0,0,35.60216340723188,32.37726018764443,-13.640252433052623,-7.933092155707247,53.14814814814815,1.0,2.3333333333333335,25.803724960042388,0.09677123463584664,6.693766902596598,0.5202613164559425,-0.27469138500601326,DAY_2_SUCCESS,DAY_GREEN2,Tuesday,2026-02,0.0688934020883103,-1.095295108864347,-0.5860887013236171,-0.3303712975458173,-0.2639486656948797,2.476960196184419
2026-02-11,3,0,0,0,0,1,2,2,0,0,36.37562880055378,34.42530408732102,-12.942215670016344,-7.289320807398059,34.87179487179487,0.6666666666666666,3.3333333333333335,25.803724960042388,0.09677123463584664,6.693766902596598,-3.9303441077057486,-3.4625008590513615,DAY_0_SUCCESS,DAY_GREEN0,Wednesday,2026-02,0.9959088517057736,-0.0295911047345942,-0.1558274890275268,-0.0048956071562189,-0.2200887820587915,-0.7869662158076385
2026-02-12,3,2,2,2,0,1,0,0,0,0,29.779778334818516,28.213166269704022,-14.320267484155698,-9.381110930756014,40.75498575498576,0.6666666666666666,6.333333333333333,27.298740469190307,0.06380241831746848,6.553166442463013,2.2511135439293803,2.9390056532156685,DAY_2_SUCCESS,DAY_GREEN2,Thursday,2026-02,3.1334450153049254,0.9974257088270376,-2.0346429175938763,-1.566101212770199,-0.7654631585154337,17.960340763780213
2026-02-13,3,3,2,2,1,0,0,0,0,0,63.15444444495915,60.099286524224006,-17.570343899504483,-11.987353380002688,52.260348583878,1.0,4.333333333333333,24.30377664949218,0.15077267995836338,6.370501706396148,1.6994851992991296,1.5962860248925237,DAY_3_SUCCESS,DAY_GREEN2,Friday,2026-02,-0.2763356373375436,-1.7682217426442604,-0.2233930733626654,0.0499089148012554,-0.2278036217994938,-1.056672990293961
2026-02-19,3,3,2,2,1,0,0,0,0,0,26.840861353686005,28.84723335623566,-0.42254914904914526,4.082143913613877,48.65681131775552,0.0,1.3333333333333333,13.04567803173505,0.40933406285297086,3.821256906073641,6.924681740660817,6.511678852104382,DAY_3_SUCCESS,DAY_GREEN2,Thursday,2026-02,-0.2763356373375436,-1.7682217426442604,-0.3116003378238363,-0.2822125686771981,0.0131991277894316,3.1090656315525544
2026-02-20,3,1,0,0,1,0,2,2,0,0,45.1936128413385,47.16708041821016,1.2325006850215612,4.577438058406879,57.49477206189878,0.3333333333333333,1.6666666666666667,17.36820888932866,0.2939691691975344,2.8714258300193634,-3.4144525875483773,-3.130996938416575,DAY_1_SUCCESS,DAY_GREEN0,Friday,2026-02,2.312387159276064,-0.5780944421948653,0.8964522328127167,0.6939724763506794,0.5270223891913339,-5.635192365023734
2026-02-23,3,1,0,0,1,1,1,1,0,0,26.429225035168816,26.699629772919625,-2.2255574985254953,1.0018059299216435,60.50612707239213,0.3333333333333333,2.6666666666666665,17.36820888932866,0.2939691691975344,2.8714258300193634,-0.37591665958684645,-0.7187041539516104,DAY_1_SUCCESS,DAY_GREEN0,Monday,2026-02,2.312387159276064,-0.5780944421948653,0.8964522328127167,0.6939724763506794,0.5270223891913339,-5.635192365023734
2026-02-24,3,2,2,2,0,1,0,0,0,0,24.185380767384615,24.671426211328747,-2.6276228963780492,0.5813159347890581,60.18288158526472,0.3333333333333333,3.6666666666666665,17.36820888932866,0.2939691691975344,2.8714258300193634,3.4667515015416392,3.5987352726892503,DAY_2_SUCCESS,DAY_GREEN2,Tuesday,2026-02,2.113378343474026,1.1293500811639046,1.044801963062758,0.7651614086322311,-0.0595788800692775,-6.9490765155455385
2026-02-25,3,1,1,1,0,1,1,1,0,0,27.08893364060047,28.922640753862538,0.9189528500394862,4.28087040647842,46.10389610389611,0.3333333333333333,4.666666666666667,17.36820888932866,0.2939691691975344,2.8714258300193634,-0.1529178243447893,0.31637766830254027,DAY_1_SUCCESS,DAY_GREEN1,Wednesday,2026-02,1.913348208602184,0.0214592274678127,1.044801963062758,0.7651614086322311,-0.0595788800692775,-8.2864398726613
2026-02-26,3,3,3,3,0,0,0,0,0,0,18.143961569893417,19.39800668753334,0.8367343985870471,4.204898265296398,64.3665427863541,0.6666666666666666,5.666666666666667,17.36820888932866,0.2939691691975344,2.8714258300193634,3.4626303222239216,1.7853110537462673,DAY_3_SUCCESS,DAY_GREEN3,Thursday,2026-02,3.672175230856745,1.9652435099764,1.044801963062758,0.7651614086322311,-0.0595788800692775,3.904064939635021
2026-02-27,3,0,0,0,0,0,3,3,0,0,34.24237749642864,37.21465175226076,4.51452775725902,9.867526326592898,26.459578945238604,0.0,5.0,16.192786567289797,0.3936890571527165,4.03620146802039,-9.443288845853903,-10.60064661824388,DAY_0_SUCCESS,DAY_GREEN0,Friday,2026-02,-1.0010670226579863,0.3896814375289326,-0.918639842420832,-0.4339352811031149,0.3777264739857289,6.602262506673906
2026-03-03,3,0,0,0,0,0,3,3,0,0,28.143410710111354,27.474016589081987,-5.130327196713117,-1.9836979066156744,47.083333333333336,1.0,7.666666666666667,17.36820888932866,0.2939691691975344,2.8714258300193634,-16.265198158369753,-17.340019370939014,DAY_0_SUCCESS,DAY_GREEN0,Tuesday,2026-03,-7.242321988811895,-4.617783665051389,-1.0205782982251166,-0.9444031095625416,0.957248490180751,9.934697330735045
2026-03-04,3,3,3,3,0,0,0,0,0,0,46.69444188251962,38.947837427711725,-20.444342130903348,-17.78790919359241,31.301820207307134,2.6666666666666665,8.666666666666666,17.36820888932866,0.2939691691975344,2.8714258300193634,12.316351442039709,11.491036946849755,DAY_3_SUCCESS,DAY_GREEN3,Wednesday,2026-03,-12.05768045428882,-13.998417860595936,1.2914465789047869,0.7756049264286302,2.120812682462025,-10.267289383229606
2026-03-05,3,1,1,1,0,2,0,0,0,0,27.24836093995909,25.877113794188716,-10.496749465760931,-7.487455762559118,33.377121479545316,1.0,9.666666666666666,17.36820888932866,0.2939691691975344,2.8714258300193634,8.862728789955666,8.524867288449714,DAY_1_SUCCESS,DAY_GREEN1,Thursday,2026-03,9.627096282742452,14.101017946935944,-0.2564519761625639,-0.5646704863891072,-1.5049827113624348,12.293146233401188
2026-03-06,3,1,1,1,0,2,0,0,0,0,49.01825808959345,43.280166236466705,-19.105842320044847,-12.809306024545426,63.98665746491832,2.3333333333333335,5.0,36.315176966643314,0.27451948909858365,5.177799560001686,-3.118588728575711,-4.005191652798693,DAY_1_SUCCESS,DAY_GREEN1,Friday,2026-03,0.0173713712638079,3.427056368180148,-1.5882487229215148,-1.3276795812569242,1.2842724467311273,24.168420088918595
2026-03-09,3,2,1,1,1,1,0,0,0,0,30.612743802335874,28.956130180486667,-11.062616759270952,-5.675682484415501,56.92671394799054,0.3333333333333333,1.3333333333333333,28.502470785294424,0.2703555224066132,6.257072509816264,-4.977668174070205,-4.536912348482255,DAY_2_SUCCESS,DAY_GREEN1,Monday,2026-03,0.0173713712638079,3.427056368180148,-1.5882487229215148,-1.3276795812569242,0.2088506194562356,24.168420088918595
2026-03-10,3,3,2,2,1,0,0,0,0,0,79.33890110102878,88.96003846437286,-2.3361178365980173,3.0933221318821666,55.62770562770563,0.0,1.6666666666666667,15.789995551298395,0.3785984674223431,3.532747474561584,1.7488156298531212,3.513577365772432,DAY_3_SUCCESS,DAY_GREEN2,Tuesday,2026-03,5.345143729757207,3.211525202307941,1.8158594014417329,1.3496901087282964,-0.7754656267419779,-2.235292920879284
2026-03-11,3,3,1,1,2,0,0,0,0,0,46.8549654926559,46.9718574677573,-6.126028075155754,-1.5455029615081088,39.10533910533911,0.0,2.3333333333333335,18.67742344792373,0.2832653856748994,4.170595507856117,0.1170664034981006,0.2857228716714196,DAY_3_SUCCESS,DAY_GREEN1,Wednesday,2026-03,1.3982601277159556,-0.0747134519372916,0.0838488191334363,-0.0837601201744919,-0.304454054979586,-2.807865039592972
2026-03-12,3,0,0,0,0,2,1,1,0,0,30.148837980942663,29.12833762215546,-8.233446008213521,-4.545654623722988,50.81196581196581,0.6666666666666666,3.0,16.76000705042083,0.2596028342345702,3.84700962949464,1.9572277742254631,1.7155449340432638,DAY_0_SUCCESS,DAY_GREEN0,Thursday,2026-03,-0.4759400707671113,1.0177423185524723,-1.77913392525737,-1.5227676506708532,0.9556932195807776,12.628978254650814
2026-03-13,3,2,0,0,2,1,0,0,0,0,41.04018050049033,42.31348297887006,-9.540898568800879,-3.990142503906336,59.65240433325539,0.6666666666666666,2.6666666666666665,21.192338498812976,0.30700862152475056,4.733844497001068,-3.470410441237778,-2.6394660438622854,DAY_2_SUCCESS,DAY_GREEN0,Friday,2026-03,-1.719607755339636,0.3970741901776264,0.5341686002142465,0.5786312213668099,0.8345589653456775,-5.789673059907097
2026-03-16,3,3,3,3,0,0,0,0,0,0,31.985473295894113,30.779592411725233,-13.979178275752892,-7.144734521655497,61.837606837606835,1.3333333333333333,1.3333333333333333,28.747172381057975,0.3186094495392408,3.915647769644181,2.1484597631362012,1.6543924291215688,DAY_3_SUCCESS,DAY_GREEN3,Monday,2026-03,-1.719607755339636,0.3970741901776264,0.5341686002142465,0.5786312213668099,0.8345589653456775,-5.789673059907097
2026-03-17,3,3,3,3,0,0,0,0,0,0,19.2691147128458,18.736659879684588,-12.21567376761808,-5.210459038892497,38.52813852813853,1.0,2.3333333333333335,28.747172381057975,0.3186094495392408,3.915647769644181,14.057758953133133,14.900474152316391,DAY_3_SUCCESS,DAY_GREEN3,Tuesday,2026-03,1.6330171085704892,-0.1185989510581575,0.4708535465557828,0.24942548757938,-0.8550002210962249,-4.848997782007514
2026-03-18,3,1,1,1,0,0,2,2,0,0,6.8381566254509965,5.95898780717607,-20.079881844045968,-12.88243951631855,54.00641025641026,3.3333333333333335,4.333333333333333,25.351700733700913,0.38065203237746376,6.276597873355892,-0.8665935261650937,-1.2395042250703574,DAY_1_SUCCESS,DAY_GREEN1,Wednesday,2026-03,5.044783422687438,2.413495874892257,-1.4551347849666718,-1.3607567880073446,-0.2713420535664479,12.159138181989016
2026-03-19,3,2,1,1,1,1,0,0,0,0,35.52722876462334,37.006862524150726,-5.542184451385315,-0.5999613481211957,55.76923076923077,0.3333333333333333,1.3333333333333333,25.22651950519951,0.24105486401391807,5.635492551251789,4.782311937508968,5.015870654335238,DAY_2_SUCCESS,DAY_GREEN1,Thursday,2026-03,-2.7309566365064764,-1.7949466668956915,-0.2786624168723106,-0.2748797741878972,1.3725110581956468,-4.105223915430189
2026-03-20,3,1,0,0,1,1,1,1,0,0,51.5901849516624,57.91145800927663,-6.430756713732873,-0.12635121560494453,49.48746726524504,1.0,3.0,24.391137237243218,0.318719579043221,3.729140460465972,-7.222200015967712,-8.773991649021658,DAY_1_SUCCESS,DAY_GREEN0,Friday,2026-03,0.3119783732010939,1.5776401860985834,-2.005723388308833,-1.5138182356779215,-0.0279052612730423,11.305075981208423
2026-03-23,3,3,0,0,3,0,0,0,0,0,44.2438352745937,40.90340577445147,-11.315495945615083,-7.956256769984964,57.3318216175359,0.3333333333333333,1.6666666666666667,22.853160022936077,0.17720087515942762,4.54971830606173,-2.4744537303817205,-2.092014355502044,DAY_3_SUCCESS,DAY_GREEN0,Monday,2026-03,0.3119783732010939,1.5776401860985834,-2.005723388308833,-1.5138182356779215,0.8406281628807966,11.305075981208423
2026-03-24,3,3,1,1,2,0,0,0,0,0,50.87072116139965,45.447709938032325,-13.508543426654095,-10.20911778060995,54.93421052631579,0.3333333333333333,2.6666666666666665,22.853160022936077,0.17720087515942762,4.54971830606173,-4.0657918679826635,-3.5683575798123797,DAY_3_SUCCESS,DAY_GREEN1,Tuesday,2026-03,2.651266691672216,1.6132115838059846,-0.7313063458524116,-0.554478565187666,-1.5005153164667329,5.009558260238323
2026-03-25,3,3,0,0,3,0,0,0,0,0,26.93198527694013,24.232296272409837,-16.55255704357724,-11.46552460166721,48.958333333333336,1.6666666666666667,7.333333333333333,19.223038962969106,0.3501030606255464,3.656580091151881,-2.0105312634717856,-1.9579875514437959,DAY_3_SUCCESS,DAY_GREEN0,Wednesday,2026-03,1.6250211497546685,3.745016350848896,0.658967816408107,0.724120498187153,0.3325121865328517,-8.230147111735075
2026-03-26,3,0,0,0,0,2,1,1,0,0,26.34151265436759,20.030995723311012,-24.91038708942719,-18.517298625298295,36.829950132833375,3.0,5.0,21.818309832610243,0.4558298130666552,4.768893783947475,-3.2581143214993578,-2.478155648133192,DAY_0_SUCCESS,DAY_GREEN0,Thursday,2026-03,-3.391310508510592,-1.792823524331788,-2.3791620127802893,-1.7406172392416708,0.3800778144491978,8.888887711513217
2026-03-27,3,1,1,1,0,1,1,1,0,0,22.133520653377257,16.9248946642025,-24.82411867492586,-20.2881896599585,48.94736842105263,2.0,3.6666666666666665,17.124668214113136,0.41632877356561565,4.450876627380329,0.8613976267516884,0.5745870601093328,DAY_1_SUCCESS,DAY_GREEN1,Friday,2026-03,-0.6908146222428413,0.0844186107862299,-2.147425899811306,-1.6721843521074309,0.2524312011451757,13.155971693667867
2026-03-30,3,2,0,0,2,1,0,0,0,0,28.350173017999108,27.387088705490743,-9.725190038247453,-7.693024548208797,42.002801120448176,1.0,1.6666666666666667,18.676541615551056,0.14302075872101228,5.964902884147041,-8.101663241631835,-8.997091849697489,DAY_2_SUCCESS,DAY_GREEN0,Monday,2026-03,-0.6908146222428413,0.0844186107862299,-2.147425899811306,-1.6721843521074309,0.6045032735793487,13.155971693667867
2026-03-31,3,3,2,2,1,0,0,0,0,0,24.486774222103104,18.557131373762797,-25.234762172802505,-21.762138915895438,50.87719298245614,2.3333333333333335,4.333333333333333,17.70679381797788,0.32725169366284773,6.196571578450162,7.071752573483145,6.95797355003327,DAY_3_SUCCESS,DAY_GREEN2,Tuesday,2026-03,-3.705344916775699,-4.991922309768137,3.827862422484163,2.913114047102594,-0.8442579981203124,-6.729831206192039
2026-04-01,3,1,0,0,1,2,0,0,0,0,40.40541587968453,37.07485810899209,-10.444199765488657,-8.97890372071103,53.454715219421104,0.6666666666666666,3.0,23.52649605263053,0.09088805729921134,6.358210739717646,6.523868371875596,4.419332000731572,DAY_1_SUCCESS,DAY_GREEN0,Wednesday,2026-04,8.551424480323888,6.580347304024015,1.1908015294901153,0.8594576276611976,0.5827070584434102,-13.415061387232418
2026-04-02,3,2,2,2,0,0,1,1,0,0,68.03071332755401,70.59025789546989,-7.0595506840142255,-6.036560383525984,58.424242424242415,2.0,2.3333333333333335,22.016377184748887,0.07976136762420415,4.696323382841509,-0.07444364189115345,-1.0274154495631886,DAY_2_SUCCESS,DAY_GREEN2,Thursday,2026-04,-5.540888936598353,-6.98426846116138,0.1439383502954028,-0.029461662094532,-0.1898031983586734,-3.438505249722623
2026-04-03,3,3,1,1,2,0,0,0,0,0,47.601243051046886,50.81339153206418,-5.125650881490348,1.9994261244979643,44.67023172905525,0.6666666666666666,1.3333333333333333,22.385307817922584,0.3862712563412967,3.6144367099470274,-0.26212739934110907,0.11337012957122965,DAY_3_SUCCESS,DAY_GREEN1,Friday,2026-04,3.8943003145411215,2.1253557431558434,0.1439383502954028,-0.029461662094532,0.087466928943436,-3.438505249722623
2026-04-06,3,1,0,0,1,2,0,0,0,0,52.29165076228622,52.284527749797796,-9.682538610493145,-6.308042277485264,48.599137931034484,1.0,1.3333333333333333,26.1106154725217,0.17472223475486978,3.580183463376519,-3.530855887244629,-3.860954134546324,DAY_1_SUCCESS,DAY_GREEN0,Monday,2026-04,3.8943003145411215,2.1253557431558434,0.1439383502954028,-0.029461662094532,-0.0934255310923171,-3.438505249722623
2026-04-07,3,1,1,1,0,1,1,1,0,0,25.035138335276667,22.38286747681387,-16.854229087746823,-11.798107358770272,63.44949218512437,1.3333333333333333,2.0,26.302247128392864,0.2937913309121853,3.6350554661351064,-3.167476977933969,-2.3619868087419924,DAY_1_SUCCESS,DAY_GREEN1,Tuesday,2026-04,0.8155469485333855,-1.0158778655107392,0.0977879309821183,0.0759248116169564,-0.5783049271686602,6.661152690399286
